"Plot Title: 20715882"
"#","Date Time, GMT-10:00","High Range, μS/cm (LGR S/N: 20715882, SEN S/N: 20715882)","Temp, °C (LGR S/N: 20715882, SEN S/N: 20715882)","Specific Conductance, μS/cm (LGR S/N: 20715882)","Coupler Detached (LGR S/N: 20715882)","Coupler Attached (LGR S/N: 20715882)","Host Connected (LGR S/N: 20715882)","Stopped (LGR S/N: 20715882)","End Of File (LGR S/N: 20715882)"
793,09/28/20 06:00:00 AM,28557.0,27.58,-26367495177581712.0,,,,,
794,09/28/20 06:10:00 AM,28564.2,27.59,-26370581158658556.0,,,,,
795,09/28/20 06:20:00 AM,28578.6,27.61,-26374966875147392.0,,,,,
796,09/28/20 06:30:00 AM,28578.6,27.61,-26376751157411564.0,,,,,
797,09/28/20 06:40:00 AM,28585.9,27.62,-26379927458742676.0,,,,,
798,09/28/20 06:50:00 AM,28557.0,27.56,-26387113968168676.0,,,,,
799,09/28/20 07:00:00 AM,28547.4,27.57,-26374678714079272.0,,,,,
800,09/28/20 07:10:00 AM,28561.8,27.55,-26400473100223520.0,,,,,
801,09/28/20 07:20:00 AM,28552.2,27.59,-26371986208970824.0,,,,,
802,09/28/20 07:30:00 AM,28537.8,27.89,-26200998541515764.0,,,,,
803,09/28/20 07:40:00 AM,28557.0,28.44,-25932098979929028.0,,,,,
804,09/28/20 07:50:00 AM,28482.7,28.00,-26095994251389628.0,,,,,
805,09/28/20 08:00:00 AM,28537.8,28.32,-25980570108908420.0,,,,,
806,09/28/20 08:10:00 AM,28554.6,28.51,-25898873243610696.0,,,,,
807,09/28/20 08:20:00 AM,28593.1,28.69,-25842455826506588.0,,,,,
808,09/28/20 08:30:00 AM,28566.6,28.78,-25773960345315912.0,,,,,
809,09/28/20 08:40:00 AM,28547.4,28.83,-25732738667188348.0,,,,,
810,09/28/20 08:50:00 AM,28561.8,28.94,-25691173796974268.0,,,,,
811,09/28/20 09:00:00 AM,28564.2,28.97,-25679752843605052.0,,,,,
812,09/28/20 09:10:00 AM,28569.0,28.88,-25731810191273700.0,,,,,
813,09/28/20 09:20:00 AM,28542.6,28.99,-25653606438447020.0,,,,,
814,09/28/20 09:30:00 AM,28511.4,28.89,-25678291806918616.0,,,,,
815,09/28/20 09:40:00 AM,28499.5,28.75,-25740971175982844.0,,,,,
816,09/28/20 09:50:00 AM,28533.0,29.01,-25639989082375996.0,,,,,
817,09/28/20 10:00:00 AM,28480.3,28.85,-25675910262306252.0,,,,,
818,09/28/20 10:10:00 AM,28492.3,29.06,-25581469705821992.0,,,,,
819,09/28/20 10:20:00 AM,28487.5,29.17,-25523153783603060.0,,,,,
820,09/28/20 10:30:00 AM,28482.7,29.22,-25495314642245740.0,,,,,
821,09/28/20 10:40:00 AM,28456.5,28.88,-25646069906539644.0,,,,,
822,09/28/20 10:50:00 AM,28458.8,28.79,-25695876009961300.0,,,,,
823,09/28/20 11:00:00 AM,28499.5,28.77,-25744619381895952.0,,,,,
824,09/28/20 11:10:00 AM,28511.4,28.93,-25675207960227004.0,,,,,
825,09/28/20 11:20:00 AM,28506.6,28.84,-25718627760742308.0,,,,,
826,09/28/20 11:30:00 AM,28523.4,29.07,-25618146712182124.0,,,,,
827,09/28/20 11:40:00 AM,28521.0,28.84,-25735093894581236.0,,,,,
828,09/28/20 11:50:00 AM,28554.6,29.10,-25634370736181152.0,,,,,
829,09/28/20 12:00:00 PM,28516.2,28.89,-25708643050521736.0,,,,,
830,09/28/20 12:10:00 PM,28489.9,28.78,-25742981567844964.0,,,,,
831,09/28/20 12:20:00 PM,28511.4,28.82,-25743627562129224.0,,,,,
832,09/28/20 12:30:00 PM,28499.5,28.79,-25750001183368736.0,,,,,
833,09/28/20 12:40:00 PM,28537.8,28.84,-25760682427276016.0,,,,,
834,09/28/20 12:50:00 PM,28528.2,28.93,-25707682404580348.0,,,,,
835,09/28/20 01:00:00 PM,28533.0,29.10,-25627082791644152.0,,,,,
836,09/28/20 01:10:00 PM,28530.6,29.34,-25505165183369776.0,,,,,
837,09/28/20 01:20:00 PM,28509.0,29.21,-25553214323105856.0,,,,,
838,09/28/20 01:30:00 PM,28487.5,29.06,-25611712524229928.0,,,,,
839,09/28/20 01:40:00 PM,28480.3,28.97,-25652772866905136.0,,,,,
840,09/28/20 01:50:00 PM,28533.0,29.12,-25625562092625620.0,,,,,
841,09/28/20 02:00:00 PM,28528.2,28.95,-25709600546028568.0,,,,,
842,09/28/20 02:10:00 PM,28497.1,28.94,-25688411026321028.0,,,,,
843,09/28/20 02:20:00 PM,28466.0,28.91,-25677418871895816.0,,,,,
844,09/28/20 02:30:00 PM,28475.6,28.96,-25662288586149380.0,,,,,
845,09/28/20 02:40:00 PM,28439.8,28.89,-25667454036296456.0,,,,,
846,09/28/20 02:50:00 PM,28439.8,29.04,-25592783005448376.0,,,,,
847,09/28/20 03:00:00 PM,28463.6,29.12,-25575302606076536.0,,,,,
848,09/28/20 03:10:00 PM,28425.5,29.01,-25598607065379860.0,,,,,
849,09/28/20 03:20:00 PM,28420.7,28.99,-25606179632551620.0,,,,,
850,09/28/20 03:30:00 PM,28430.2,29.10,-25560594053859872.0,,,,,
851,09/28/20 03:40:00 PM,28463.6,29.11,-25587272489890916.0,,,,,
852,09/28/20 03:50:00 PM,28446.9,29.01,-25624786345266708.0,,,,,
853,09/28/20 04:00:00 PM,28456.5,29.04,-25619896212792312.0,,,,,
854,09/28/20 04:10:00 PM,28444.5,28.83,-25717965556709888.0,,,,,
855,09/28/20 04:20:00 PM,28439.8,28.93,-25664335273722028.0,,,,,
856,09/28/20 04:30:00 PM,28444.5,28.78,-25747059698364736.0,,,,,
857,09/28/20 04:40:00 PM,28470.8,28.79,-25767467615779480.0,,,,,
858,09/28/20 04:50:00 PM,28454.1,28.74,-25779763727593804.0,,,,,
859,09/28/20 05:00:00 PM,28446.9,28.61,-25841926893877348.0,,,,,
860,09/28/20 05:10:00 PM,28466.0,28.55,-25892043629251048.0,,,,,
861,09/28/20 05:20:00 PM,28501.9,28.52,-25942000226372156.0,,,,,
862,09/28/20 05:30:00 PM,28497.1,28.46,-25970536494550524.0,,,,,
863,09/28/20 05:40:00 PM,28518.6,28.42,-26012705657195692.0,,,,,
864,09/28/20 05:50:00 PM,28549.8,28.44,-26032489578941936.0,,,,,
865,09/28/20 06:00:00 PM,28569.0,28.41,-26067407352991792.0,,,,,
866,09/28/20 06:10:00 PM,28576.2,28.40,-26080956627779732.0,,,,,
867,09/28/20 06:20:00 PM,28549.8,28.38,-26069060877041932.0,,,,,
868,09/28/20 06:30:00 PM,28559.4,28.36,-26090038459720644.0,,,,,
869,09/28/20 06:40:00 PM,28590.7,28.34,-26130865890167888.0,,,,,
870,09/28/20 06:50:00 PM,28525.8,28.30,-26094231092477736.0,,,,,
871,09/28/20 07:00:00 PM,28590.7,28.32,-26144867952252204.0,,,,,
872,09/28/20 07:10:00 PM,28573.8,28.27,-26157400579765912.0,,,,,
873,09/28/20 07:20:00 PM,28605.1,28.24,-26203592980832508.0,,,,,
874,09/28/20 07:30:00 PM,28614.8,28.24,-26214242610665788.0,,,,,
875,09/28/20 07:40:00 PM,28636.5,28.23,-26241156597836480.0,,,,,
876,09/28/20 07:50:00 PM,28641.3,28.22,-26252593250793648.0,,,,,
877,09/28/20 08:00:00 PM,28609.9,28.17,-26251937543332108.0,,,,,
878,09/28/20 08:10:00 PM,28641.3,28.14,-26298374735439816.0,,,,,
879,09/28/20 08:20:00 PM,28636.5,28.14,-26295736257049580.0,,,,,
880,09/28/20 08:30:00 PM,28663.1,28.10,-26343119725961624.0,,,,,
881,09/28/20 08:40:00 PM,28641.3,28.08,-26335452079131164.0,,,,,
882,09/28/20 08:50:00 PM,28641.3,28.05,-26353134136936944.0,,,,,
883,09/28/20 09:00:00 PM,28607.5,28.02,-26339714286105228.0,,,,,
884,09/28/20 09:10:00 PM,28634.1,28.06,-26344748403251936.0,,,,,
885,09/28/20 09:20:00 PM,28651.0,28.03,-26378000218094904.0,,,,,
886,09/28/20 09:30:00 PM,28646.2,28.06,-26359425625131800.0,,,,,
887,09/28/20 09:40:00 PM,28646.2,28.06,-26361197945256248.0,,,,,
888,09/28/20 09:50:00 PM,28634.1,28.07,-26346530298513636.0,,,,,
889,09/28/20 10:00:00 PM,28646.2,28.07,-26359435596497700.0,,,,,
890,09/28/20 10:10:00 PM,28624.4,28.02,-26367681371960340.0,,,,,
891,09/28/20 10:20:00 PM,28619.6,27.99,-26380973327481684.0,,,,,
892,09/28/20 10:30:00 PM,28651.0,27.94,-26438329239229200.0,,,,,
893,09/28/20 10:40:00 PM,28624.4,27.90,-26436883208129432.0,,,,,
894,09/28/20 10:50:00 PM,28624.4,27.89,-26443995995150700.0,,,,,
895,09/28/20 11:00:00 PM,28638.9,27.86,-26475198037991424.0,,,,,
896,09/28/20 11:10:00 PM,28651.0,27.91,-26461445510122716.0,,,,,
897,09/28/20 11:20:00 PM,28667.9,27.92,-26473491446559132.0,,,,,
898,09/28/20 11:30:00 PM,28629.2,27.95,-26423536988386864.0,,,,,
899,09/28/20 11:40:00 PM,28622.0,27.89,-26450663317623964.0,,,,,
900,09/28/20 11:50:00 PM,28660.7,27.84,-26514959685588904.0,,,,,
901,09/29/20 12:00:00 AM,28665.5,27.85,-26515826160544096.0,,,,,
902,09/29/20 12:10:00 AM,28648.6,27.80,-26528755946378684.0,,,,,
903,09/29/20 12:20:00 AM,28682.4,27.78,-26572578208581296.0,,,,,
904,09/29/20 12:30:00 AM,28682.4,27.79,-26568991830355036.0,,,,,
905,09/29/20 12:40:00 AM,28687.3,27.79,-26575315339227460.0,,,,,
906,09/29/20 12:50:00 AM,28653.4,27.79,-26545693534763040.0,,,,,
907,09/29/20 01:00:00 AM,28658.2,27.75,-26573404563542340.0,,,,,
908,09/29/20 01:10:00 AM,28692.1,27.77,-26595866891911972.0,,,,,
909,09/29/20 01:20:00 AM,28670.3,27.74,-26593572213697908.0,,,,,
910,09/29/20 01:30:00 AM,28709.1,27.68,-26663702723643964.0,,,,,
911,09/29/20 01:40:00 AM,28706.7,27.64,-26684869526168996.0,,,,,
912,09/29/20 01:50:00 AM,28740.7,27.63,-26723681189101436.0,,,,,
913,09/29/20 02:00:00 AM,28714.0,27.63,-26700647001354476.0,,,,,
914,09/29/20 02:10:00 AM,28684.9,27.58,-26702421920039100.0,,,,,
915,09/29/20 02:20:00 AM,28701.8,27.63,-26692884930733276.0,,,,,
916,09/29/20 02:30:00 AM,28697.0,27.61,-26701029922404312.0,,,,,
917,09/29/20 02:40:00 AM,28718.8,27.61,-26723106696743256.0,,,,,
918,09/29/20 02:50:00 AM,28684.9,27.59,-26704175866596436.0,,,,,
919,09/29/20 03:00:00 AM,28684.9,27.56,-26722216529484688.0,,,,,
920,09/29/20 03:10:00 AM,28728.6,27.51,-26791884605038780.0,,,,,
921,09/29/20 03:20:00 AM,28723.7,27.45,-26821766380670652.0,,,,,
922,09/29/20 03:30:00 AM,28711.6,27.51,-26779623096337736.0,,,,,
923,09/29/20 03:40:00 AM,28697.0,27.51,-26767800828396960.0,,,,,
924,09/29/20 03:50:00 AM,28663.1,27.48,-26754260524552632.0,,,,,
925,09/29/20 04:00:00 AM,28641.3,27.47,-26741134430282920.0,,,,,
926,09/29/20 04:10:00 AM,28641.3,27.44,-26759227793144028.0,,,,,
927,09/29/20 04:20:00 AM,28658.2,27.45,-26771373867162100.0,,,,,
928,09/29/20 04:30:00 AM,28641.3,27.42,-26773694220477012.0,,,,,
929,09/29/20 04:40:00 AM,28631.7,27.36,-26799184649093732.0,,,,,
930,09/29/20 04:50:00 AM,28629.2,27.36,-26798641193271172.0,,,,,
931,09/29/20 05:00:00 AM,28619.6,27.30,-26824180097824068.0,,,,,
932,09/29/20 05:10:00 AM,28602.7,27.33,-26793772775759920.0,,,,,
933,09/29/20 05:20:00 AM,28602.7,27.29,-26817393484500484.0,,,,,
934,09/29/20 05:30:00 AM,28619.6,27.29,-26835037124505488.0,,,,,
935,09/29/20 05:40:00 AM,28641.3,27.26,-26873596832804336.0,,,,,
936,09/29/20 05:50:00 AM,28619.6,27.26,-26855035721478708.0,,,,,
937,09/29/20 06:00:00 AM,28629.2,27.25,-26871317259068484.0,,,,,
938,09/29/20 06:10:00 AM,28624.4,27.25,-26868612249299716.0,,,,,
939,09/29/20 06:20:00 AM,28636.5,27.33,-26838021796806144.0,,,,,
940,09/29/20 06:30:00 AM,28614.8,27.39,-26786772325054948.0,,,,,
941,09/29/20 06:40:00 AM,28614.8,27.41,-26777678365342292.0,,,,,
942,09/29/20 06:50:00 AM,28619.6,27.42,-26778521634504672.0,,,,,
943,09/29/20 07:00:00 AM,28631.7,27.81,-26580744889217560.0,,,,,
944,09/29/20 07:10:00 AM,28634.1,28.06,-26451042693612464.0,,,,,
945,09/29/20 07:20:00 AM,28569.0,28.22,-26307891874822888.0,,,,,
946,09/29/20 07:30:00 AM,28557.0,28.36,-26224828438789396.0,,,,,
947,09/29/20 07:40:00 AM,28547.4,28.66,-26060915335661328.0,,,,,
948,09/29/20 07:50:00 AM,28492.3,28.24,-26231995230971036.0,,,,,
949,09/29/20 08:00:00 AM,28521.0,28.40,-26176039623164836.0,,,,,
950,09/29/20 08:10:00 AM,28521.0,28.47,-26141125441205224.0,,,,,
951,09/29/20 08:20:00 AM,28542.6,28.61,-26089545131096200.0,,,,,
952,09/29/20 08:30:00 AM,28571.4,28.67,-26086350982441924.0,,,,,
953,09/29/20 08:40:00 AM,28581.0,28.71,-26076045292010544.0,,,,,
954,09/29/20 08:50:00 AM,28559.4,28.64,-26094506776495984.0,,,,,
955,09/29/20 09:00:00 AM,28593.1,28.80,-26043815843314444.0,,,,,
956,09/29/20 09:10:00 AM,28602.7,28.79,-26059494199906788.0,,,,,
957,09/29/20 09:20:00 AM,28602.7,28.85,-26030118678309184.0,,,,,
958,09/29/20 09:30:00 AM,28566.6,28.84,-26004181194740732.0,,,,,
959,09/29/20 09:40:00 AM,28530.6,28.80,-25993844988619428.0,,,,,
960,09/29/20 09:50:00 AM,28530.6,28.82,-25985231567485216.0,,,,,
961,09/29/20 10:00:00 AM,28518.6,28.75,-26012292319430672.0,,,,,
962,09/29/20 10:10:00 AM,28516.2,28.91,-25929109509584660.0,,,,,
963,09/29/20 10:20:00 AM,28489.9,28.85,-25937874088868064.0,,,,,
964,09/29/20 10:30:00 AM,28494.7,28.86,-25938816179750588.0,,,,,
965,09/29/20 10:40:00 AM,28489.9,28.82,-25956842786233068.0,,,,,
966,09/29/20 10:50:00 AM,28458.8,29.01,-25832451679492952.0,,,,,
967,09/29/20 11:00:00 AM,28427.9,28.74,-25945142943768948.0,,,,,
968,09/29/20 11:10:00 AM,28427.9,28.78,-25926200834595780.0,,,,,
969,09/29/20 11:20:00 AM,28458.8,28.73,-25981997768598832.0,,,,,
970,09/29/20 11:30:00 AM,28458.8,28.95,-25870182945831608.0,,,,,
971,09/29/20 11:40:00 AM,28470.8,29.02,-25846852677391636.0,,,,,
972,09/29/20 11:50:00 AM,28477.9,29.16,-25783322738627104.0,,,,,
973,09/29/20 12:00:00 PM,28482.7,29.24,-25748562244804720.0,,,,,
974,09/29/20 12:10:00 PM,28473.2,29.19,-25767193859627552.0,,,,,
975,09/29/20 12:20:00 PM,28477.9,29.28,-25727291961487348.0,,,,,
976,09/29/20 12:30:00 PM,28485.1,29.38,-25684688973685152.0,,,,,
977,09/29/20 12:40:00 PM,28442.2,29.29,-25693391691999564.0,,,,,
978,09/29/20 12:50:00 PM,28446.9,29.26,-25714613051144656.0,,,,,
979,09/29/20 01:00:00 PM,28437.4,29.34,-25667099887212412.0,,,,,
980,09/29/20 01:10:00 PM,28444.5,29.29,-25700620921555812.0,,,,,
981,09/29/20 01:20:00 PM,28432.6,29.22,-25727201365818516.0,,,,,
982,09/29/20 01:30:00 PM,28427.9,29.30,-25683973963685232.0,,,,,
983,09/29/20 01:40:00 PM,28423.1,29.32,-25671197808829124.0,,,,,
984,09/29/20 01:50:00 PM,28401.7,29.33,-25648511874393664.0,,,,,
985,09/29/20 02:00:00 PM,28354.2,29.06,-25744641136030564.0,,,,,
986,09/29/20 02:10:00 PM,28344.8,28.95,-25794116044939212.0,,,,,
987,09/29/20 02:20:00 PM,28314.0,28.94,-25772931123303820.0,,,,,
988,09/29/20 02:30:00 PM,28328.2,28.93,-25792706053410344.0,,,,,
989,09/29/20 02:40:00 PM,28349.5,29.08,-25737034935505772.0,,,,,
990,09/29/20 02:50:00 PM,28316.4,28.83,-25836760132291368.0,,,,,
991,09/29/20 03:00:00 PM,28328.2,28.96,-25782493644978196.0,,,,,
992,09/29/20 03:10:00 PM,28309.3,28.72,-25890417895271536.0,,,,,
993,09/29/20 03:20:00 PM,28295.1,28.84,-25817356283574308.0,,,,,
994,09/29/20 03:30:00 PM,28306.9,28.83,-25834990182163112.0,,,,,
995,09/29/20 03:40:00 PM,28285.7,28.85,-25807087483713280.0,,,,,
996,09/29/20 03:50:00 PM,28276.3,28.85,-25800233170668224.0,,,,,
997,09/29/20 04:00:00 PM,28231.6,28.79,-25791964603654204.0,,,,,
998,09/29/20 04:10:00 PM,28236.3,28.78,-25803120396772920.0,,,,,
999,09/29/20 04:20:00 PM,28238.6,28.71,-25842981333867660.0,,,,,
1000,09/29/20 04:30:00 PM,28233.9,28.71,-25840404264715772.0,,,,,
1001,09/29/20 04:40:00 PM,28250.4,28.69,-25867548583001624.0,,,,,
1002,09/29/20 04:50:00 PM,28203.4,28.61,-25867512264381572.0,,,,,
1003,09/29/20 05:00:00 PM,28238.6,28.49,-25963734019521896.0,,,,,
1004,09/29/20 05:10:00 PM,28250.4,28.45,-25997119820759028.0,,,,,
1005,09/29/20 05:20:00 PM,28259.8,28.41,-26028345413647588.0,,,,,
1006,09/29/20 05:30:00 PM,28250.4,28.33,-26063179539078804.0,,,,,
1007,09/29/20 05:40:00 PM,28229.2,28.28,-26071496324020788.0,,,,,
1008,09/29/20 05:50:00 PM,28229.2,28.22,-26104662865823504.0,,,,,
1009,09/29/20 06:00:00 PM,28264.5,28.19,-26154808303921536.0,,,,,
1010,09/29/20 06:10:00 PM,28231.6,28.16,-26141864178188564.0,,,,,
1011,09/29/20 06:20:00 PM,28236.3,28.10,-26179532333017240.0,,,,,
1012,09/29/20 06:30:00 PM,28241.0,28.06,-26206725595412140.0,,,,,
1013,09/29/20 06:40:00 PM,28255.1,28.01,-26247976337089808.0,,,,,
1014,09/29/20 06:50:00 PM,28250.4,27.96,-26271821261443348.0,,,,,
1015,09/29/20 07:00:00 PM,28295.1,27.96,-26315144727219900.0,,,,,
1016,09/29/20 07:10:00 PM,28290.4,27.90,-26344391136156668.0,,,,,
1017,09/29/20 07:20:00 PM,28283.4,27.88,-26350262232156828.0,,,,,
1018,09/29/20 07:30:00 PM,28269.2,27.85,-26354746134619528.0,,,,,
1019,09/29/20 07:40:00 PM,28262.2,27.80,-26376605003297184.0,,,,,
1020,09/29/20 07:50:00 PM,28273.9,27.79,-26394616772657184.0,,,,,
1021,09/29/20 08:00:00 PM,28278.6,27.75,-26422122580989064.0,,,,,
1022,09/29/20 08:10:00 PM,28318.8,27.74,-26466798894471584.0,,,,,
1023,09/29/20 08:20:00 PM,28297.5,27.70,-26470067383337020.0,,,,,
1024,09/29/20 08:30:00 PM,28311.7,27.68,-26495838746114332.0,,,,,
1025,09/29/20 08:40:00 PM,28306.9,27.74,-26460965154741264.0,,,,,
1026,09/29/20 08:50:00 PM,28332.9,27.68,-26519211888286556.0,,,,,
1027,09/29/20 09:00:00 PM,28349.5,27.73,-26509679618611292.0,,,,,
1028,09/29/20 09:10:00 PM,28342.4,27.70,-26520899338045588.0,,,,,
1029,09/29/20 09:20:00 PM,28359.0,27.69,-26543571648145572.0,,,,,
1030,09/29/20 09:30:00 PM,28380.3,27.69,-26565277141366240.0,,,,,
1031,09/29/20 09:40:00 PM,28385.1,27.72,-26555412712302520.0,,,,,
1032,09/29/20 09:50:00 PM,28399.3,27.74,-26559718605050736.0,,,,,
1033,09/29/20 10:00:00 PM,28406.4,27.75,-26562754708600408.0,,,,,
1034,09/29/20 10:10:00 PM,28432.6,27.74,-26594402579704664.0,,,,,
1035,09/29/20 10:20:00 PM,28425.5,27.73,-26594910720112724.0,,,,,
1036,09/29/20 10:30:00 PM,28411.2,27.72,-26588679742448624.0,,,,,
1037,09/29/20 10:40:00 PM,28442.2,27.70,-26630238215717016.0,,,,,
1038,09/29/20 10:50:00 PM,28420.7,27.67,-26628044894962080.0,,,,,
1039,09/29/20 11:00:00 PM,28416.0,27.64,-26641594419022384.0,,,,,
1040,09/29/20 11:10:00 PM,28411.2,27.61,-26655063262294560.0,,,,,
1041,09/29/20 11:20:00 PM,28368.5,27.61,-26616773774948632.0,,,,,
1042,09/29/20 11:30:00 PM,28399.3,27.56,-26674468876255680.0,,,,,
1043,09/29/20 11:40:00 PM,28399.3,27.53,-26692481811600436.0,,,,,
1044,09/29/20 11:50:00 PM,28399.3,27.50,-26710513920232788.0,,,,,
1045,09/30/20 12:00:00 AM,28408.8,27.50,-26721226637775072.0,,,,,
1046,09/30/20 12:10:00 AM,28408.8,27.47,-26739285069580136.0,,,,,
1047,09/30/20 12:20:00 AM,28399.3,27.47,-26732121491596180.0,,,,,
1048,09/30/20 12:30:00 AM,28404.1,27.48,-26732989489729004.0,,,,,
1049,09/30/20 12:40:00 AM,28399.3,27.52,-26708556234091224.0,,,,,
1050,09/30/20 12:50:00 AM,28420.7,27.52,-26730459856788400.0,,,,,
1051,09/30/20 01:00:00 AM,28408.8,27.53,-26715623338197324.0,,,,,
1052,09/30/20 01:10:00 AM,28425.5,27.55,-26722261882718704.0,,,,,
1053,09/30/20 01:20:00 AM,28408.8,27.51,-26730022110223112.0,,,,,
1054,09/30/20 01:30:00 AM,28435.0,27.47,-26778188286337508.0,,,,,
1055,09/30/20 01:40:00 AM,28456.5,27.50,-26783899376242864.0,,,,,
1056,09/30/20 01:50:00 AM,28451.7,27.55,-26754006081101360.0,,,,,
1057,09/30/20 02:00:00 AM,28456.5,27.57,-26749446897197620.0,,,,,
1058,09/30/20 02:10:00 AM,28451.7,27.55,-26757563124069800.0,,,,,
1059,09/30/20 02:20:00 AM,28487.5,27.58,-26776717751413024.0,,,,,
1060,09/30/20 02:30:00 AM,28470.8,27.62,-26741111137621368.0,,,,,
1061,09/30/20 02:40:00 AM,28494.7,27.63,-26759915602371396.0,,,,,
1062,09/30/20 02:50:00 AM,28477.9,27.63,-26745915677100752.0,,,,,
1063,09/30/20 03:00:00 AM,28489.9,27.64,-26753543740389880.0,,,,,
1064,09/30/20 03:10:00 AM,28468.4,27.64,-26735130409566256.0,,,,,
1065,09/30/20 03:20:00 AM,28456.5,27.62,-26736561402065248.0,,,,,
1066,09/30/20 03:30:00 AM,28446.9,27.59,-26745573435094696.0,,,,,
1067,09/30/20 03:40:00 AM,28477.9,27.56,-26792790062545316.0,,,,,
1068,09/30/20 03:50:00 AM,28477.9,27.58,-26783705957429444.0,,,,,
1069,09/30/20 04:00:00 AM,28492.3,27.57,-26804463366947312.0,,,,,
1070,09/30/20 04:10:00 AM,28473.2,27.59,-26777414198179572.0,,,,,
1071,09/30/20 04:20:00 AM,28487.5,27.58,-26798073867760848.0,,,,,
1072,09/30/20 04:30:00 AM,28504.2,27.59,-26810128640475632.0,,,,,
1073,09/30/20 04:40:00 AM,28509.0,27.56,-26832740247814016.0,,,,,
1074,09/30/20 04:50:00 AM,28513.8,27.55,-26844483876234104.0,,,,,
1075,09/30/20 05:00:00 AM,28504.2,27.58,-26820906367540008.0,,,,,
1076,09/30/20 05:10:00 AM,28492.3,27.50,-26855035354643236.0,,,,,
1077,09/30/20 05:20:00 AM,28509.0,27.41,-26921726866400744.0,,,,,
1078,09/30/20 05:30:00 AM,28480.3,27.39,-26907346927704016.0,,,,,
1079,09/30/20 05:40:00 AM,28492.3,27.34,-26947859818383924.0,,,,,
1080,09/30/20 05:50:00 AM,28487.5,27.34,-26945108377032532.0,,,,,
1081,09/30/20 06:00:00 AM,28501.9,27.34,-26960517997522696.0,,,,,
1082,09/30/20 06:10:00 AM,28509.0,27.34,-26969023751535688.0,,,,,
1083,09/30/20 06:20:00 AM,28513.8,27.39,-26947937758279392.0,,,,,
1084,09/30/20 06:30:00 AM,28501.9,27.50,-26878351449209924.0,,,,,
1085,09/30/20 06:40:00 AM,28492.3,27.45,-26898375701162420.0,,,,,
1086,09/30/20 06:50:00 AM,28487.5,27.45,-26895628601626484.0,,,,,
1087,09/30/20 07:00:00 AM,28513.8,27.62,-26829555402428160.0,,,,,
1088,09/30/20 07:10:00 AM,28494.7,27.95,-26635102323793420.0,,,,,
1089,09/30/20 07:20:00 AM,28485.1,27.90,-26654765661103940.0,,,,,
1090,09/30/20 07:30:00 AM,28466.0,27.55,-26827952932584180.0,,,,,
1091,09/30/20 07:40:00 AM,28461.2,27.56,-26819768353145212.0,,,,,
1092,09/30/20 07:50:00 AM,28451.7,27.57,-26807157849973540.0,,,,,
1093,09/30/20 08:00:00 AM,28451.7,27.57,-26808935650247920.0,,,,,
1094,09/30/20 08:10:00 AM,28468.4,27.69,-26761312397172448.0,,,,,
1095,09/30/20 08:20:00 AM,28456.5,27.67,-26762733347030328.0,,,,,
1096,09/30/20 08:30:00 AM,28485.1,27.90,-26667141980804488.0,,,,,
1097,09/30/20 08:40:00 AM,28506.6,28.10,-26581698031849196.0,,,,,
1098,09/30/20 08:50:00 AM,28511.4,27.91,-26689916812016404.0,,,,,
1099,09/30/20 09:00:00 AM,28504.2,27.88,-26701106336297484.0,,,,,
1100,09/30/20 09:10:00 AM,28537.8,27.99,-26675105622794720.0,,,,,
1101,09/30/20 09:20:00 AM,28521.0,28.05,-26628964495783436.0,,,,,
1102,09/30/20 09:30:00 AM,28542.6,28.16,-26591980843496268.0,,,,,
1103,09/30/20 09:40:00 AM,28540.2,28.21,-26564801110441544.0,,,,,
1104,09/30/20 09:50:00 AM,28523.4,28.24,-26534930239554244.0,,,,,
1105,09/30/20 10:00:00 AM,28523.4,28.40,-26451665623247580.0,,,,,
1106,09/30/20 10:10:00 AM,28523.4,28.40,-26453418336869588.0,,,,,
1107,09/30/20 10:20:00 AM,28545.0,28.42,-26464600477174832.0,,,,,
1108,09/30/20 10:30:00 AM,28554.6,28.34,-26517733160442304.0,,,,,
1109,09/30/20 10:40:00 AM,28566.6,28.39,-26504058996978424.0,,,,,
1110,09/30/20 10:50:00 AM,28617.2,28.72,-26378186829419920.0,,,,,
1111,09/30/20 11:00:00 AM,28612.4,28.89,-26286352772399436.0,,,,,
1112,09/30/20 11:10:00 AM,28542.6,28.55,-26402373672827556.0,,,,,
1113,09/30/20 11:20:00 AM,28573.8,28.63,-26390769778641136.0,,,,,
1114,09/30/20 11:30:00 AM,28547.4,28.61,-26378666693154796.0,,,,,
1115,09/30/20 11:40:00 AM,28547.4,28.53,-26422624055418000.0,,,,,
1116,09/30/20 11:50:00 AM,28585.9,28.90,-26265479102660876.0,,,,,
1117,09/30/20 12:00:00 PM,28554.6,28.73,-26327438423483492.0,,,,,
1118,09/30/20 12:10:00 PM,28554.6,28.82,-26282006134715320.0,,,,,
1119,09/30/20 12:20:00 PM,28557.0,29.05,-26166035310908544.0,,,,,
1120,09/30/20 12:30:00 PM,28552.2,29.10,-26137426456266288.0,,,,,
1121,09/30/20 12:40:00 PM,28552.2,29.13,-26123611211210520.0,,,,,
1122,09/30/20 12:50:00 PM,28530.6,28.91,-26219867026474908.0,,,,,
1123,09/30/20 01:00:00 PM,28530.6,29.08,-26133205805940504.0,,,,,
1124,09/30/20 01:10:00 PM,28537.8,29.15,-26105269227580872.0,,,,,
1125,09/30/20 01:20:00 PM,28521.0,29.07,-26133054988493644.0,,,,,
