"Plot Title: 20715883"
"#","Date Time, GMT-10:00","High Range, μS/cm","Temp, °C","Specific Conductance, μS/cm","Coupler Detached","Coupler Attached","Host Connected","End Of File"
396,10/27/19 10:20:00 AM,44669.2,29.16,71766.5,,,,
397,10/27/19 10:30:00 AM,44418.1,29.15,71545.3,,,,
398,10/27/19 10:40:00 AM,44217.8,29.11,71446.6,,,,
399,10/27/19 10:50:00 AM,43789.8,29.06,70991.3,,,,
400,10/27/19 11:00:00 AM,43311.2,29.31,70031.9,,,,
401,10/27/19 11:10:00 AM,42617.0,29.33,69042.8,,,,
402,10/27/19 11:20:00 AM,42050.2,29.29,68337.2,,,,
403,10/27/19 11:30:00 AM,41680.9,29.36,67800.4,,,,
404,10/27/19 11:40:00 AM,40257.9,29.28,65741.3,,,,
405,10/27/19 11:50:00 AM,39253.6,29.39,64109.8,,,,
406,10/27/19 12:00:00 PM,38334.9,29.43,62704.2,,,,
407,10/27/19 12:10:00 PM,37653.3,29.51,61633.7,,,,
408,10/27/19 12:20:00 PM,36973.4,29.56,60599.9,,,,
409,10/27/19 12:30:00 PM,36147.8,29.53,59417.5,,,,
410,10/27/19 12:40:00 PM,35487.3,29.42,58592.1,,,,
411,10/27/19 12:50:00 PM,34834.6,29.36,57714.0,,,,
412,10/27/19 01:00:00 PM,36702.2,29.31,61006.8,,,,
413,10/27/19 01:10:00 PM,36147.8,29.28,60257.3,,,,
414,10/27/19 01:20:00 PM,35524.0,29.25,59386.8,,,,
415,10/27/19 01:30:00 PM,35134.7,29.27,58845.4,,,,
416,10/27/19 01:40:00 PM,34668.8,29.23,58242.0,,,,
417,10/27/19 01:50:00 PM,34358.9,29.21,57874.1,,,,
418,10/27/19 02:00:00 PM,34303.8,29.23,57888.1,,,,
419,10/27/19 02:10:00 PM,33986.5,29.21,57503.8,,,,
420,10/27/19 02:20:00 PM,33578.6,29.23,56918.0,,,,
421,10/27/19 02:30:00 PM,33260.9,29.19,56549.9,,,,
422,10/27/19 02:40:00 PM,32971.3,29.23,56137.7,,,,
423,10/27/19 02:50:00 PM,32708.4,29.20,55846.8,,,,
424,10/27/19 03:00:00 PM,32222.2,29.21,55127.6,,,,
425,10/27/19 03:10:00 PM,31836.1,29.16,54641.4,,,,
426,10/27/19 03:20:00 PM,31441.4,29.20,54040.1,,,,
427,10/27/19 03:30:00 PM,31293.7,29.17,53936.6,,,,
428,10/27/19 03:40:00 PM,30864.3,29.20,53281.5,,,,
429,10/27/19 03:50:00 PM,30015.4,29.32,51806.4,,,,
430,10/27/19 04:00:00 PM,29287.2,29.36,50619.9,,,,
431,10/27/19 04:10:00 PM,31397.8,29.27,54483.1,,,,
432,10/27/19 04:20:00 PM,30926.1,29.15,53909.2,,,,
433,10/27/19 04:30:00 PM,29287.2,29.02,51295.3,,,,
434,10/27/19 04:40:00 PM,28959.5,28.91,50942.5,,,,
435,10/27/19 04:50:00 PM,28748.3,28.82,50771.1,,,,
436,10/27/19 05:00:00 PM,28581.1,28.71,50695.7,,,,
437,10/27/19 05:10:00 PM,28451.5,28.63,50655.2,,,,
438,10/27/19 05:20:00 PM,28346.8,28.57,50637.9,,,,
439,10/27/19 05:30:00 PM,28261.7,28.50,50664.9,,,,
440,10/27/19 05:40:00 PM,28228.7,28.44,50774.9,,,,
441,10/27/19 05:50:00 PM,28170.1,28.38,50838.6,,,,
442,10/27/19 06:00:00 PM,28060.4,28.32,50809.6,,,,
443,10/27/19 06:10:00 PM,28009.4,28.26,50886.2,,,,
444,10/27/19 06:20:00 PM,28072.1,28.21,51159.6,,,,
445,10/27/19 06:30:00 PM,28079.0,28.15,51342.3,,,,
446,10/27/19 06:40:00 PM,28153.7,28.09,51649.9,,,,
447,10/27/19 06:50:00 PM,28151.4,28.07,51775.3,,,,
448,10/27/19 07:00:00 PM,27919.4,28.05,51477.3,,,,
449,10/27/19 07:10:00 PM,28044.2,28.03,51836.7,,,,
450,10/27/19 07:20:00 PM,28114.0,28.01,52095.5,,,,
451,10/27/19 07:30:00 PM,28202.9,27.98,52401.1,,,,
452,10/27/19 07:40:00 PM,28254.6,27.86,52734.1,,,,
453,10/27/19 07:50:00 PM,28325.5,27.79,53051.4,,,,
454,10/27/19 08:00:00 PM,28337.3,27.76,53215.9,,,,
455,10/27/19 08:10:00 PM,28408.6,27.70,53525.3,,,,
456,10/27/19 08:20:00 PM,28449.1,27.68,53734.2,,,,
457,10/27/19 08:30:00 PM,28449.1,27.63,53899.6,,,,
458,10/27/19 08:40:00 PM,28475.4,27.59,54104.3,,,,
459,10/27/19 08:50:00 PM,28646.3,27.53,54607.3,,,,
460,10/27/19 09:00:00 PM,28767.8,27.48,55007.2,,,,
461,10/27/19 09:10:00 PM,28932.3,27.43,55491.2,,,,
462,10/27/19 09:20:00 PM,29068.7,27.40,55900.8,,,,
463,10/27/19 09:30:00 PM,29241.7,27.36,56393.9,,,,
464,10/27/19 09:40:00 PM,29414.2,27.33,56876.7,,,,
465,10/27/19 09:50:00 PM,29570.6,27.29,57341.8,,,,
466,10/27/19 10:00:00 PM,29754.8,27.25,57863.0,,,,
467,10/27/19 10:10:00 PM,30060.6,27.23,58599.7,,,,
468,10/27/19 10:20:00 PM,30164.8,27.20,58957.5,,,,
469,10/27/19 10:30:00 PM,30438.1,27.19,59623.6,,,,
470,10/27/19 10:40:00 PM,30694.0,27.17,60270.3,,,,
471,10/27/19 10:50:00 PM,30641.4,27.16,60300.0,,,,
472,10/27/19 11:00:00 PM,30991.0,27.13,61147.4,,,,
473,10/27/19 11:10:00 PM,31418.1,27.11,62139.3,,,,
474,10/27/19 11:20:00 PM,31664.1,26.99,62904.7,,,,
475,10/27/19 11:30:00 PM,31587.5,26.88,63019.1,,,,
476,10/27/19 11:40:00 PM,30658.0,26.90,61261.0,,,,
477,10/27/19 11:50:00 PM,30898.0,26.91,61850.3,,,,
478,10/28/19 12:00:00 AM,31118.8,26.91,62415.4,,,,
479,10/28/19 12:10:00 AM,31357.2,26.90,63030.6,,,,
480,10/28/19 12:20:00 AM,31467.6,26.88,63403.1,,,,
481,10/28/19 12:30:00 AM,31625.8,26.84,63899.5,,,,
482,10/28/19 12:40:00 AM,31907.8,26.82,64622.2,,,,
483,10/28/19 12:50:00 AM,32158.2,26.78,65310.5,,,,
484,10/28/19 01:00:00 AM,32400.2,26.75,65971.1,,,,
485,10/28/19 01:10:00 AM,32561.4,26.73,66456.0,,,,
486,10/28/19 01:20:00 AM,32724.1,26.69,66973.0,,,,
487,10/28/19 01:30:00 AM,33035.2,26.66,67782.9,,,,
488,10/28/19 01:40:00 AM,33096.2,26.63,68081.7,,,,
489,10/28/19 01:50:00 AM,33358.5,26.61,68782.3,,,,
490,10/28/19 02:00:00 AM,33681.3,26.56,69653.7,,,,
491,10/28/19 02:10:00 AM,34098.4,26.55,70666.8,,,,
492,10/28/19 02:20:00 AM,34466.3,26.56,71551.9,,,,
493,10/28/19 02:30:00 AM,34525.4,26.54,71841.9,,,,
494,10/28/19 02:40:00 AM,34884.3,26.51,72772.8,,,,
495,10/28/19 02:50:00 AM,35264.8,26.50,73722.5,,,,
496,10/28/19 03:00:00 AM,35627.2,26.43,74730.0,,,,
497,10/28/19 03:10:00 AM,35675.3,26.26,75237.1,,,,
498,10/28/19 03:20:00 AM,35958.9,26.28,75948.1,,,,
499,10/28/19 03:30:00 AM,36182.0,26.35,76453.8,,,,
500,10/28/19 03:40:00 AM,36446.2,26.39,77094.3,,,,
501,10/28/19 03:50:00 AM,36469.3,26.38,77305.1,,,,
502,10/28/19 04:00:00 AM,36690.5,26.37,77936.9,,,,
503,10/28/19 04:10:00 AM,36933.9,26.33,78666.7,,,,
504,10/28/19 04:20:00 AM,37252.3,26.29,79559.8,,,,
505,10/28/19 04:30:00 AM,37437.6,26.28,80122.2,,,,
506,10/28/19 04:40:00 AM,37686.0,26.26,80838.3,,,,
507,10/28/19 04:50:00 AM,37776.3,26.22,81250.8,,,,
508,10/28/19 05:00:00 AM,37954.0,26.20,81819.2,,,,
509,10/28/19 05:10:00 AM,38116.4,26.16,82390.6,,,,
510,10/28/19 05:20:00 AM,37908.4,26.13,82144.4,,,,
511,10/28/19 05:30:00 AM,38116.4,26.11,82782.7,,,,
512,10/28/19 05:40:00 AM,38432.3,26.07,83692.8,,,,
513,10/28/19 05:50:00 AM,38791.6,26.09,84596.4,,,,
514,10/28/19 06:00:00 AM,39253.6,26.10,85744.2,,,,
515,10/28/19 06:10:00 AM,39730.0,26.15,86854.8,,,,
516,10/28/19 06:20:00 AM,40175.2,26.23,87844.1,,,,
517,10/28/19 06:30:00 AM,40666.5,26.39,88787.6,,,,
518,10/28/19 06:40:00 AM,40987.3,26.55,89356.9,,,,
519,10/28/19 06:50:00 AM,40821.6,26.57,89121.8,,,,
520,10/28/19 07:00:00 AM,41264.3,26.74,89938.0,,,,
521,10/28/19 07:10:00 AM,41481.4,26.90,90279.4,,,,
522,10/28/19 07:20:00 AM,41622.4,27.12,90343.8,,,,
523,10/28/19 07:30:00 AM,41769.0,27.37,90365.2,,,,
524,10/28/19 07:40:00 AM,41676.0,27.61,89888.4,,,,
525,10/28/19 07:50:00 AM,41705.4,27.80,89768.8,,,,
526,10/28/19 08:00:00 AM,41486.2,27.99,89115.9,,,,
527,10/28/19 08:10:00 AM,41322.0,28.18,88583.8,,,,
528,10/28/19 08:20:00 AM,41120.6,28.35,88009.9,,,,
529,10/28/19 08:30:00 AM,40954.0,28.48,87582.4,,,,
530,10/28/19 08:40:00 AM,40615.1,28.60,86804.9,,,,
531,10/28/19 08:50:00 AM,40262.5,28.66,86102.1,,,,
532,10/28/19 09:00:00 AM,39815.6,28.57,85452.0,,,,
533,10/28/19 09:10:00 AM,39506.1,28.72,84685.0,,,,
534,10/28/19 09:20:00 AM,38921.4,28.50,83948.3,,,,
535,10/28/19 09:30:00 AM,38334.9,28.66,82565.8,,,,
536,10/28/19 09:40:00 AM,37653.3,28.67,81225.4,,,,
537,10/28/19 09:50:00 AM,37048.7,28.77,79903.2,,,,
538,10/28/19 10:00:00 AM,36423.1,28.91,78473.8,,,,
539,10/28/19 10:10:00 AM,36015.4,29.09,77455.0,,,,
540,10/28/19 10:20:00 AM,36788.3,29.29,78943.2,,,,
541,10/28/19 10:30:00 AM,36227.7,29.28,77892.3,,,,
542,10/28/19 10:40:00 AM,35962.7,29.60,76970.6,,,,
543,10/28/19 10:50:00 AM,35377.5,29.54,75940.5,,,,
544,10/28/19 11:00:00 AM,34827.5,29.56,74861.1,,,,
545,10/28/19 11:10:00 AM,34321.0,29.74,73639.9,,,,
546,10/28/19 11:20:00 AM,33688.0,29.60,72607.4,,,,
547,10/28/19 11:30:00 AM,33044.8,29.33,71726.2,,,,
548,10/28/19 11:40:00 AM,32796.6,29.38,71240.7,,,,
549,10/28/19 11:50:00 AM,32320.2,29.61,70009.3,,,,
550,10/28/19 12:00:00 PM,31377.5,29.64,68044.7,,,,
551,10/28/19 12:10:00 PM,31050.5,29.67,67412.2,,,,
552,10/28/19 12:20:00 PM,30699.6,29.78,66621.1,,,,
553,10/28/19 12:30:00 PM,30205.1,29.76,65686.7,,,,
554,10/28/19 12:40:00 PM,29702.7,29.79,64667.0,,,,
555,10/28/19 12:50:00 PM,26456.8,29.84,57642.5,,,,
556,10/28/19 01:00:00 PM,25902.6,29.90,56465.2,,,,
557,10/28/19 01:10:00 PM,26125.3,29.96,56981.0,,,,
558,10/28/19 01:20:00 PM,25591.9,30.15,55705.4,,,,
559,10/28/19 01:30:00 PM,25069.2,30.39,54405.3,,,,
560,10/28/19 01:40:00 PM,25065.4,30.29,54596.0,,,,
561,10/28/19 01:50:00 PM,24537.0,30.10,53734.9,,,,
562,10/28/19 02:00:00 PM,24193.9,29.88,53302.5,,,,
563,10/28/19 02:10:00 PM,23836.9,29.76,52729.0,,,,
564,10/28/19 02:20:00 PM,23527.3,29.72,52173.1,,,,
565,10/28/19 02:30:00 PM,24663.5,29.71,54795.8,,,,
566,10/28/19 02:40:00 PM,24449.0,29.71,54410.7,,,,
567,10/28/19 02:50:00 PM,24181.6,29.70,53916.7,,,,
568,10/28/19 03:00:00 PM,23919.3,29.68,53442.4,,,,
569,10/28/19 03:10:00 PM,23660.1,29.67,52962.3,,,,
570,10/28/19 03:20:00 PM,23384.1,29.65,52452.7,,,,
571,10/28/19 03:30:00 PM,23190.0,29.64,52114.5,,,,
572,10/28/19 03:40:00 PM,22932.6,29.64,51622.0,,,,
573,10/28/19 03:50:00 PM,22719.2,29.64,51226.7,,,,
574,10/28/19 04:00:00 PM,0.0,26.71,0.0,,,,
575,10/28/19 04:10:00 PM,0.0,24.66,0.0,,,,
576,10/28/19 04:20:00 PM,0.0,23.72,0.0,,,,
577,10/28/19 04:24:19 PM,,,,,Logged,,
578,10/28/19 04:24:27 PM,,,,,,Logged,Logged
