colony_id,Light_Value,Run,micromol.cm2.s,micromol.cm2.h,timepoint
POC-248,68,4,-4.3931949822212855e-5,-0.1581550193599663,timepoint2
POC-248,709,4,1.1554630360823551e-4,0.41596669298964783,timepoint2
POC-248,844,4,1.1300932801209748e-4,0.4068335808435509,timepoint2
POC-254,0,2,-9.442530607997605e-5,-0.3399311018879138,timepoint2
POC-254,1025,2,2.450780609100541e-5,0.08822810192761947,timepoint2
POC-254,113,2,-7.454767504997401e-5,-0.26837163017990645,timepoint2
POC-254,169,2,-6.772213882058093e-5,-0.24379969975409133,timepoint2
POC-254,18,2,-9.76116632034551e-5,-0.35140198753243834,timepoint2
POC-254,243,2,-6.297705906327397e-5,-0.2267174126277863,timepoint2
POC-254,499,2,-1.7958790152393385e-5,-0.06465164454861619,timepoint2
POC-254,68,2,-8.275992385817541e-5,-0.29793572588943146,timepoint2
POC-254,709,2,1.5264228365572724e-5,0.05495122211606181,timepoint2
POC-254,844,2,1.6426653895696025e-5,0.05913595402450569,timepoint2
POC-255,0,1,-1.0555277416530347e-4,-0.3799899869950925,timepoint2
POC-255,1025,1,6.581784704768056e-5,0.23694424937165,timepoint2
POC-255,113,1,-8.164130049655386e-5,-0.2939086817875939,timepoint2
POC-255,169,1,-5.625868424608605e-5,-0.20253126328590978,timepoint2
POC-255,18,1,-1.0196390765973429e-4,-0.36707006757504346,timepoint2
POC-255,243,1,-3.941832025931579e-5,-0.14190595293353686,timepoint2
POC-255,499,1,1.2552422745617588e-5,0.045188721884223314,timepoint2
POC-255,68,1,-9.021068935213987e-5,-0.32475848166770355,timepoint2
POC-255,709,1,5.1533801754266184e-5,0.18552168631535826,timepoint2
POC-255,844,1,4.4554834242503366e-5,0.1603974032730121,timepoint2
POC-257,0,2,-1.5696412654058587e-4,-0.5650708555461091,timepoint2
POC-257,1025,2,4.571408282685408e-5,0.1645706981766747,timepoint2
POC-257,113,2,-1.0385711642922854e-4,-0.3738856191452227,timepoint2
POC-257,169,2,-9.376067375263284e-5,-0.3375384255094782,timepoint2
POC-257,18,2,-1.3415075643925613e-4,-0.4829427231813221,timepoint2
POC-257,243,2,-7.893973991646069e-5,-0.2841830636992585,timepoint2
POC-257,499,2,-4.735543247342675e-5,-0.1704795569043363,timepoint2
POC-257,68,2,-1.1889639934649921e-4,-0.42802703764739713,timepoint2
POC-257,709,2,2.7247851803551737e-5,0.09809226649278625,timepoint2
POC-257,844,2,3.5697675297683285e-5,0.12851163107165983,timepoint2
POC-259,0,3,-1.0734110060239629e-4,-0.3864279621686266,timepoint2
POC-259,1025,3,1.2644501428217601e-4,0.45520205141583364,timepoint2
POC-259,113,3,-3.912561122327471e-5,-0.14085220040378896,timepoint2
POC-259,169,3,-2.4643424053323185e-5,-0.08871632659196346,timepoint2
POC-259,18,3,-8.882407093876796e-5,-0.31976665537956467,timepoint2
POC-259,243,3,7.535405087805301e-6,0.02712745831609908,timepoint2
POC-259,499,3,7.935408132853539e-5,0.2856746927827274,timepoint2
POC-259,68,3,-5.616239942982131e-5,-0.20218463794735672,timepoint2
POC-259,709,3,9.95955371629731e-5,0.3585439337867032,timepoint2
POC-259,844,3,1.2027668240153355e-4,0.43299605664552077,timepoint2
POC-346,0,8,-1.3817701300053488e-4,-0.4974372468019256,timepoint2
POC-346,1025,8,1.3266864515360346e-4,0.47760712255297244,timepoint2
POC-346,113,8,-5.230548054202559e-5,-0.18829972995129213,timepoint2
POC-346,169,8,-1.4209097333245041e-5,-0.051152750399682145,timepoint2
POC-346,18,8,-1.1404460606199018e-4,-0.4105605818231646,timepoint2
POC-346,243,8,3.234255260668252e-5,0.11643318938405706,timepoint2
POC-346,499,8,9.986331227184395e-5,0.35950792417863825,timepoint2
POC-346,68,8,-6.465301212676005e-5,-0.2327508436563362,timepoint2
POC-346,709,8,1.245152904117439e-4,0.448255045482278,timepoint2
POC-346,844,8,1.393729633506527e-4,0.5017426680623497,timepoint2
POC-359,0,5,-9.851953616832906e-5,-0.35467033020598465,timepoint2
POC-359,1025,5,2.2620093600829482e-4,0.8143233696298614,timepoint2
POC-359,113,5,7.979835910737038e-6,0.02872740927865334,timepoint2
POC-359,169,5,4.735501717868888e-5,0.17047806184327996,timepoint2
POC-359,18,5,-7.420164662359168e-5,-0.26712592784493006,timepoint2
POC-359,243,5,5.000729200467647e-5,0.1800262512168353,timepoint2
POC-359,499,5,1.800133108863031e-4,0.6480479191906912,timepoint2
POC-359,68,5,-3.9396946600101764e-5,-0.14182900776036636,timepoint2
POC-359,709,5,2.1357745709102777e-4,0.7688788455276999,timepoint2
POC-359,844,5,2.1223179870805153e-4,0.7640344753489855,timepoint2
POC-366,0,6,-1.1130187398059297e-4,-0.4006867463301347,timepoint2
POC-366,1025,6,1.3009659598500802e-4,0.46834774554602887,timepoint2
POC-366,113,6,-3.5061554017358155e-5,-0.12622159446248937,timepoint2
POC-366,169,6,-1.935086049448494e-5,-0.06966309778014579,timepoint2
POC-366,18,6,-7.111666415994518e-5,-0.25601999097580264,timepoint2
POC-366,243,6,6.305699311717476e-6,0.022700517522182915,timepoint2
POC-366,499,6,8.567367999592894e-5,0.3084252479853442,timepoint2
POC-366,68,6,-4.210867649770982e-5,-0.15159123539175534,timepoint2
POC-366,709,6,1.1892970062103393e-4,0.42814692223572215,timepoint2
POC-366,844,6,1.272620841241822e-4,0.45814350284705596,timepoint2
POC-369,0,8,-1.289252891456951e-4,-0.46413104092450236,timepoint2
POC-369,1025,8,1.0013022405403808e-4,0.36046880659453706,timepoint2
POC-369,113,8,-5.2816569627102754e-5,-0.1901396506575699,timepoint2
POC-369,169,8,-1.9501834872929296e-5,-0.07020660554254546,timepoint2
POC-369,18,8,-1.1743282013728992e-4,-0.4227581524942437,timepoint2
POC-369,243,8,1.6294757770712454e-5,0.05866112797456483,timepoint2
POC-369,499,8,6.815216960202357e-5,0.24534781056728486,timepoint2
POC-369,68,8,-7.985607778901627e-5,-0.28748188004045855,timepoint2
POC-369,709,8,7.626116411658297e-5,0.2745401908196987,timepoint2
POC-369,844,8,1.093873166764167e-4,0.3937943400351001,timepoint2
POC-371,0,7,-1.0959585360428198e-4,-0.39454507297541513,timepoint2
POC-371,1025,7,1.4862610646366908e-4,0.5350539832692087,timepoint2
POC-371,113,7,-2.5538913847970202e-5,-0.09194008985269272,timepoint2
POC-371,169,7,2.649925761926747e-6,0.00953973274293629,timepoint2
POC-371,18,7,-8.859920177298348e-5,-0.31895712638274054,timepoint2
POC-371,243,7,2.6724058278153428e-5,0.09620660980135234,timepoint2
POC-371,499,7,7.540552197322175e-5,0.2714598791035983,timepoint2
POC-371,68,7,-6.780550321843938e-5,-0.24409981158638175,timepoint2
POC-371,709,7,9.997344064653333e-5,0.35990438632752,timepoint2
POC-371,844,7,1.279162324559536e-4,0.460498436841433,timepoint2
POC-372,0,8,-1.0423327301367604e-4,-0.37523978284923376,timepoint2
POC-372,1025,8,2.238195253153485e-5,0.08057502911352546,timepoint2
POC-372,113,8,-7.522323457960144e-5,-0.2708036444865652,timepoint2
POC-372,169,8,-6.039471496236718e-5,-0.21742097386452186,timepoint2
POC-372,18,8,-9.831456031609534e-5,-0.3539324171379432,timepoint2
POC-372,243,8,-4.4451467829916596e-5,-0.16002528418769973,timepoint2
POC-372,499,8,-1.0279112079488913e-5,-0.03700480348616009,timepoint2
POC-372,68,8,-8.874793890500734e-5,-0.31949258005802644,timepoint2
POC-372,709,8,8.332726298221117e-6,0.029997814673596024,timepoint2
POC-372,844,8,2.468741388926425e-5,0.0888746900013513,timepoint2
POC-373,0,7,-9.482207531999947e-5,-0.3413594711519981,timepoint2
POC-373,1025,7,1.4672156435640045e-4,0.5281976316830416,timepoint2
POC-373,113,7,1.3531430412768177e-5,0.04871314948596544,timepoint2
POC-373,169,7,2.9976975750094044e-5,0.10791711270033856,timepoint2
POC-373,18,7,-7.7189015727612e-5,-0.2778804566194032,timepoint2
POC-373,243,7,3.0903441242597465e-5,0.11125238847335088,timepoint2
POC-373,499,7,1.271471487597693e-4,0.45772973553516944,timepoint2
POC-373,68,7,-3.3861337626718365e-5,-0.12190081545618611,timepoint2
POC-373,709,7,1.094997872133232e-4,0.3941992339679635,timepoint2
POC-373,844,7,1.3012413676788168e-4,0.46844689236437403,timepoint2
POC-375,0,8,-8.915423099203745e-5,-0.3209552315713348,timepoint2
POC-375,1025,8,1.2123605843326309e-4,0.4364498103597471,timepoint2
POC-375,113,8,-3.346025410334658e-5,-0.12045691477204769,timepoint2
POC-375,169,8,-9.580928226640785e-6,-0.03449134161590683,timepoint2
POC-375,18,8,-7.585036830501814e-5,-0.2730613258980653,timepoint2
POC-375,243,8,2.204387874402591e-5,0.07935796347849328,timepoint2
POC-375,499,8,7.624464887410887e-5,0.27448073594679195,timepoint2
POC-375,68,8,-5.5950950475754246e-5,-0.2014234217127153,timepoint2
POC-375,709,8,1.0054734755602501e-4,0.36197045120169,timepoint2
POC-375,844,8,1.1889229197290767e-4,0.4280122511024676,timepoint2
POC-377,0,7,-1.0412443291230914e-4,-0.3748479584843129,timepoint2
POC-377,1025,7,2.461510632606819e-4,0.8861438277384549,timepoint2
POC-377,113,7,-2.053175319510772e-6,-0.007391431150238779,timepoint2
POC-377,169,7,1.9743959177757796e-5,0.07107825303992807,timepoint2
POC-377,18,7,-8.512424619497868e-5,-0.30644728630192325,timepoint2
POC-377,243,7,6.897729145414704e-5,0.24831824923492937,timepoint2
POC-377,499,7,1.59158902297695e-4,0.572972048271702,timepoint2
POC-377,68,7,-3.832049937627027e-5,-0.13795379775457298,timepoint2
POC-377,709,7,1.9522376013456752e-4,0.7028055364844431,timepoint2
POC-377,844,7,2.1512447451159806e-4,0.774448108241753,timepoint2
POC-378,0,6,-1.758974924776049e-4,-0.6332309729193776,timepoint2
POC-378,1025,6,8.479156224703518e-5,0.30524962408932665,timepoint2
POC-378,113,6,-1.0514474269348188e-4,-0.37852107369653476,timepoint2
POC-378,169,6,-6.922997033107577e-5,-0.24922789319187277,timepoint2
POC-378,18,6,-1.8760942867921372e-4,-0.6753939432451694,timepoint2
POC-378,243,6,-3.242097753452821e-5,-0.11671551912430156,timepoint2
POC-378,499,6,3.992904832924335e-5,0.14374457398527604,timepoint2
POC-378,68,6,-1.608524929298012e-4,-0.5790689745472843,timepoint2
POC-378,709,6,7.37133709765721e-5,0.2653681355156596,timepoint2
POC-378,844,6,9.204198043426181e-5,0.3313511295633425,timepoint2
POC-386,0,9,-1.0596124237356703e-4,-0.3814604725448413,timepoint2
POC-386,1025,9,1.2073753183047993e-4,0.4346551145897277,timepoint2
POC-386,113,9,-6.653462993717912e-5,-0.23952466777384482,timepoint2
POC-386,169,9,-4.5534989791446464e-5,-0.16392596324920727,timepoint2
POC-386,18,9,-1.0976379095426786e-4,-0.3951496474353643,timepoint2
POC-386,243,9,-2.501999820103667e-5,-0.090071993523732,timepoint2
POC-386,499,9,2.8514132642690805e-5,0.1026508775136869,timepoint2
POC-386,68,9,-8.504421145258105e-5,-0.30615916122929177,timepoint2
POC-386,709,9,6.079133621702108e-5,0.2188488103812759,timepoint2
POC-386,844,9,1.0099740130001997e-4,0.3635906446800719,timepoint2
POC-391,0,7,-1.1149946010538539e-4,-0.4013980563793874,timepoint2
POC-391,1025,7,1.24292408212907e-4,0.4474526695664652,timepoint2
POC-391,113,7,-2.8582802718168145e-5,-0.10289808978540532,timepoint2
POC-391,169,7,-7.363343858402206e-6,-0.026508037890247943,timepoint2
POC-391,18,7,-8.592438245337195e-5,-0.309327776832139,timepoint2
POC-391,243,7,1.3066363585695808e-5,0.04703890890850491,timepoint2
POC-391,499,7,6.816585860294296e-5,0.24539709097059464,timepoint2
POC-391,68,7,-5.015766550739156e-5,-0.1805675958266096,timepoint2
POC-391,709,7,9.110041453835764e-5,0.3279614923380875,timepoint2
POC-391,844,7,1.0755589109045163e-4,0.38720120792562585,timepoint2
POC-394,0,5,-1.0042837419875521e-4,-0.3615421471155188,timepoint2
POC-394,1025,5,1.8667503007249113e-4,0.6720301082609681,timepoint2
POC-394,113,5,-3.645079675900418e-5,-0.13122286833241506,timepoint2
POC-394,169,5,-1.382790233073948e-5,-0.049780448390662126,timepoint2
POC-394,18,5,-9.72243425722683e-5,-0.3500076332601659,timepoint2
POC-394,243,5,-7.417058529643447e-6,-0.02670141070671641,timepoint2
POC-394,499,5,1.0633314665168884e-4,0.38279932794607985,timepoint2
POC-394,68,5,-7.417168746471518e-5,-0.26701807487297463,timepoint2
POC-394,709,5,1.62792849958574e-4,0.5860542598508663,timepoint2
POC-394,844,5,1.747739012044731e-4,0.6291860443361031,timepoint2
POC-395,0,8,-9.256846633395566e-5,-0.3332464788022404,timepoint2
POC-395,1025,8,9.638969619338766e-5,0.34700290629619557,timepoint2
POC-395,113,8,-4.945316152296494e-5,-0.17803138148267378,timepoint2
POC-395,169,8,-3.631990207909523e-5,-0.13075164748474283,timepoint2
POC-395,18,8,-8.520443818036137e-5,-0.3067359774493009,timepoint2
POC-395,243,8,-4.6344118951231346e-6,-0.016683882822443284,timepoint2
POC-395,499,8,3.553460931054107e-5,0.12792459351794785,timepoint2
POC-395,68,8,-6.34276601593319e-5,-0.22833957657359485,timepoint2
POC-395,709,8,6.064853934970298e-5,0.21833474165893074,timepoint2
POC-395,844,8,9.109354404216457e-5,0.32793675855179244,timepoint2
POC-40,0,11,-1.6475932844677076e-4,-0.5931335824083748,timepoint2
POC-40,1025,11,1.1125289054441225e-4,0.4005104059598841,timepoint2
POC-40,113,11,-7.952848818649934e-5,-0.2863025574713976,timepoint2
POC-40,169,11,-4.072901485206133e-5,-0.14662445346742078,timepoint2
POC-40,18,11,-1.4375607446486023e-4,-0.5175218680734969,timepoint2
POC-40,243,11,-1.2098471578151102e-5,-0.043554497681343965,timepoint2
POC-40,499,11,6.114543718477555e-5,0.22012357386519196,timepoint2
POC-40,68,11,-1.0171318264042344e-4,-0.3661674575055244,timepoint2
POC-40,709,11,8.871343092238345e-5,0.3193683513205804,timepoint2
POC-40,844,11,9.738517904738825e-5,0.3505866445705977,timepoint2
POC-41,0,12,-1.0496895512962768e-4,-0.37788823846665964,timepoint2
POC-41,1025,12,1.049489804334889e-4,0.37781632956056005,timepoint2
POC-41,113,12,-4.1850065242775776e-5,-0.1506602348739928,timepoint2
POC-41,169,12,-1.7522342613596557e-5,-0.0630804334089476,timepoint2
POC-41,18,12,-7.863567658122637e-5,-0.28308843569241493,timepoint2
POC-41,243,12,1.133518861147596e-5,0.040806679001313455,timepoint2
POC-41,499,12,3.426072744147213e-5,0.12333861878929968,timepoint2
POC-41,68,12,-6.750167985677144e-5,-0.24300604748437718,timepoint2
POC-41,709,12,8.558560589936593e-5,0.3081081812377174,timepoint2
POC-41,844,12,1.0551030936197214e-4,0.3798371137030997,timepoint2
POC-42,0,9,-8.052086378624203e-5,-0.2898751096304713,timepoint2
POC-42,1025,9,8.757223862639192e-5,0.3152600590550109,timepoint2
POC-42,113,9,-2.4832584981802414e-5,-0.08939730593448869,timepoint2
POC-42,169,9,-2.3124153787197547e-5,-0.08324695363391117,timepoint2
POC-42,18,9,-1.0098997472046079e-4,-0.36356390899365887,timepoint2
POC-42,243,9,-1.4436986670309025e-6,-0.005197315201311249,timepoint2
POC-42,499,9,3.870828373111651e-5,0.13934982143201943,timepoint2
POC-42,68,9,-5.4117291575268565e-5,-0.19482224967096684,timepoint2
POC-42,709,9,5.683491099039729e-5,0.20460567956543024,timepoint2
POC-42,844,9,7.716119302270893e-5,0.27778029488175215,timepoint2
POC-43,0,12,-4.2979918855733325e-5,-0.15472770788063997,timepoint2
POC-43,1025,12,1.0353194829234265e-4,0.37271501385243355,timepoint2
POC-43,113,12,-3.165366957504211e-5,-0.1139532104701516,timepoint2
POC-43,169,12,-5.505741229914883e-6,-0.019820668427693578,timepoint2
POC-43,18,12,-3.823964675815418e-5,-0.13766272832935503,timepoint2
POC-43,243,12,2.3342706628698857e-5,0.08403374386331589,timepoint2
POC-43,499,12,6.787585934322911e-5,0.2443530936356248,timepoint2
POC-43,68,12,-4.670543889084575e-5,-0.1681395800070447,timepoint2
POC-43,709,12,9.031449813580331e-5,0.3251321932888919,timepoint2
POC-43,844,12,1.1817838528005233e-4,0.4254421870081884,timepoint2
POC-44,0,10,-1.3752362511399325e-4,-0.4950850504103757,timepoint2
POC-44,1025,10,1.1197927470685215e-4,0.4031253889446677,timepoint2
POC-44,113,10,-4.281236700429974e-5,-0.15412452121547907,timepoint2
POC-44,169,10,-2.9226241266719515e-5,-0.10521446856019025,timepoint2
POC-44,18,10,-1.1583050406789191e-4,-0.41698981464441087,timepoint2
POC-44,243,10,-5.474449219036312e-6,-0.019708017188530724,timepoint2
POC-44,499,10,7.002533660536115e-5,0.2520912117793001,timepoint2
POC-44,68,10,-7.102181967814053e-5,-0.2556785508413059,timepoint2
POC-44,709,10,8.72851899881403e-5,0.3142266839573051,timepoint2
POC-44,844,10,9.285502645240081e-5,0.33427809522864294,timepoint2
POC-45,0,10,-9.097827872253128e-5,-0.32752180340111264,timepoint2
POC-45,1025,10,2.0944809716977653e-4,0.7540131498111955,timepoint2
POC-45,113,10,-3.152545445939389e-5,-0.11349163605381801,timepoint2
POC-45,169,10,-1.0829818312530902e-5,-0.038987345925111244,timepoint2
POC-45,18,10,-9.467722378639558e-5,-0.3408380056310241,timepoint2
POC-45,243,10,2.9909416547322976e-5,0.10767389957036272,timepoint2
POC-45,499,10,1.0661744296933401e-4,0.38382279468960245,timepoint2
POC-45,68,10,-5.701185848667321e-5,-0.20524269055202354,timepoint2
POC-45,709,10,1.6912021882332717e-4,0.6088327877639778,timepoint2
POC-45,844,10,1.8335326222929175e-4,0.6600717440254503,timepoint2
POC-47,0,12,-9.510534263972412e-5,-0.3423792335030068,timepoint2
POC-47,1025,12,8.930420559115965e-5,0.32149514012817476,timepoint2
POC-47,113,12,-6.733656854032191e-5,-0.2424116467451589,timepoint2
POC-47,169,12,-2.8354780640118506e-5,-0.10207721030442662,timepoint2
POC-47,18,12,-7.478956455401408e-5,-0.2692424323944507,timepoint2
POC-47,243,12,-1.9045254584461976e-5,-0.06856291650406311,timepoint2
POC-47,499,12,3.069217315425014e-5,0.1104918233553005,timepoint2
POC-47,68,12,-7.901031343552e-5,-0.284437128367872,timepoint2
POC-47,709,12,7.360071123099508e-5,0.2649625604315823,timepoint2
POC-47,844,12,6.998853641183862e-5,0.251958731082619,timepoint2
POC-48,0,9,-9.416527706760652e-5,-0.33899499744338346,timepoint2
POC-48,1025,9,1.8346909797523292e-4,0.6604887527108385,timepoint2
POC-48,113,9,-2.8925194221913185e-5,-0.10413069919888747,timepoint2
POC-48,169,9,1.4004646667862576e-5,0.05041672800430527,timepoint2
POC-48,18,9,-9.110058645415594e-5,-0.3279621112349614,timepoint2
POC-48,243,9,2.8917845009192516e-5,0.10410424203309306,timepoint2
POC-48,499,9,9.127539448201015e-5,0.32859142013523657,timepoint2
POC-48,68,9,-6.245580657989434e-5,-0.22484090368761964,timepoint2
POC-48,709,9,1.0340139810118729e-4,0.37224503316427426,timepoint2
POC-48,844,9,1.4329089229109647e-4,0.5158472122479473,timepoint2
POC-50,0,9,-8.42663146654714e-5,-0.30335873279569703,timepoint2
POC-50,1025,9,2.5036481023603564e-4,0.9013133168497283,timepoint2
POC-50,113,9,-1.3372264294117102e-5,-0.04814015145882157,timepoint2
POC-50,169,9,4.026202140625654e-5,0.14494327706252352,timepoint2
POC-50,18,9,-1.0404279735983585e-4,-0.37455407049540906,timepoint2
POC-50,243,9,4.2894018650125836e-5,0.15441846714045301,timepoint2
POC-50,499,9,1.4875604136566732e-4,0.5355217489164024,timepoint2
POC-50,68,9,-4.853806694109387e-5,-0.17473704098793794,timepoint2
POC-50,709,9,1.7740918266144457e-4,0.6386730575812004,timepoint2
POC-50,844,9,2.130097522660946e-4,0.7668351081579406,timepoint2
POC-52,0,13,-1.2383105089994057e-4,-0.445791783239786,timepoint2
POC-52,1025,13,1.7048309854012468e-4,0.6137391547444488,timepoint2
POC-52,113,13,-2.0598218391752323e-5,-0.07415358621030836,timepoint2
POC-52,169,13,7.58959925012384e-6,0.027322557300445825,timepoint2
POC-52,18,13,-7.481162523176411e-5,-0.2693218508343508,timepoint2
POC-52,243,13,2.0508922802001023e-5,0.07383212208720369,timepoint2
POC-52,499,13,1.2643865897033496e-4,0.45517917229320587,timepoint2
POC-52,68,13,-4.6862151984388724e-5,-0.1687037471437994,timepoint2
POC-52,709,13,1.461055527579224e-4,0.5259799899285207,timepoint2
POC-52,844,13,8.443707541572039e-5,0.3039734714965934,timepoint2
POC-53,0,13,-1.2517672263617817e-4,-0.4506362014902414,timepoint2
POC-53,1025,13,1.6905553352051497e-4,0.6085999206738539,timepoint2
POC-53,113,13,-2.0067876854535337e-5,-0.07224435667632721,timepoint2
POC-53,169,13,2.479399461308184e-5,0.08925838060709462,timepoint2
POC-53,18,13,-1.1889173100566587e-4,-0.42801023162039714,timepoint2
POC-53,243,13,4.265854998366107e-5,0.15357077994117985,timepoint2
POC-53,499,13,1.0263270064132251e-4,0.369477722308761,timepoint2
POC-53,68,13,-6.531466610554737e-5,-0.23513279797997053,timepoint2
POC-53,709,13,1.1921171617223201e-4,0.4291621782200353,timepoint2
POC-53,844,13,1.4678238005470847e-4,0.5284165681969505,timepoint2
POC-55,0,11,-1.4310802058566756e-4,-0.5151888741084032,timepoint2
POC-55,1025,11,1.223353394967315e-4,0.4404072221882334,timepoint2
POC-55,113,11,-3.1359964753265864e-5,-0.11289587311175711,timepoint2
POC-55,169,11,6.4276799424268984e-6,0.023139647792736834,timepoint2
POC-55,18,11,-1.3419699458914956e-4,-0.48310918052093843,timepoint2
POC-55,243,11,2.2117778074212182e-5,0.07962400106716386,timepoint2
POC-55,499,11,1.0426179263573272e-4,0.3753424534886378,timepoint2
POC-55,68,11,-7.9145165147255e-5,-0.28492259453011803,timepoint2
POC-55,709,11,1.2663745867815202e-4,0.45589485124134727,timepoint2
POC-55,844,11,1.1563080033149993e-4,0.4162708811933997,timepoint2
POC-56,0,11,-1.2716794427993237e-4,-0.45780459940775653,timepoint2
POC-56,1025,11,1.0137282750518207e-4,0.36494217901865544,timepoint2
POC-56,113,11,-6.627002899355535e-5,-0.23857210437679924,timepoint2
POC-56,169,11,-4.67232485540219e-5,-0.16820369479447883,timepoint2
POC-56,18,11,-1.371581085703786e-4,-0.4937691908533629,timepoint2
POC-56,243,11,-8.257819203500812e-6,-0.029728149132602924,timepoint2
POC-56,499,11,7.755306157505255e-5,0.27919102167018917,timepoint2
POC-56,68,11,-9.496230728319505e-5,-0.3418643062195022,timepoint2
POC-56,709,11,8.778677206109011e-5,0.3160323794199244,timepoint2
POC-56,844,11,8.902363236751438e-5,0.32048507652305175,timepoint2
POC-57,0,12,-1.5405266583347175e-4,-0.5545895970004984,timepoint2
POC-57,1025,12,1.495925432020422e-4,0.5385331555273519,timepoint2
POC-57,113,12,-3.665159863380928e-5,-0.13194575508171338,timepoint2
POC-57,169,12,-1.1953264758631962e-5,-0.04303175313107506,timepoint2
POC-57,18,12,-1.2712694775929395e-4,-0.45765701193345826,timepoint2
POC-57,243,12,3.018115973381327e-5,0.10865217504172778,timepoint2
POC-57,499,12,7.68574063591787e-5,0.27668666289304333,timepoint2
POC-57,68,12,-8.33855678395846e-5,-0.30018804422250456,timepoint2
POC-57,709,12,1.0947368100198798e-4,0.39410525160715676,timepoint2
POC-57,844,12,1.3220514239238056e-4,0.47593851261257003,timepoint2
POC-68,0,10,-1.2775037400153985e-4,-0.4599013464055435,timepoint2
POC-68,1025,10,9.845836785830127e-5,0.3544501242898846,timepoint2
POC-68,113,10,-4.873051656884931e-5,-0.1754298596478575,timepoint2
POC-68,169,10,-5.734871469039423e-5,-0.2064553728854192,timepoint2
POC-68,18,10,-1.2431779909226136e-4,-0.4475440767321409,timepoint2
POC-68,243,10,-1.9857258279112063e-5,-0.07148612980480343,timepoint2
POC-68,499,10,4.156847204306605e-5,0.1496464993550378,timepoint2
POC-68,68,10,-9.936757661711689e-5,-0.3577232758216208,timepoint2
POC-68,709,10,5.8348938585366855e-5,0.21005617890732067,timepoint2
POC-68,844,10,6.42909895742803e-5,0.23144756246740908,timepoint2
POR-206,0,3,-2.251881573673628e-4,-0.8106773665225061,timepoint2
POR-206,1025,3,4.72880489845063e-4,1.7023697634422268,timepoint2
POR-206,113,3,-7.781873236034284e-5,-0.2801474364972342,timepoint2
POR-206,169,3,-3.124229265754436e-5,-0.1124722535671597,timepoint2
POR-206,18,3,-2.1850183696923433e-4,-0.7866066130892436,timepoint2
POR-206,243,3,4.94839750990759e-5,0.17814231035667324,timepoint2
POR-206,499,3,2.8712470605424587e-4,1.0336489417952852,timepoint2
POR-206,68,3,-1.371977906943238e-4,-0.49391204649956566,timepoint2
POR-206,709,3,3.8478083654895086e-4,1.385211011576223,timepoint2
POR-206,844,3,4.623027843318062e-4,1.6642900235945024,timepoint2
POR-209,0,3,-1.7103769198704812e-4,-0.6157356911533732,timepoint2
POR-209,1025,3,3.534544588557543e-4,1.2724360518807154,timepoint2
POR-209,113,3,2.7915347434549324e-5,0.10049525076437757,timepoint2
POR-209,169,3,7.8850922987916015e-05,0.28386332275649767,timepoint2
POR-209,18,3,-1.2178952566080573e-4,-0.43844229237890064,timepoint2
POR-209,243,3,1.4359271210328517e-4,0.5169337635718266,timepoint2
POR-209,499,3,3.3020037391353474e-4,1.1887213460887252,timepoint2
POR-209,68,3,-6.971872143610295e-5,-0.25098739716997065,timepoint2
POR-209,709,3,3.4399583886913175e-4,1.2383850199288744,timepoint2
POR-209,844,3,3.737410165923371e-4,1.3454676597324136,timepoint2
POR-214,0,1,-2.029064178076187e-4,-0.7304631041074273,timepoint2
POR-214,1025,1,4.5060549655212627e-4,1.6221797875876545,timepoint2
POR-214,113,1,7.209587578595464e-5,0.2595451528294367,timepoint2
POR-214,169,1,1.722158614972737e-4,0.6199771013901854,timepoint2
POR-214,18,1,-1.4990731125125184e-4,-0.5396663205045066,timepoint2
POR-214,243,1,2.589820737003974e-4,0.9323354653214306,timepoint2
POR-214,499,1,3.8530164264535214e-4,1.3870859135232676,timepoint2
POR-214,68,1,-4.111890951795609e-6,-0.014802807426464193,timepoint2
POR-214,709,1,4.237295239772201e-4,1.5254262863179924,timepoint2
POR-214,844,1,4.3216934833677765e-4,1.5558096540123996,timepoint2
POR-216,0,4,-3.0007259476743113e-4,-1.080261341162752,timepoint2
POR-216,1025,4,6.114139972935259e-4,2.201090390256693,timepoint2
POR-216,113,4,-6.42453646815402e-5,-0.2312833128535447,timepoint2
POR-216,169,4,6.59279778902919e-5,0.23734072040505086,timepoint2
POR-216,18,4,-2.6073061508991014e-4,-0.9386302143236764,timepoint2
POR-216,243,4,1.878409108720979e-4,0.6762272791395524,timepoint2
POR-216,499,4,4.342282270383755e-4,1.563221617338152,timepoint2
POR-216,68,4,-1.471747507238659e-4,-0.5298291026059173,timepoint2
POR-216,709,4,5.315313668314618e-4,1.9135129205932626,timepoint2
POR-216,844,4,5.465191415758842e-4,1.9674689096731832,timepoint2
POR-221,0,3,-1.9580147742647683e-4,-0.7048853187353166,timepoint2
POR-221,1025,3,4.2737716177858206e-4,1.5385577824028955,timepoint2
POR-221,113,3,6.4787918046774096e-6,0.023323650496838676,timepoint2
POR-221,169,3,5.1256812392077145e-5,0.18452452461147772,timepoint2
POR-221,18,3,-1.5531156946888065e-4,-0.5591216500879703,timepoint2
POR-221,243,3,1.163815336816111e-4,0.4189735212538,timepoint2
POR-221,499,3,2.9015229453761935e-4,1.0445482603354297,timepoint2
POR-221,68,3,-6.800935930348535e-5,-0.24483369349254727,timepoint2
POR-221,709,3,3.630311397539662e-4,1.3069121031142783,timepoint2
