Date.Time,Hobo,site,timepoint
2020-02-14 23:34:23,28.816111111111113,site2,timepoint2
2020-02-14 23:44:23,28.816111111111113,site2,timepoint2
2020-02-14 23:54:23,28.766111111111112,site2,timepoint2
2020-02-15 00:04:23,28.717222222222226,site2,timepoint2
2020-02-15 00:14:23,28.717222222222226,site2,timepoint2
2020-02-15 00:24:23,28.717222222222226,site2,timepoint2
2020-02-15 00:34:23,28.717222222222226,site2,timepoint2
2020-02-15 00:44:23,28.692222222222224,site2,timepoint2
2020-02-15 00:54:23,28.692222222222224,site2,timepoint2
2020-02-15 01:04:23,28.692222222222224,site2,timepoint2
2020-02-15 01:14:23,28.66722222222222,site2,timepoint2
2020-02-15 01:24:23,28.642222222222223,site2,timepoint2
2020-02-15 01:34:23,28.66722222222222,site2,timepoint2
2020-02-15 01:44:23,28.66722222222222,site2,timepoint2
2020-02-15 01:54:23,28.66722222222222,site2,timepoint2
2020-02-15 02:04:23,28.692222222222224,site2,timepoint2
2020-02-15 02:14:23,28.692222222222224,site2,timepoint2
2020-02-15 02:24:23,28.692222222222224,site2,timepoint2
2020-02-15 02:34:23,28.692222222222224,site2,timepoint2
2020-02-15 02:44:23,28.692222222222224,site2,timepoint2
2020-02-15 02:54:23,28.717222222222226,site2,timepoint2
2020-02-15 03:04:23,28.717222222222226,site2,timepoint2
2020-02-15 03:14:23,28.717222222222226,site2,timepoint2
2020-02-15 03:24:23,28.692222222222224,site2,timepoint2
2020-02-15 03:34:23,28.692222222222224,site2,timepoint2
2020-02-15 03:44:23,28.692222222222224,site2,timepoint2
2020-02-15 03:54:23,28.717222222222226,site2,timepoint2
2020-02-15 04:04:23,28.692222222222224,site2,timepoint2
2020-02-15 04:14:23,28.692222222222224,site2,timepoint2
2020-02-15 04:24:23,28.692222222222224,site2,timepoint2
2020-02-15 04:34:23,28.66722222222222,site2,timepoint2
2020-02-15 04:44:23,28.66722222222222,site2,timepoint2
2020-02-15 04:54:23,28.66722222222222,site2,timepoint2
2020-02-15 05:04:23,28.66722222222222,site2,timepoint2
2020-02-15 05:14:23,28.642222222222223,site2,timepoint2
2020-02-15 05:24:23,28.642222222222223,site2,timepoint2
2020-02-15 05:34:23,28.61722222222222,site2,timepoint2
2020-02-15 05:44:23,28.59277777777778,site2,timepoint2
2020-02-15 05:54:23,28.59277777777778,site2,timepoint2
2020-02-15 06:04:23,28.567777777777778,site2,timepoint2
2020-02-15 06:14:23,28.59277777777778,site2,timepoint2
2020-02-15 06:24:23,28.61722222222222,site2,timepoint2
2020-02-15 06:34:23,28.61722222222222,site2,timepoint2
2020-02-15 06:44:23,28.642222222222223,site2,timepoint2
2020-02-15 06:54:23,28.66722222222222,site2,timepoint2
2020-02-15 07:04:23,28.66722222222222,site2,timepoint2
2020-02-15 07:14:23,28.692222222222224,site2,timepoint2
2020-02-15 07:24:23,28.692222222222224,site2,timepoint2
2020-02-15 07:34:23,28.742222222222225,site2,timepoint2
2020-02-15 07:44:23,28.717222222222226,site2,timepoint2
2020-02-15 07:54:23,28.742222222222225,site2,timepoint2
2020-02-15 08:04:23,28.742222222222225,site2,timepoint2
2020-02-15 08:14:23,28.742222222222225,site2,timepoint2
2020-02-15 08:24:23,28.766111111111112,site2,timepoint2
2020-02-15 08:34:23,28.766111111111112,site2,timepoint2
2020-02-15 08:44:23,28.816111111111113,site2,timepoint2
2020-02-15 08:54:23,28.816111111111113,site2,timepoint2
2020-02-15 09:04:23,28.816111111111113,site2,timepoint2
2020-02-15 09:14:23,28.816111111111113,site2,timepoint2
2020-02-15 09:24:23,28.841111111111115,site2,timepoint2
2020-02-15 09:34:23,28.841111111111115,site2,timepoint2
2020-02-15 09:44:23,28.866111111111113,site2,timepoint2
2020-02-15 09:54:23,28.816111111111113,site2,timepoint2
2020-02-15 10:04:23,28.816111111111113,site2,timepoint2
2020-02-15 10:14:23,28.816111111111113,site2,timepoint2
2020-02-15 10:24:23,28.79111111111111,site2,timepoint2
2020-02-15 10:34:23,28.816111111111113,site2,timepoint2
2020-02-15 10:44:23,28.94111111111111,site2,timepoint2
2020-02-15 10:54:23,29.040000000000003,site2,timepoint2
2020-02-15 11:04:23,29.14,site2,timepoint2
2020-02-15 11:14:23,29.215000000000003,site2,timepoint2
2020-02-15 11:24:23,29.29,site2,timepoint2
2020-02-15 11:34:23,29.29,site2,timepoint2
2020-02-15 11:44:23,29.165000000000003,site2,timepoint2
2020-02-15 11:54:23,29.34,site2,timepoint2
2020-02-15 12:04:23,29.34,site2,timepoint2
2020-02-15 12:14:23,29.115,site2,timepoint2
2020-02-15 12:24:23,29.064999999999998,site2,timepoint2
2020-02-15 12:34:23,29.040000000000003,site2,timepoint2
2020-02-15 12:44:23,28.990000000000002,site2,timepoint2
2020-02-15 12:54:23,28.94111111111111,site2,timepoint2
2020-02-15 13:04:23,28.891111111111115,site2,timepoint2
2020-02-15 13:14:23,28.94111111111111,site2,timepoint2
2020-02-15 13:24:23,29.040000000000003,site2,timepoint2
2020-02-15 13:34:23,29.14,site2,timepoint2
2020-02-15 13:44:23,29.165000000000003,site2,timepoint2
2020-02-15 13:54:23,29.265000000000004,site2,timepoint2
2020-02-15 14:04:23,29.215000000000003,site2,timepoint2
2020-02-15 14:14:23,29.265000000000004,site2,timepoint2
2020-02-15 14:24:23,29.19,site2,timepoint2
2020-02-15 14:34:23,29.240000000000006,site2,timepoint2
2020-02-15 14:44:23,29.165000000000003,site2,timepoint2
2020-02-15 14:54:23,29.09,site2,timepoint2
2020-02-15 15:04:23,29.015000000000004,site2,timepoint2
2020-02-15 15:14:23,28.94111111111111,site2,timepoint2
2020-02-15 15:24:23,28.916111111111118,site2,timepoint2
2020-02-15 15:34:23,28.94111111111111,site2,timepoint2
2020-02-15 15:44:23,29.015000000000004,site2,timepoint2
2020-02-15 15:54:23,29.040000000000003,site2,timepoint2
2020-02-15 16:04:23,29.040000000000003,site2,timepoint2
2020-02-15 16:14:23,29.09,site2,timepoint2
2020-02-15 16:24:23,29.14,site2,timepoint2
2020-02-15 16:34:23,29.165000000000003,site2,timepoint2
2020-02-15 16:44:23,29.19,site2,timepoint2
2020-02-15 16:54:23,29.165000000000003,site2,timepoint2
2020-02-15 17:04:23,29.165000000000003,site2,timepoint2
2020-02-15 17:14:23,29.115,site2,timepoint2
2020-02-15 17:24:23,29.064999999999998,site2,timepoint2
2020-02-15 17:34:23,29.040000000000003,site2,timepoint2
2020-02-15 17:44:23,29.040000000000003,site2,timepoint2
2020-02-15 17:54:23,29.015000000000004,site2,timepoint2
2020-02-15 18:04:23,29.015000000000004,site2,timepoint2
2020-02-15 18:14:23,29.040000000000003,site2,timepoint2
2020-02-15 18:24:23,29.064999999999998,site2,timepoint2
2020-02-15 18:34:23,29.064999999999998,site2,timepoint2
2020-02-15 18:44:23,29.040000000000003,site2,timepoint2
2020-02-15 18:54:23,28.990000000000002,site2,timepoint2
2020-02-15 19:04:23,28.965,site2,timepoint2
2020-02-15 19:14:23,28.965,site2,timepoint2
2020-02-15 19:24:23,28.965,site2,timepoint2
2020-02-15 19:34:23,28.916111111111118,site2,timepoint2
2020-02-15 19:44:23,28.891111111111115,site2,timepoint2
2020-02-15 19:54:23,28.891111111111115,site2,timepoint2
2020-02-15 20:04:23,28.94111111111111,site2,timepoint2
2020-02-15 20:14:23,28.965,site2,timepoint2
2020-02-15 20:24:23,28.965,site2,timepoint2
2020-02-15 20:34:23,28.990000000000002,site2,timepoint2
2020-02-15 20:44:23,29.015000000000004,site2,timepoint2
2020-02-15 20:54:23,29.064999999999998,site2,timepoint2
2020-02-15 21:04:23,29.115,site2,timepoint2
2020-02-15 21:14:23,29.115,site2,timepoint2
2020-02-15 21:24:23,29.064999999999998,site2,timepoint2
2020-02-15 21:34:23,29.064999999999998,site2,timepoint2
2020-02-15 21:44:23,29.040000000000003,site2,timepoint2
2020-02-15 21:54:23,28.916111111111118,site2,timepoint2
2020-02-15 22:04:23,28.79111111111111,site2,timepoint2
2020-02-15 22:14:23,28.742222222222225,site2,timepoint2
2020-02-15 22:24:23,28.79111111111111,site2,timepoint2
2020-02-15 22:34:23,28.841111111111115,site2,timepoint2
2020-02-15 22:44:23,28.866111111111113,site2,timepoint2
2020-02-15 22:54:23,28.891111111111115,site2,timepoint2
2020-02-15 23:04:23,28.916111111111118,site2,timepoint2
2020-02-15 23:14:23,28.965,site2,timepoint2
2020-02-15 23:24:23,28.990000000000002,site2,timepoint2
2020-02-15 23:34:23,28.990000000000002,site2,timepoint2
2020-02-15 23:44:23,28.990000000000002,site2,timepoint2
2020-02-15 23:54:23,28.990000000000002,site2,timepoint2
2020-02-16 00:04:23,29.015000000000004,site2,timepoint2
2020-02-16 00:14:23,28.990000000000002,site2,timepoint2
2020-02-16 00:24:23,28.990000000000002,site2,timepoint2
2020-02-16 00:34:23,28.990000000000002,site2,timepoint2
2020-02-16 00:44:23,28.990000000000002,site2,timepoint2
2020-02-16 00:54:23,29.015000000000004,site2,timepoint2
2020-02-16 01:04:23,29.015000000000004,site2,timepoint2
2020-02-16 01:14:23,29.015000000000004,site2,timepoint2
2020-02-16 01:24:23,29.015000000000004,site2,timepoint2
2020-02-16 01:34:23,29.015000000000004,site2,timepoint2
2020-02-16 01:44:23,28.990000000000002,site2,timepoint2
2020-02-16 01:54:23,28.990000000000002,site2,timepoint2
2020-02-16 02:04:23,28.990000000000002,site2,timepoint2
2020-02-16 02:14:23,28.990000000000002,site2,timepoint2
2020-02-16 02:24:23,28.990000000000002,site2,timepoint2
2020-02-16 02:34:23,28.990000000000002,site2,timepoint2
2020-02-16 02:44:23,28.990000000000002,site2,timepoint2
2020-02-16 02:54:23,28.965,site2,timepoint2
2020-02-16 03:04:23,28.965,site2,timepoint2
2020-02-16 03:14:23,28.965,site2,timepoint2
2020-02-16 03:24:23,28.965,site2,timepoint2
2020-02-16 03:34:23,28.965,site2,timepoint2
2020-02-16 03:44:23,28.965,site2,timepoint2
2020-02-16 03:54:23,28.94111111111111,site2,timepoint2
2020-02-16 04:04:23,28.94111111111111,site2,timepoint2
2020-02-16 04:14:23,28.94111111111111,site2,timepoint2
2020-02-16 04:24:23,28.94111111111111,site2,timepoint2
2020-02-16 04:34:23,28.94111111111111,site2,timepoint2
2020-02-16 04:44:23,28.916111111111118,site2,timepoint2
2020-02-16 04:54:23,28.866111111111113,site2,timepoint2
2020-02-16 05:04:23,28.841111111111115,site2,timepoint2
2020-02-16 05:14:23,28.816111111111113,site2,timepoint2
2020-02-16 05:24:23,28.816111111111113,site2,timepoint2
2020-02-16 05:34:23,28.79111111111111,site2,timepoint2
2020-02-16 05:44:23,28.766111111111112,site2,timepoint2
2020-02-16 05:54:23,28.717222222222226,site2,timepoint2
2020-02-16 06:04:23,28.66722222222222,site2,timepoint2
2020-02-16 06:14:23,28.642222222222223,site2,timepoint2
2020-02-16 06:24:23,28.61722222222222,site2,timepoint2
2020-02-16 06:34:23,28.59277777777778,site2,timepoint2
2020-02-16 06:44:23,28.642222222222223,site2,timepoint2
2020-02-16 06:54:23,28.66722222222222,site2,timepoint2
2020-02-16 07:04:23,28.692222222222224,site2,timepoint2
2020-02-16 07:14:23,28.717222222222226,site2,timepoint2
2020-02-16 07:24:23,28.717222222222226,site2,timepoint2
2020-02-16 07:34:23,28.717222222222226,site2,timepoint2
2020-02-16 07:44:23,28.692222222222224,site2,timepoint2
2020-02-16 07:54:23,28.742222222222225,site2,timepoint2
2020-02-16 08:04:23,28.866111111111113,site2,timepoint2
2020-02-16 08:14:23,28.916111111111118,site2,timepoint2
2020-02-16 08:24:23,28.990000000000002,site2,timepoint2
2020-02-16 08:34:23,29.015000000000004,site2,timepoint2
2020-02-16 08:44:23,29.040000000000003,site2,timepoint2
2020-02-16 08:54:23,29.064999999999998,site2,timepoint2
2020-02-16 09:04:23,29.09,site2,timepoint2
2020-02-16 09:14:23,29.14,site2,timepoint2
2020-02-16 09:24:23,29.165000000000003,site2,timepoint2
2020-02-16 09:34:23,29.19,site2,timepoint2
2020-02-16 09:44:23,29.240000000000006,site2,timepoint2
2020-02-16 09:54:23,29.265000000000004,site2,timepoint2
2020-02-16 10:04:23,29.29,site2,timepoint2
2020-02-16 10:14:23,29.314999999999998,site2,timepoint2
2020-02-16 10:24:23,29.365000000000002,site2,timepoint2
2020-02-16 10:34:23,29.365000000000002,site2,timepoint2
2020-02-16 10:44:23,29.365000000000002,site2,timepoint2
2020-02-16 10:54:23,29.388888888888893,site2,timepoint2
2020-02-16 11:04:23,29.388888888888893,site2,timepoint2
2020-02-16 11:14:23,29.413888888888888,site2,timepoint2
2020-02-16 11:24:23,29.438888888888886,site2,timepoint2
2020-02-16 11:34:23,29.438888888888886,site2,timepoint2
2020-02-16 11:44:23,29.438888888888886,site2,timepoint2
2020-02-16 11:54:23,29.438888888888886,site2,timepoint2
2020-02-16 12:04:23,29.46388888888889,site2,timepoint2
2020-02-16 12:14:23,29.46388888888889,site2,timepoint2
2020-02-16 12:24:23,29.49,site2,timepoint2
2020-02-16 12:34:23,29.49,site2,timepoint2
2020-02-16 12:44:23,29.615000000000002,site2,timepoint2
2020-02-16 12:54:23,29.59,site2,timepoint2
2020-02-16 13:04:23,29.640000000000004,site2,timepoint2
2020-02-16 13:14:23,29.640000000000004,site2,timepoint2
2020-02-16 13:24:23,29.640000000000004,site2,timepoint2
2020-02-16 13:34:23,29.689999999999998,site2,timepoint2
2020-02-16 13:44:23,29.665000000000003,site2,timepoint2
2020-02-16 13:54:23,29.689999999999998,site2,timepoint2
2020-02-16 14:04:23,29.715,site2,timepoint2
2020-02-16 14:14:23,29.665000000000003,site2,timepoint2
2020-02-16 14:24:23,29.689999999999998,site2,timepoint2
2020-02-16 14:34:23,29.665000000000003,site2,timepoint2
2020-02-16 14:44:23,29.715,site2,timepoint2
2020-02-16 14:54:23,29.514999999999997,site2,timepoint2
2020-02-16 15:04:23,29.565,site2,timepoint2
2020-02-16 15:14:23,29.514999999999997,site2,timepoint2
2020-02-16 15:24:23,29.46388888888889,site2,timepoint2
2020-02-16 15:34:23,29.34,site2,timepoint2
2020-02-16 15:44:23,29.388888888888893,site2,timepoint2
2020-02-16 15:54:23,29.413888888888888,site2,timepoint2
2020-02-16 16:04:23,29.265000000000004,site2,timepoint2
2020-02-16 16:14:23,29.240000000000006,site2,timepoint2
2020-02-16 16:24:23,29.29,site2,timepoint2
2020-02-16 16:34:23,29.165000000000003,site2,timepoint2
2020-02-16 16:44:23,29.265000000000004,site2,timepoint2
2020-02-16 16:54:23,29.240000000000006,site2,timepoint2
2020-02-16 17:04:23,29.240000000000006,site2,timepoint2
2020-02-16 17:14:23,29.240000000000006,site2,timepoint2
2020-02-16 17:24:23,29.165000000000003,site2,timepoint2
2020-02-16 17:34:23,29.165000000000003,site2,timepoint2
2020-02-16 17:44:23,29.14,site2,timepoint2
2020-02-16 17:54:23,29.115,site2,timepoint2
2020-02-16 18:04:23,29.064999999999998,site2,timepoint2
2020-02-16 18:14:23,29.064999999999998,site2,timepoint2
2020-02-16 18:24:23,29.040000000000003,site2,timepoint2
2020-02-16 18:34:23,29.040000000000003,site2,timepoint2
2020-02-16 18:44:23,29.040000000000003,site2,timepoint2
2020-02-16 18:54:23,29.040000000000003,site2,timepoint2
2020-02-16 19:04:23,29.040000000000003,site2,timepoint2
2020-02-16 19:14:23,29.015000000000004,site2,timepoint2
2020-02-16 19:24:23,29.015000000000004,site2,timepoint2
2020-02-16 19:34:23,28.990000000000002,site2,timepoint2
2020-02-16 19:44:23,28.990000000000002,site2,timepoint2
2020-02-16 19:54:23,28.990000000000002,site2,timepoint2
2020-02-16 20:04:23,28.965,site2,timepoint2
2020-02-16 20:14:23,28.965,site2,timepoint2
2020-02-16 20:24:23,28.965,site2,timepoint2
2020-02-16 20:34:23,28.965,site2,timepoint2
2020-02-16 20:44:23,28.94111111111111,site2,timepoint2
2020-02-16 20:54:23,28.94111111111111,site2,timepoint2
2020-02-16 21:04:23,28.94111111111111,site2,timepoint2
2020-02-16 21:14:23,28.94111111111111,site2,timepoint2
2020-02-16 21:24:23,28.916111111111118,site2,timepoint2
2020-02-16 21:34:23,28.916111111111118,site2,timepoint2
2020-02-16 21:44:23,28.916111111111118,site2,timepoint2
2020-02-16 21:54:23,28.916111111111118,site2,timepoint2
2020-02-16 22:04:23,28.916111111111118,site2,timepoint2
2020-02-16 22:14:23,28.916111111111118,site2,timepoint2
2020-02-16 22:24:23,28.916111111111118,site2,timepoint2
2020-02-16 22:34:23,28.916111111111118,site2,timepoint2
2020-02-16 22:44:23,28.916111111111118,site2,timepoint2
2020-02-16 22:54:23,28.916111111111118,site2,timepoint2
2020-02-16 23:04:23,28.891111111111115,site2,timepoint2
2020-02-16 23:14:23,28.891111111111115,site2,timepoint2
2020-02-16 23:24:23,28.866111111111113,site2,timepoint2
2020-02-16 23:34:23,28.841111111111115,site2,timepoint2
2020-02-16 23:44:23,28.841111111111115,site2,timepoint2
2020-02-16 23:54:23,28.841111111111115,site2,timepoint2
2020-02-17 00:04:23,28.841111111111115,site2,timepoint2
2020-02-17 00:14:23,28.816111111111113,site2,timepoint2
2020-02-17 00:24:23,28.816111111111113,site2,timepoint2
2020-02-17 00:34:23,28.841111111111115,site2,timepoint2
2020-02-17 00:44:23,28.841111111111115,site2,timepoint2
2020-02-17 00:54:23,28.866111111111113,site2,timepoint2
2020-02-17 01:04:23,28.866111111111113,site2,timepoint2
2020-02-17 01:14:23,28.841111111111115,site2,timepoint2
2020-02-17 01:24:23,28.816111111111113,site2,timepoint2
2020-02-17 01:34:23,28.816111111111113,site2,timepoint2
2020-02-17 01:44:23,28.79111111111111,site2,timepoint2
2020-02-17 01:54:23,28.79111111111111,site2,timepoint2
2020-02-17 02:04:23,28.79111111111111,site2,timepoint2
2020-02-17 02:14:23,28.79111111111111,site2,timepoint2
2020-02-17 02:24:23,28.79111111111111,site2,timepoint2
2020-02-17 02:34:23,28.816111111111113,site2,timepoint2
2020-02-17 02:44:23,28.816111111111113,site2,timepoint2
2020-02-17 02:54:23,28.79111111111111,site2,timepoint2
2020-02-17 03:04:23,28.79111111111111,site2,timepoint2
2020-02-17 03:14:23,28.79111111111111,site2,timepoint2
2020-02-17 03:24:23,28.79111111111111,site2,timepoint2
2020-02-17 03:34:23,28.816111111111113,site2,timepoint2
2020-02-17 03:44:23,28.79111111111111,site2,timepoint2
2020-02-17 03:54:23,28.79111111111111,site2,timepoint2
2020-02-17 04:04:23,28.816111111111113,site2,timepoint2
2020-02-17 04:14:23,28.816111111111113,site2,timepoint2
2020-02-17 04:24:23,28.816111111111113,site2,timepoint2
2020-02-17 04:34:23,28.816111111111113,site2,timepoint2
2020-02-17 04:44:23,28.816111111111113,site2,timepoint2
2020-02-17 04:54:23,28.79111111111111,site2,timepoint2
2020-02-17 05:04:23,28.79111111111111,site2,timepoint2
2020-02-17 05:14:23,28.79111111111111,site2,timepoint2
2020-02-17 05:24:23,28.79111111111111,site2,timepoint2
2020-02-17 05:34:23,28.79111111111111,site2,timepoint2
2020-02-17 05:44:23,28.79111111111111,site2,timepoint2
2020-02-17 05:54:23,28.816111111111113,site2,timepoint2
2020-02-17 06:04:23,28.816111111111113,site2,timepoint2
2020-02-17 06:14:23,28.816111111111113,site2,timepoint2
2020-02-17 06:24:23,28.816111111111113,site2,timepoint2
2020-02-17 06:34:23,28.816111111111113,site2,timepoint2
2020-02-17 06:44:23,28.816111111111113,site2,timepoint2
2020-02-17 06:54:23,28.841111111111115,site2,timepoint2
2020-02-17 07:04:23,28.841111111111115,site2,timepoint2
2020-02-17 07:14:23,28.866111111111113,site2,timepoint2
2020-02-17 07:24:23,28.891111111111115,site2,timepoint2
2020-02-17 07:34:23,28.916111111111118,site2,timepoint2
2020-02-17 07:44:23,28.94111111111111,site2,timepoint2
2020-02-17 07:54:23,28.965,site2,timepoint2
2020-02-17 08:04:23,28.990000000000002,site2,timepoint2
2020-02-17 08:14:23,29.040000000000003,site2,timepoint2
2020-02-17 08:24:23,29.064999999999998,site2,timepoint2
2020-02-17 08:34:23,29.09,site2,timepoint2
2020-02-17 08:44:23,29.14,site2,timepoint2
2020-02-17 08:54:23,29.165000000000003,site2,timepoint2
2020-02-17 09:04:23,29.19,site2,timepoint2
2020-02-17 09:14:23,29.240000000000006,site2,timepoint2
2020-02-17 09:24:23,29.265000000000004,site2,timepoint2
2020-02-17 09:34:23,29.265000000000004,site2,timepoint2
2020-02-17 09:44:23,29.314999999999998,site2,timepoint2
2020-02-17 09:54:23,29.314999999999998,site2,timepoint2
2020-02-17 10:04:23,29.34,site2,timepoint2
2020-02-17 10:14:23,29.388888888888893,site2,timepoint2
2020-02-17 10:24:23,29.413888888888888,site2,timepoint2
2020-02-17 10:34:23,29.46388888888889,site2,timepoint2
2020-02-17 10:44:23,29.46388888888889,site2,timepoint2
2020-02-17 10:54:23,29.514999999999997,site2,timepoint2
2020-02-17 11:04:23,29.54,site2,timepoint2
2020-02-17 11:14:23,29.54,site2,timepoint2
2020-02-17 11:24:23,29.565,site2,timepoint2
2020-02-17 11:34:23,29.615000000000002,site2,timepoint2
2020-02-17 11:44:23,29.689999999999998,site2,timepoint2
2020-02-17 11:54:23,29.715,site2,timepoint2
2020-02-17 12:04:23,29.790000000000003,site2,timepoint2
2020-02-17 12:14:23,29.689999999999998,site2,timepoint2
2020-02-17 12:24:23,29.765,site2,timepoint2
2020-02-17 12:34:23,29.815,site2,timepoint2
2020-02-17 12:44:23,29.790000000000003,site2,timepoint2
2020-02-17 12:54:23,29.815,site2,timepoint2
2020-02-17 13:04:23,29.74,site2,timepoint2
2020-02-17 13:14:23,29.815,site2,timepoint2
2020-02-17 13:24:23,29.765,site2,timepoint2
2020-02-17 13:34:23,29.790000000000003,site2,timepoint2
2020-02-17 13:44:23,29.790000000000003,site2,timepoint2
2020-02-17 13:54:23,29.840000000000003,site2,timepoint2
2020-02-17 14:04:23,29.815,site2,timepoint2
2020-02-17 14:14:23,29.865000000000006,site2,timepoint2
2020-02-17 14:24:23,29.840000000000003,site2,timepoint2
2020-02-17 14:34:23,29.815,site2,timepoint2
2020-02-17 14:44:23,29.865000000000006,site2,timepoint2
2020-02-17 14:54:23,29.815,site2,timepoint2
2020-02-17 15:04:23,29.765,site2,timepoint2
2020-02-17 15:14:23,29.74,site2,timepoint2
2020-02-17 15:24:23,29.790000000000003,site2,timepoint2
2020-02-17 15:34:23,29.74,site2,timepoint2
2020-02-17 15:44:23,29.640000000000004,site2,timepoint2
2020-02-17 15:54:23,29.689999999999998,site2,timepoint2
2020-02-17 16:04:23,29.640000000000004,site2,timepoint2
2020-02-17 16:14:23,29.615000000000002,site2,timepoint2
2020-02-17 16:24:23,29.615000000000002,site2,timepoint2
2020-02-17 16:34:23,29.54,site2,timepoint2
2020-02-17 16:44:23,29.54,site2,timepoint2
2020-02-17 16:54:23,29.413888888888888,site2,timepoint2
2020-02-17 17:04:23,29.46388888888889,site2,timepoint2
2020-02-17 17:14:23,29.388888888888893,site2,timepoint2
2020-02-17 17:24:23,29.314999999999998,site2,timepoint2
2020-02-17 17:34:23,29.240000000000006,site2,timepoint2
2020-02-17 17:44:23,29.19,site2,timepoint2
2020-02-17 17:54:23,29.165000000000003,site2,timepoint2
2020-02-17 18:04:23,29.14,site2,timepoint2
2020-02-17 18:14:23,29.09,site2,timepoint2
2020-02-17 18:24:23,29.064999999999998,site2,timepoint2
2020-02-17 18:34:23,29.040000000000003,site2,timepoint2
2020-02-17 18:44:23,29.015000000000004,site2,timepoint2
2020-02-17 18:54:23,29.015000000000004,site2,timepoint2
2020-02-17 19:04:23,29.015000000000004,site2,timepoint2
2020-02-17 19:14:23,28.990000000000002,site2,timepoint2
2020-02-17 19:24:23,28.990000000000002,site2,timepoint2
2020-02-17 19:34:23,28.990000000000002,site2,timepoint2
2020-02-17 19:44:23,28.990000000000002,site2,timepoint2
2020-02-17 19:54:23,29.015000000000004,site2,timepoint2
2020-02-17 20:04:23,29.040000000000003,site2,timepoint2
2020-02-17 20:14:23,29.040000000000003,site2,timepoint2
2020-02-17 20:24:23,29.040000000000003,site2,timepoint2
2020-02-17 20:34:23,29.064999999999998,site2,timepoint2
2020-02-17 20:44:23,29.064999999999998,site2,timepoint2
2020-02-17 20:54:23,29.064999999999998,site2,timepoint2
2020-02-17 21:04:23,29.064999999999998,site2,timepoint2
2020-02-17 21:14:23,29.064999999999998,site2,timepoint2
2020-02-17 21:24:23,29.064999999999998,site2,timepoint2
2020-02-17 21:34:23,29.064999999999998,site2,timepoint2
2020-02-17 21:44:23,29.064999999999998,site2,timepoint2
2020-02-17 21:54:23,29.040000000000003,site2,timepoint2
2020-02-17 22:04:23,29.040000000000003,site2,timepoint2
2020-02-17 22:14:23,29.040000000000003,site2,timepoint2
2020-02-17 22:24:23,29.015000000000004,site2,timepoint2
2020-02-17 22:34:23,29.015000000000004,site2,timepoint2
2020-02-17 22:44:23,29.015000000000004,site2,timepoint2
2020-02-17 22:54:23,29.015000000000004,site2,timepoint2
2020-02-17 23:04:23,28.990000000000002,site2,timepoint2
2020-02-17 23:14:23,28.990000000000002,site2,timepoint2
2020-02-17 23:24:23,28.990000000000002,site2,timepoint2
2020-02-17 23:34:23,28.990000000000002,site2,timepoint2
2020-02-17 23:44:23,28.990000000000002,site2,timepoint2
2020-02-17 23:54:23,28.990000000000002,site2,timepoint2
2020-02-18 00:04:23,28.965,site2,timepoint2
2020-02-18 00:14:23,28.965,site2,timepoint2
2020-02-18 00:24:23,28.965,site2,timepoint2
2020-02-18 00:34:23,28.965,site2,timepoint2
2020-02-18 00:44:23,28.965,site2,timepoint2
2020-02-18 00:54:23,28.94111111111111,site2,timepoint2
2020-02-18 01:04:23,28.94111111111111,site2,timepoint2
2020-02-18 01:14:23,28.916111111111118,site2,timepoint2
2020-02-18 01:24:23,28.916111111111118,site2,timepoint2
2020-02-18 01:34:23,28.891111111111115,site2,timepoint2
2020-02-18 01:44:23,28.891111111111115,site2,timepoint2
2020-02-18 01:54:23,28.866111111111113,site2,timepoint2
2020-02-18 02:04:23,28.866111111111113,site2,timepoint2
2020-02-18 02:14:23,28.866111111111113,site2,timepoint2
2020-02-18 02:24:23,28.866111111111113,site2,timepoint2
2020-02-18 02:34:23,28.866111111111113,site2,timepoint2
2020-02-18 02:44:23,28.866111111111113,site2,timepoint2
2020-02-18 02:54:23,28.866111111111113,site2,timepoint2
2020-02-18 03:04:23,28.866111111111113,site2,timepoint2
2020-02-18 03:14:23,28.866111111111113,site2,timepoint2
2020-02-18 03:24:23,28.866111111111113,site2,timepoint2
2020-02-18 03:34:23,28.866111111111113,site2,timepoint2
2020-02-18 03:44:23,28.841111111111115,site2,timepoint2
2020-02-18 03:54:23,28.841111111111115,site2,timepoint2
2020-02-18 04:04:23,28.841111111111115,site2,timepoint2
2020-02-18 04:14:23,28.841111111111115,site2,timepoint2
2020-02-18 04:24:23,28.841111111111115,site2,timepoint2
2020-02-18 04:34:23,28.866111111111113,site2,timepoint2
2020-02-18 04:44:23,28.866111111111113,site2,timepoint2
2020-02-18 04:54:23,28.866111111111113,site2,timepoint2
2020-02-18 05:04:23,28.866111111111113,site2,timepoint2
2020-02-18 05:14:23,28.866111111111113,site2,timepoint2
2020-02-18 05:24:23,28.866111111111113,site2,timepoint2
2020-02-18 05:34:23,28.866111111111113,site2,timepoint2
2020-02-18 05:44:23,28.866111111111113,site2,timepoint2
2020-02-18 05:54:23,28.866111111111113,site2,timepoint2
2020-02-18 06:04:23,28.866111111111113,site2,timepoint2
2020-02-18 06:14:23,28.866111111111113,site2,timepoint2
2020-02-18 06:24:23,28.866111111111113,site2,timepoint2
2020-02-18 06:34:23,28.891111111111115,site2,timepoint2
2020-02-18 06:44:23,28.916111111111118,site2,timepoint2
