"","colony_id","plug.ID","date","run.number","site","species","vol.L","mV.chamber","temp.chamber","salinity.chamber","salinity.lab","temp.InSitu","TA","sample.type","notes","Ta.norm","run","salinity.chamber_initial","salinity.lab_initial","TA_initial","mV.chamber_initial","Ta.norm_initial","mean.blanks","surface.area.cm2","TA.Start.Time","TA.Stop.Time","start.time","stop.time","deltaTA","timediff","umol.cm2.hr","timepoint"
"145","POR-381",381,20200307,6,3,"Porites",0.61,-62.7,28.97,36.07,35.84,26.8,2268.80549,"Sample","",2258.72191004444,7,36.05,37.66,2331.802624,-64,2439.32463388444,13.1496541986108,14.8595315748593,"10:58:00 AM","12:45:00 PM",2021-11-17 10:58:00,2021-11-17 12:45:00,167.453069641388,1.78333333333333,1.97165506958367,"timepoint2"
"146","POR-341",341,20200307,6,3,"Porites",0.615,-62.8,28.87,36.1,35.82,26.8,2303.485165,"Sample","",2291.967739175,6,36.22,35.84,2335.442874,-63.7,2325.06312789333,13.1496541986108,11.3317687096221,"10:59:00 AM","12:41:00 PM",2021-11-17 10:59:00,2021-11-17 12:41:00,19.9457345197224,1.7,0.325704804575478,"timepoint2"
"147","POR-341",341,20200307,6,3,"Porites",0.615,-62.8,28.87,36.1,35.82,26.8,2303.485165,"Sample","",2291.967739175,6,36.05,35.82,2369.881136,-64,2358.03173032,13.1496541986108,11.3317687096221,"10:59:00 AM","12:41:00 PM",2021-11-17 10:59:00,2021-11-17 12:41:00,52.914336946389,1.7,0.86406713963445,"timepoint2"
"148","POR-341",341,20200307,6,3,"Porites",0.615,-62.8,28.87,36.1,35.82,26.8,2303.485165,"Sample","",2291.967739175,7,36.22,37.68,2332.421503,-63.7,2441.26783980667,13.1496541986108,11.3317687096221,"10:59:00 AM","12:41:00 PM",2021-11-17 10:59:00,2021-11-17 12:41:00,136.150446433055,1.7,2.22327508192261,"timepoint2"
"149","POR-341",341,20200307,6,3,"Porites",0.615,-62.8,28.87,36.1,35.82,26.8,2303.485165,"Sample","",2291.967739175,7,36.05,37.66,2331.802624,-64,2439.32463388444,13.1496541986108,11.3317687096221,"10:59:00 AM","12:41:00 PM",2021-11-17 10:59:00,2021-11-17 12:41:00,134.207240510833,1.7,2.19154340994425,"timepoint2"
"150","POC-238",238,20200307,6,2,"Pocillopora",0.595,-60.3,28.85,36.06,35.82,26.8,2290.323051,"Sample","",2278.871435745,6,36.22,35.84,2335.442874,-63.7,2325.06312789333,13.1496541986108,84.2850069227622,"10:58:00 AM","12:43:00 PM",2021-11-17 10:58:00,2021-11-17 12:43:00,33.0420379497226,1.75,0.0681774971567854,"timepoint2"
"151","POC-238",238,20200307,6,2,"Pocillopora",0.595,-60.3,28.85,36.06,35.82,26.8,2290.323051,"Sample","",2278.871435745,6,36.05,35.82,2369.881136,-64,2358.03173032,13.1496541986108,84.2850069227622,"10:58:00 AM","12:43:00 PM",2021-11-17 10:58:00,2021-11-17 12:43:00,66.0106403763892,1.75,0.136203470664455,"timepoint2"
"152","POC-238",238,20200307,6,2,"Pocillopora",0.595,-60.3,28.85,36.06,35.82,26.8,2290.323051,"Sample","",2278.871435745,7,36.22,37.68,2332.421503,-63.7,2441.26783980667,13.1496541986108,84.2850069227622,"10:58:00 AM","12:43:00 PM",2021-11-17 10:58:00,2021-11-17 12:43:00,149.246749863056,1.75,0.307949221532002,"timepoint2"
"153","POC-238",238,20200307,6,2,"Pocillopora",0.595,-60.3,28.85,36.06,35.82,26.8,2290.323051,"Sample","",2278.871435745,7,36.05,37.66,2331.802624,-64,2439.32463388444,13.1496541986108,84.2850069227622,"10:58:00 AM","12:43:00 PM",2021-11-17 10:58:00,2021-11-17 12:43:00,147.303543940833,1.75,0.30393969535087,"timepoint2"
"154","POC-378",378,20200307,6,3,"Pocillopora",0.605,-62.8,28.97,36.02,35.83,26.8,2317.066965,"Sample","",2306.1252598875,6,36.22,35.84,2335.442874,-63.7,2325.06312789333,13.1496541986108,24.4739012075843,"11:00:00 AM","12:50:00 PM",2021-11-17 11:00:00,2021-11-17 12:50:00,5.78821380722263,1.83333333333333,0.0399209566673976,"timepoint2"
"155","POC-378",378,20200307,6,3,"Pocillopora",0.605,-62.8,28.97,36.02,35.83,26.8,2317.066965,"Sample","",2306.1252598875,6,36.05,35.82,2369.881136,-64,2358.03173032,13.1496541986108,24.4739012075843,"11:00:00 AM","12:50:00 PM",2021-11-17 11:00:00,2021-11-17 12:50:00,38.7568162338893,1.83333333333333,0.267303391507195,"timepoint2"
"156","POC-378",378,20200307,6,3,"Pocillopora",0.605,-62.8,28.97,36.02,35.83,26.8,2317.066965,"Sample","",2306.1252598875,7,36.22,37.68,2332.421503,-63.7,2441.26783980667,13.1496541986108,24.4739012075843,"11:00:00 AM","12:50:00 PM",2021-11-17 11:00:00,2021-11-17 12:50:00,121.992925720556,1.83333333333333,0.841377748579778,"timepoint2"
"157","POC-378",378,20200307,6,3,"Pocillopora",0.605,-62.8,28.97,36.02,35.83,26.8,2317.066965,"Sample","",2306.1252598875,7,36.05,37.66,2331.802624,-64,2439.32463388444,13.1496541986108,24.4739012075843,"11:00:00 AM","12:50:00 PM",2021-11-17 11:00:00,2021-11-17 12:50:00,120.049719798334,1.83333333333333,0.827975576165195,"timepoint2"
"158","POC-366",366,20200307,6,3,"Pocillopora",0.61,-61.7,28.33,36.4,35.8,26.8,2319.944227,"Sample","",2307.05564796111,6,36.22,35.84,2335.442874,-63.7,2325.06312789333,13.1496541986108,18.6716104292355,"10:58:00 AM","12:39:00 PM",2021-11-17 10:58:00,2021-11-17 12:39:00,4.85782573361155,1.68333333333333,0.0482242523559462,"timepoint2"
"159","POC-366",366,20200307,6,3,"Pocillopora",0.61,-61.7,28.33,36.4,35.8,26.8,2319.944227,"Sample","",2307.05564796111,6,36.05,35.82,2369.881136,-64,2358.03173032,13.1496541986108,18.6716104292355,"10:58:00 AM","12:39:00 PM",2021-11-17 10:58:00,2021-11-17 12:39:00,37.8264281602782,1.68333333333333,0.37550775127727,"timepoint2"
"160","POC-366",366,20200307,6,3,"Pocillopora",0.61,-61.7,28.33,36.4,35.8,26.8,2319.944227,"Sample","",2307.05564796111,7,36.22,37.68,2332.421503,-63.7,2441.26783980667,13.1496541986108,18.6716104292355,"10:58:00 AM","12:39:00 PM",2021-11-17 10:58:00,2021-11-17 12:39:00,121.062537646945,1.68333333333333,1.20180317007731,"timepoint2"
"161","POC-366",366,20200307,6,3,"Pocillopora",0.61,-61.7,28.33,36.4,35.8,26.8,2319.944227,"Sample","",2307.05564796111,7,36.05,37.66,2331.802624,-64,2439.32463388444,13.1496541986108,18.6716104292355,"10:58:00 AM","12:39:00 PM",2021-11-17 10:58:00,2021-11-17 12:39:00,119.119331724722,1.68333333333333,1.18251271835846,"timepoint2"
"162","ACR-396",396,20200307,6,3,"Acropora",0.615,-63.4,28.95,35.96,35.85,26.8,2313.47919,"Sample","",2303.839693375,6,36.22,35.84,2335.442874,-63.7,2325.06312789333,13.1496541986108,13.740972617589,"10:59:00 AM","12:49:00 PM",2021-11-17 10:59:00,2021-11-17 12:49:00,8.07378031972246,1.83333333333333,0.100818161473249,"timepoint2"
"163","ACR-396",396,20200307,6,3,"Acropora",0.615,-63.4,28.95,35.96,35.85,26.8,2313.47919,"Sample","",2303.839693375,6,36.05,35.82,2369.881136,-64,2358.03173032,13.1496541986108,13.740972617589,"10:59:00 AM","12:49:00 PM",2021-11-17 10:59:00,2021-11-17 12:49:00,41.0423827463891,1.83333333333333,0.51250063874844,"timepoint2"
"164","ACR-396",396,20200307,6,3,"Acropora",0.615,-63.4,28.95,35.96,35.85,26.8,2313.47919,"Sample","",2303.839693375,7,36.22,37.68,2332.421503,-63.7,2441.26783980667,13.1496541986108,13.740972617589,"10:59:00 AM","12:49:00 PM",2021-11-17 10:59:00,2021-11-17 12:49:00,124.278492233056,1.83333333333333,1.5518788722796,"timepoint2"
"165","ACR-396",396,20200307,6,3,"Acropora",0.615,-63.4,28.95,35.96,35.85,26.8,2313.47919,"Sample","",2303.839693375,7,36.05,37.66,2331.802624,-64,2439.32463388444,13.1496541986108,13.740972617589,"10:59:00 AM","12:49:00 PM",2021-11-17 10:59:00,2021-11-17 12:49:00,122.335286310833,1.83333333333333,1.52761385134959,"timepoint2"
"166","ACR-350",350,20200307,6,3,"Acropora",0.61,-63.6,28.85,35.99,37.56,26.8,2313.452895,"Sample","",2413.70252045,6,36.22,35.84,2335.442874,-63.7,2325.06312789333,13.1496541986108,18.0281584538158,"10:58:00 AM","12:44:00 PM",2021-11-17 10:58:00,2021-11-17 12:44:00,-101.789046755278,1.76666666666667,0,"timepoint2"
"167","ACR-350",350,20200307,6,3,"Acropora",0.61,-63.6,28.85,35.99,37.56,26.8,2313.452895,"Sample","",2413.70252045,6,36.05,35.82,2369.881136,-64,2358.03173032,13.1496541986108,18.0281584538158,"10:58:00 AM","12:44:00 PM",2021-11-17 10:58:00,2021-11-17 12:44:00,-68.820444328611,1.76666666666667,0,"timepoint2"
"168","ACR-350",350,20200307,6,3,"Acropora",0.61,-63.6,28.85,35.99,37.56,26.8,2313.452895,"Sample","",2413.70252045,7,36.22,37.68,2332.421503,-63.7,2441.26783980667,13.1496541986108,18.0281584538158,"10:58:00 AM","12:44:00 PM",2021-11-17 10:58:00,2021-11-17 12:44:00,14.4156651580555,1.76666666666667,0.141222591832011,"timepoint2"
"169","ACR-350",350,20200307,6,3,"Acropora",0.61,-63.6,28.85,35.99,37.56,26.8,2313.452895,"Sample","",2413.70252045,7,36.05,37.66,2331.802624,-64,2439.32463388444,13.1496541986108,18.0281584538158,"10:58:00 AM","12:44:00 PM",2021-11-17 10:58:00,2021-11-17 12:44:00,12.4724592358333,1.76666666666667,0.12218603862474,"timepoint2"
"170","ACR-343",343,20200307,6,3,"Acropora",0.615,-63.1,28.97,35.97,37.58,26.8,2312.102863,"Sample","",2413.57848865389,6,36.22,35.84,2335.442874,-63.7,2325.06312789333,13.1496541986108,16.2885935202682,"10:59:00 AM","12:48:00 PM",2021-11-17 10:59:00,2021-11-17 12:48:00,-101.665014959166,1.81666666666667,0,"timepoint2"
"171","ACR-343",343,20200307,6,3,"Acropora",0.615,-63.1,28.97,35.97,37.58,26.8,2312.102863,"Sample","",2413.57848865389,6,36.05,35.82,2369.881136,-64,2358.03173032,13.1496541986108,16.2885935202682,"10:59:00 AM","12:48:00 PM",2021-11-17 10:59:00,2021-11-17 12:48:00,-68.6964125324995,1.81666666666667,0,"timepoint2"
"172","ACR-343",343,20200307,6,3,"Acropora",0.615,-63.1,28.97,35.97,37.58,26.8,2312.102863,"Sample","",2413.57848865389,7,36.22,37.68,2332.421503,-63.7,2441.26783980667,13.1496541986108,16.2885935202682,"10:59:00 AM","12:48:00 PM",2021-11-17 10:59:00,2021-11-17 12:48:00,14.539696954167,1.81666666666667,0.154567177098279,"timepoint2"
"173","ACR-343",343,20200307,6,3,"Acropora",0.615,-63.1,28.97,35.97,37.58,26.8,2312.102863,"Sample","",2413.57848865389,7,36.05,37.66,2331.802624,-64,2439.32463388444,13.1496541986108,16.2885935202682,"10:59:00 AM","12:48:00 PM",2021-11-17 10:59:00,2021-11-17 12:48:00,12.5964910319448,1.81666666666667,0.133909535136047,"timepoint2"
"174","POC-391",391,20200307,7,3,"Pocillopora",0.61,-65,29.4,36,37.7,26.8,2308.184255,"Sample","",2417.18184481944,6,36.22,35.84,2335.442874,-63.7,2325.06312789333,13.1496541986108,41.0128615757855,"3:36:00 PM","5:25:00 PM",2021-11-17 15:36:00,2021-11-17 17:25:00,-105.268371124722,1.81666666666667,0,"timepoint2"
"175","POC-391",391,20200307,7,3,"Pocillopora",0.61,-65,29.4,36,37.7,26.8,2308.184255,"Sample","",2417.18184481944,6,36.05,35.82,2369.881136,-64,2358.03173032,13.1496541986108,41.0128615757855,"3:36:00 PM","5:25:00 PM",2021-11-17 15:36:00,2021-11-17 17:25:00,-72.2997686980553,1.81666666666667,0,"timepoint2"
"176","POC-391",391,20200307,7,3,"Pocillopora",0.61,-65,29.4,36,37.7,26.8,2308.184255,"Sample","",2417.18184481944,7,36.22,37.68,2332.421503,-63.7,2441.26783980667,13.1496541986108,41.0128615757855,"3:36:00 PM","5:25:00 PM",2021-11-17 15:36:00,2021-11-17 17:25:00,10.9363407886111,1.81666666666667,0.0457985984953366,"timepoint2"
"177","POC-391",391,20200307,7,3,"Pocillopora",0.61,-65,29.4,36,37.7,26.8,2308.184255,"Sample","",2417.18184481944,7,36.05,37.66,2331.802624,-64,2439.32463388444,13.1496541986108,41.0128615757855,"3:36:00 PM","5:25:00 PM",2021-11-17 15:36:00,2021-11-17 17:25:00,8.99313486638891,1.81666666666667,0.0376609490250225,"timepoint2"
"178","POC-377",377,20200307,7,3,"Pocillopora",0.605,-65.9,29.39,36.04,37.66,26.8,2318.930419,"Sample","",2425.85887720944,6,36.22,35.84,2335.442874,-63.7,2325.06312789333,13.1496541986108,25.9478551512784,"3:36:00 PM","5:21:00 PM",2021-11-17 15:36:00,2021-11-17 17:21:00,-113.945403514722,1.75,0,"timepoint2"
"179","POC-377",377,20200307,7,3,"Pocillopora",0.605,-65.9,29.39,36.04,37.66,26.8,2318.930419,"Sample","",2425.85887720944,6,36.05,35.82,2369.881136,-64,2358.03173032,13.1496541986108,25.9478551512784,"3:36:00 PM","5:21:00 PM",2021-11-17 15:36:00,2021-11-17 17:21:00,-80.9768010880549,1.75,0,"timepoint2"
"180","POC-377",377,20200307,7,3,"Pocillopora",0.605,-65.9,29.39,36.04,37.66,26.8,2318.930419,"Sample","",2425.85887720944,7,36.22,37.68,2332.421503,-63.7,2441.26783980667,13.1496541986108,25.9478551512784,"3:36:00 PM","5:21:00 PM",2021-11-17 15:36:00,2021-11-17 17:21:00,2.25930839861155,1.75,0.015397032123237,"timepoint2"
"181","POC-377",377,20200307,7,3,"Pocillopora",0.605,-65.9,29.39,36.04,37.66,26.8,2318.930419,"Sample","",2425.85887720944,7,36.05,37.66,2331.802624,-64,2439.32463388444,13.1496541986108,25.9478551512784,"3:36:00 PM","5:21:00 PM",2021-11-17 15:36:00,2021-11-17 17:21:00,0.316102476389347,1.75,0.00215421674446594,"timepoint2"
"182","ACR-347",347,20200307,7,3,"Acropora",0.61,-61.6,29.05,36.84,37.66,26.8,2287.771572,"Sample","",2393.26326115333,6,36.22,35.84,2335.442874,-63.7,2325.06312789333,13.1496541986108,26.340660136273,"3:37:00 PM","5:17:00 PM",2021-11-17 15:37:00,2021-11-17 17:17:00,-81.3497874586106,1.66666666666667,0,"timepoint2"
"183","ACR-347",347,20200307,7,3,"Acropora",0.61,-61.6,29.05,36.84,37.66,26.8,2287.771572,"Sample","",2393.26326115333,6,36.05,35.82,2369.881136,-64,2358.03173032,13.1496541986108,26.340660136273,"3:37:00 PM","5:17:00 PM",2021-11-17 15:37:00,2021-11-17 17:17:00,-48.381185031944,1.66666666666667,0,"timepoint2"
"184","ACR-347",347,20200307,7,3,"Acropora",0.61,-61.6,29.05,36.84,37.66,26.8,2287.771572,"Sample","",2393.26326115333,7,36.22,37.68,2332.421503,-63.7,2441.26783980667,13.1496541986108,26.340660136273,"3:37:00 PM","5:17:00 PM",2021-11-17 15:37:00,2021-11-17 17:17:00,34.8549244547224,1.66666666666667,0.247721792790551,"timepoint2"
"185","ACR-347",347,20200307,7,3,"Acropora",0.61,-61.6,29.05,36.84,37.66,26.8,2287.771572,"Sample","",2393.26326115333,7,36.05,37.66,2331.802624,-64,2439.32463388444,13.1496541986108,26.340660136273,"3:37:00 PM","5:17:00 PM",2021-11-17 15:37:00,2021-11-17 17:17:00,32.9117185325002,1.66666666666667,0.233910990949927,"timepoint2"
"186","POR-357",357,20200307,7,3,"Porites",0.61,-64.8,29.3,35.97,37.61,26.8,2301.854582,"Sample","",2404.79863413944,6,36.22,35.84,2335.442874,-63.7,2325.06312789333,13.1496541986108,15.0203945687142,"3:36:00 PM","5:28:00 PM",2021-11-17 15:36:00,2021-11-17 17:28:00,-92.8851604447219,1.86666666666667,0,"timepoint2"
"187","POR-357",357,20200307,7,3,"Porites",0.61,-64.8,29.3,35.97,37.61,26.8,2301.854582,"Sample","",2404.79863413944,6,36.05,35.82,2369.881136,-64,2358.03173032,13.1496541986108,15.0203945687142,"3:36:00 PM","5:28:00 PM",2021-11-17 15:36:00,2021-11-17 17:28:00,-59.9165580180553,1.86666666666667,0,"timepoint2"
"188","POR-357",357,20200307,7,3,"Porites",0.61,-64.8,29.3,35.97,37.61,26.8,2301.854582,"Sample","",2404.79863413944,7,36.22,37.68,2332.421503,-63.7,2441.26783980667,13.1496541986108,15.0203945687142,"3:36:00 PM","5:28:00 PM",2021-11-17 15:36:00,2021-11-17 17:28:00,23.3195514686112,1.86666666666667,0.259506088949574,"timepoint2"
"189","POR-357",357,20200307,7,3,"Porites",0.61,-64.8,29.3,35.97,37.61,26.8,2301.854582,"Sample","",2404.79863413944,7,36.05,37.66,2331.802624,-64,2439.32463388444,13.1496541986108,15.0203945687142,"3:36:00 PM","5:28:00 PM",2021-11-17 15:36:00,2021-11-17 17:28:00,21.376345546389,1.86666666666667,0.237881583453476,"timepoint2"
"190","POR-384",384,20200307,7,3,"Porites",0.575,-65.5,29.38,36.05,37.61,26.8,2068.746786,"Sample","",2161.265739485,6,36.22,35.84,2335.442874,-63.7,2325.06312789333,13.1496541986108,49.422629254527,"3:36:00 PM","5:23:00 PM",2021-11-17 15:36:00,2021-11-17 17:23:00,150.647734209722,1.78333333333333,0.502710219117774,"timepoint2"
"191","POR-384",384,20200307,7,3,"Porites",0.575,-65.5,29.38,36.05,37.61,26.8,2068.746786,"Sample","",2161.265739485,6,36.05,35.82,2369.881136,-64,2358.03173032,13.1496541986108,49.422629254527,"3:36:00 PM","5:23:00 PM",2021-11-17 15:36:00,2021-11-17 17:23:00,183.616336636389,1.78333333333333,0.612726167494691,"timepoint2"
"192","POR-384",384,20200307,7,3,"Porites",0.575,-65.5,29.38,36.05,37.61,26.8,2068.746786,"Sample","",2161.265739485,7,36.22,37.68,2332.421503,-63.7,2441.26783980667,13.1496541986108,49.422629254527,"3:36:00 PM","5:23:00 PM",2021-11-17 15:36:00,2021-11-17 17:23:00,266.852446123055,1.78333333333333,0.890484363182527,"timepoint2"
"193","POR-384",384,20200307,7,3,"Porites",0.575,-65.5,29.38,36.05,37.61,26.8,2068.746786,"Sample","",2161.265739485,7,36.05,37.66,2331.802624,-64,2439.32463388444,13.1496541986108,49.422629254527,"3:36:00 PM","5:23:00 PM",2021-11-17 15:36:00,2021-11-17 17:23:00,264.909240200833,1.78333333333333,0.883999901401036,"timepoint2"
"194","POC-371",371,20200307,7,3,"Pocillopora",0.6,-65.1,29.27,35.94,37.65,26.8,2333.223353,"Sample","",2440.16275667917,6,36.22,35.84,2335.442874,-63.7,2325.06312789333,13.1496541986108,20.7740523489209,"3:37:00 PM","5:27:00 PM",2021-11-17 15:37:00,2021-11-17 17:27:00,-128.249282984444,1.83333333333333,0,"timepoint2"
"195","POC-371",371,20200307,7,3,"Pocillopora",0.6,-65.1,29.27,35.94,37.65,26.8,2333.223353,"Sample","",2440.16275667917,6,36.05,35.82,2369.881136,-64,2358.03173032,13.1496541986108,20.7740523489209,"3:37:00 PM","5:27:00 PM",2021-11-17 15:37:00,2021-11-17 17:27:00,-95.2806805577776,1.83333333333333,0,"timepoint2"
"196","POC-371",371,20200307,7,3,"Pocillopora",0.6,-65.1,29.27,35.94,37.65,26.8,2333.223353,"Sample","",2440.16275667917,7,36.22,37.68,2332.421503,-63.7,2441.26783980667,13.1496541986108,20.7740523489209,"3:37:00 PM","5:27:00 PM",2021-11-17 15:37:00,2021-11-17 17:27:00,-12.0445710711111,1.83333333333333,0,"timepoint2"
"197","POC-371",371,20200307,7,3,"Pocillopora",0.6,-65.1,29.27,35.94,37.65,26.8,2333.223353,"Sample","",2440.16275667917,7,36.05,37.66,2331.802624,-64,2439.32463388444,13.1496541986108,20.7740523489209,"3:37:00 PM","5:27:00 PM",2021-11-17 15:37:00,2021-11-17 17:27:00,-13.9877769933333,1.83333333333333,0,"timepoint2"
"198","POC-373",373,20200307,7,3,"Pocillopora",0.605,-64.2,29.43,36,37.61,26.8,2319.575006,"Sample","",2423.31155487944,6,36.22,35.84,2335.442874,-63.7,2325.06312789333,13.1496541986108,18.0057124546732,"3:36:00 PM","5:19:00 PM",2021-11-17 15:36:00,2021-11-17 17:19:00,-111.398081184722,1.71666666666667,0,"timepoint2"
"199","POC-373",373,20200307,7,3,"Pocillopora",0.605,-64.2,29.43,36,37.61,26.8,2319.575006,"Sample","",2423.31155487944,6,36.05,35.82,2369.881136,-64,2358.03173032,13.1496541986108,18.0057124546732,"3:36:00 PM","5:19:00 PM",2021-11-17 15:36:00,2021-11-17 17:19:00,-78.4294787580553,1.71666666666667,0,"timepoint2"
"200","POC-373",373,20200307,7,3,"Pocillopora",0.605,-64.2,29.43,36,37.61,26.8,2319.575006,"Sample","",2423.31155487944,7,36.22,37.68,2332.421503,-63.7,2441.26783980667,13.1496541986108,18.0057124546732,"3:36:00 PM","5:19:00 PM",2021-11-17 15:36:00,2021-11-17 17:19:00,4.80663072861114,1.71666666666667,0.0481222014265508,"timepoint2"
"201","POC-373",373,20200307,7,3,"Pocillopora",0.605,-64.2,29.43,36,37.61,26.8,2319.575006,"Sample","",2423.31155487944,7,36.05,37.66,2331.802624,-64,2439.32463388444,13.1496541986108,18.0057124546732,"3:36:00 PM","5:19:00 PM",2021-11-17 15:36:00,2021-11-17 17:19:00,2.86342480638893,1.71666666666667,0.0286675455392526,"timepoint2"
"202","POR-338",338,20200307,7,3,"Porites",0.605,-65.8,29.34,35.94,37.66,26.8,2296.409312,"Sample","",2402.29929694222,6,36.22,35.84,2335.442874,-63.7,2325.06312789333,13.1496541986108,13.7858646158741,"3:38:00 PM","5:26:00 PM",2021-11-17 15:38:00,2021-11-17 17:26:00,-90.3858232474992,1.8,0,"timepoint2"
"203","POR-338",338,20200307,7,3,"Porites",0.605,-65.8,29.34,35.94,37.66,26.8,2296.409312,"Sample","",2402.29929694222,6,36.05,35.82,2369.881136,-64,2358.03173032,13.1496541986108,13.7858646158741,"3:38:00 PM","5:26:00 PM",2021-11-17 15:38:00,2021-11-17 17:26:00,-57.4172208208325,1.8,0,"timepoint2"
"204","POR-338",338,20200307,7,3,"Porites",0.605,-65.8,29.34,35.94,37.66,26.8,2296.409312,"Sample","",2402.29929694222,7,36.22,37.68,2332.421503,-63.7,2441.26783980667,13.1496541986108,13.7858646158741,"3:38:00 PM","5:26:00 PM",2021-11-17 15:38:00,2021-11-17 17:26:00,25.8188886658339,1.8,0.321982333270526,"timepoint2"
"205","POR-338",338,20200307,7,3,"Porites",0.605,-65.8,29.34,35.94,37.66,26.8,2296.409312,"Sample","",2402.29929694222,7,36.05,37.66,2331.802624,-64,2439.32463388444,13.1496541986108,13.7858646158741,"3:38:00 PM","5:26:00 PM",2021-11-17 15:38:00,2021-11-17 17:26:00,23.8756827436117,1.8,0.297748990582536,"timepoint2"
"206","ACR-364",364,20200307,7,3,"Acropora",0.61,-64.7,29.55,36.12,37.65,26.8,2313.987437,"Sample","",2420.04519452917,6,36.22,35.84,2335.442874,-63.7,2325.06312789333,13.1496541986108,16.2287375225548,"3:36:00 PM","5:20:00 PM",2021-11-17 15:36:00,2021-11-17 17:20:00,-108.131720834444,1.73333333333333,0,"timepoint2"
"207","ACR-364",364,20200307,7,3,"Acropora",0.61,-64.7,29.55,36.12,37.65,26.8,2313.987437,"Sample","",2420.04519452917,6,36.05,35.82,2369.881136,-64,2358.03173032,13.1496541986108,16.2287375225548,"3:36:00 PM","5:20:00 PM",2021-11-17 15:36:00,2021-11-17 17:20:00,-75.163118407777,1.73333333333333,0,"timepoint2"
"208","ACR-364",364,20200307,7,3,"Acropora",0.61,-64.7,29.55,36.12,37.65,26.8,2313.987437,"Sample","",2420.04519452917,7,36.22,37.68,2332.421503,-63.7,2441.26783980667,13.1496541986108,16.2287375225548,"3:36:00 PM","5:20:00 PM",2021-11-17 15:36:00,2021-11-17 17:20:00,8.07299107888946,1.73333333333333,0.0895453669518793,"timepoint2"
"209","ACR-364",364,20200307,7,3,"Acropora",0.61,-64.7,29.55,36.12,37.65,26.8,2313.987437,"Sample","",2420.04519452917,7,36.05,37.66,2331.802624,-64,2439.32463388444,13.1496541986108,16.2287375225548,"3:36:00 PM","5:20:00 PM",2021-11-17 15:36:00,2021-11-17 17:20:00,6.12978515666725,1.73333333333333,0.0679913870616416,"timepoint2"
"210","POR-365",365,20200308,8,3,"Porites",0.61,-63.5,27.47,35.98,37.66,26.8,2302.225686,"Sample","",2408.38387041,8,36.25,37.61,2338.971392,-64.5,2443.57539036444,0.294298361203952,14.3058635960098,"11:10:00 AM","12:58:00 PM",2021-11-17 11:10:00,2021-11-17 12:58:00,34.8972215932407,1.8,0.422843578258049,"timepoint2"
"211","POR-365",365,20200308,8,3,"Porites",0.61,-63.5,27.47,35.98,37.66,26.8,2302.225686,"Sample","",2408.38387041,8,36.12,37.74,2336.429914,-64.8,2449.35735984333,0.294298361203952,14.3058635960098,"11:10:00 AM","12:58:00 PM",2021-11-17 11:10:00,2021-11-17 12:58:00,40.6791910721298,1.8,0.492902699076591,"timepoint2"
"212","POR-365",365,20200308,8,3,"Porites",0.61,-63.5,27.47,35.98,37.66,26.8,2302.225686,"Sample","",2408.38387041,9,36.12,37.89,2348.49847,-64.8,2471.794639675,0.294298361203952,14.3058635960098,"11:10:00 AM","12:58:00 PM",2021-11-17 11:10:00,2021-11-17 12:58:00,63.116470903796,1.8,0.764771325209182,"timepoint2"
"213","POC-369",369,20200308,8,3,"Pocillopora",0.605,-63.8,27.96,35.97,37.64,26.8,2332.487548,"Sample","",2438.74531407556,8,36.25,37.61,2338.971392,-64.5,2443.57539036444,0.294298361203952,20.8039803477776,"11:10:00 AM","12:55:00 PM",2021-11-17 11:10:00,2021-11-17 12:55:00,4.53577792768495,1.75,0.0385538996341015,"timepoint2"
"214","POC-369",369,20200308,8,3,"Pocillopora",0.605,-63.8,27.96,35.97,37.64,26.8,2332.487548,"Sample","",2438.74531407556,8,36.12,37.74,2336.429914,-64.8,2449.35735984333,0.294298361203952,20.8039803477776,"11:10:00 AM","12:55:00 PM",2021-11-17 11:10:00,2021-11-17 12:55:00,10.317747406574,1.75,0.0877003690006705,"timepoint2"
"215","POC-369",369,20200308,8,3,"Pocillopora",0.605,-63.8,27.96,35.97,37.64,26.8,2332.487548,"Sample","",2438.74531407556,9,36.12,37.89,2348.49847,-64.8,2471.794639675,0.294298361203952,20.8039803477776,"11:10:00 AM","12:55:00 PM",2021-11-17 11:10:00,2021-11-17 12:55:00,32.7550272382403,1.75,0.278416195146468,"timepoint2"
"216","POR-340",340,20200308,8,3,"Porites",0.6,-61.6,28,36.09,37.64,26.8,2267.760656,"Sample","",2371.06975255111,8,36.25,37.61,2338.971392,-64.5,2443.57539036444,0.294298361203952,20.2690173682135,"11:07:00 AM","12:49:00 PM",2021-11-17 11:07:00,2021-11-17 12:49:00,72.2113394521292,1.7,0.643162438376427,"timepoint2"
"217","POR-340",340,20200308,8,3,"Porites",0.6,-61.6,28,36.09,37.64,26.8,2267.760656,"Sample","",2371.06975255111,8,36.12,37.74,2336.429914,-64.8,2449.35735984333,0.294298361203952,20.2690173682135,"11:07:00 AM","12:49:00 PM",2021-11-17 11:07:00,2021-11-17 12:49:00,77.9933089310183,1.7,0.69466052187515,"timepoint2"
