colony_id,Am,AQY,Rd,Ik,Ic,timepoint
POR-251,1.6527428661482548,0.02087453290402614,0.3865445888672227,79.17508256337965,19.04574827578297,timepoint3
POR-253,0.9975262822533604,0.008762132091823235,0.2510097155769069,113.84515455824335,29.599530564764095,timepoint3
POR-260,1.3876561243261702,0.0038999885498501685,0.5180624399955193,355.8103072839744,143.1901225231814,timepoint3
POR-262,1.0972614945502537,0.009580516792558502,0.5089967569970817,114.53051211209527,59.97111507494516,timepoint3
POR-338,1.5694461209809927,0.007793465034357872,0.5926565646120694,201.3797603584558,82.12592177358052,timepoint3
POR-340,2.3356034058795294,0.012188170075293157,1.1091379974296445,191.62871796596193,103.40468442534547,timepoint3
POR-341,1.7495777145882838,0.007507427286371679,0.7124626320954753,233.0462417883571,103.90660061898483,timepoint3
POR-349,1.8224222261184464,0.007439833025156775,0.6871378613571733,244.95472142401255,99.7191495362449,timepoint3
POR-353,1.1830163917099765,0.00984797663980922,0.5395503154894254,120.12786331435636,61.563719513606436,timepoint3
POR-354,1.9496854208876784,0.007454790447901878,0.8335884933219055,261.5345708927888,123.69492576292345,timepoint3
POR-355,1.7534132713293784,0.008625347047090741,0.7260251731346519,203.28611263482904,92.47310910215752,timepoint3
POR-357,1.6386593023365466,0.005881978405210583,0.7173287647775924,278.5898195214269,135.64044691454095,timepoint3
POR-362,2.3963986103542094,0.015622577233556265,1.0652705844392976,153.39329577497006,76.12260086434812,timepoint3
POR-365,1.7036223437945126,0.006923184994890299,0.6526402169984268,246.07494167090465,102.05439598598461,timepoint3
POR-367,1.3925055392411576,0.006276519240245507,0.4244504747892131,221.85951893723336,71.00400617997282,timepoint3
POR-381,2.299479898427095,0.01012147227260553,0.9628530550917832,227.18828214851686,104.75546995730448,timepoint3
POR-383,1.7624382672081342,0.010210936028149256,0.6326791740064901,172.60300743727,66.38585731033872,timepoint3
POR-384,1.3857080913825792,0.008137245820686412,0.5585995767590183,170.29202778412423,75.01207495863538,timepoint3
POR-385,1.355643504354098,0.008781496661281052,0.7074122010092789,154.37499513395426,94.43413917906663,timepoint3
POR-69,2.719721395613979,0.0032575110659161916,0.6908157887760344,834.9077994149634,219.25951918540002,timepoint3
POR-70,0.9655897102117719,0.0035395521399062668,0.44190339261451556,272.7999679183543,140.41480443055164,timepoint3
POR-71,1.9047905126735085,0.006795352931721011,0.8498597830483972,280.307812090504,139.74531972324772,timepoint3
POR-72,1.7683722281807586,0.006171601004438191,0.7906173760013981,286.53379032589226,143.21646470518434,timepoint3
POR-73,2.1155392991934785,0.006622458335333053,0.7371490372205629,319.4492425730127,118.75281248258347,timepoint3
POR-74,2.9116586292948834,0.009477747751746961,1.142345484858406,307.20997282906154,131.0353083056677,timepoint3
POR-75,2.198656626205513,0.009096509853185643,0.8688598412769797,241.7033193709489,103.979146575516,timepoint3
POR-76,3.213049982381451,0.00815148706217297,1.267695156773553,394.16734123171597,169.24698256525343,timepoint3
POR-79,3.1147125521003853,0.009299545670381337,1.2139388610109245,334.9316904825377,141.7462385487616,timepoint3
POR-80,1.002336445586765,0.004970426021872238,0.592959868023476,201.66006720068015,147.96637433039004,timepoint3
POR-81,1.9876270299488004,0.004008020352470945,0.876966980006329,495.91240940765886,243.81818962340355,timepoint3
POR-82,3.058376296264932,0.00953767845914192,0.8948966488755967,320.66255004995065,98.12198301542352,timepoint3
POR-83,2.443126176641465,0.007693245424796869,0.946781351096129,317.56768980315906,133.4984538763719,timepoint3
