"","colony_id","Light_Value","Run","micromol.cm2.s","micromol.cm2.h","timepoint"
"349","POC-366","160",4,2.08266030744737e-05,0.0749757710681053,"timepoint3"
"350","POC-366","20",4,-0.000108670130021392,-0.391212468077013,"timepoint3"
"351","POC-366","241",4,5.8266174535562e-05,0.209758228328023,"timepoint3"
"352","POC-366","504",4,0.000120726018360268,0.434613666096966,"timepoint3"
"353","POC-366","723",4,0.000137890807952039,0.496406908627341,"timepoint3"
"354","POC-366","74",4,-5.61827832525094e-05,-0.202258019709034,"timepoint3"
"355","POC-366","868",4,0.000145669173419777,0.524409024311197,"timepoint3"
"356","POC-369","0",2,-9.61558564608566e-05,-0.346161083259084,"timepoint3"
"357","POC-369","1018",2,0.000124277579184331,0.447399285063591,"timepoint3"
"358","POC-369","105",2,-1.73265550853876e-05,-0.0623755983073954,"timepoint3"
"359","POC-369","160",2,7.93534394186516e-06,0.0285672381907146,"timepoint3"
"360","POC-369","20",2,-8.94977140675217e-05,-0.322191770643078,"timepoint3"
"361","POC-369","241",2,2.70404168728554e-05,0.0973455007422795,"timepoint3"
"362","POC-369","504",2,8.90178093966176e-05,0.320464113827823,"timepoint3"
"363","POC-369","723",2,0.00011070526079421,0.398538938859156,"timepoint3"
"364","POC-369","74",2,-3.85947249934491e-05,-0.138941009976417,"timepoint3"
"365","POC-369","868",2,0.000108855223443408,0.391878804396268,"timepoint3"
"366","POC-371","0",1,-6.91744231195712e-05,-0.249027923230456,"timepoint3"
"367","POC-371","1018",1,0.000104326747786152,0.375576292030149,"timepoint3"
"368","POC-371","105",1,1.27052193424349e-05,0.0457387896327658,"timepoint3"
"369","POC-371","160",1,3.61765922237833e-05,0.13023573200562,"timepoint3"
"370","POC-371","20",1,-4.66000885363827e-05,-0.167760318730978,"timepoint3"
"371","POC-371","241",1,6.16138593612971e-05,0.221809893700669,"timepoint3"
"372","POC-371","504",1,9.92756553427149e-05,0.357392359233773,"timepoint3"
"373","POC-371","723",1,0.000104523699573042,0.376285318462953,"timepoint3"
"374","POC-371","74",1,-7.76117446323152e-06,-0.0279402280676335,"timepoint3"
"375","POC-371","868",1,0.000104532866092678,0.376318317933639,"timepoint3"
"376","POC-372","0",1,-4.92569819311034e-05,-0.177325134951972,"timepoint3"
"377","POC-372","1018",1,0.000151324106653212,0.544766783951564,"timepoint3"
"378","POC-372","105",1,1.32087232692147e-05,0.0475514037691728,"timepoint3"
"379","POC-372","160",1,4.64276968985303e-05,0.167139708834709,"timepoint3"
"380","POC-372","20",1,-3.02250250443984e-05,-0.108810090159834,"timepoint3"
"381","POC-372","241",1,7.04495933012514e-05,0.253618535884505,"timepoint3"
"382","POC-372","504",1,0.000132694790777033,0.477701246797318,"timepoint3"
"383","POC-372","723",1,0.000168978381009474,0.608322171634108,"timepoint3"
"384","POC-372","74",1,1.80632598097932e-06,0.00650277353152556,"timepoint3"
"385","POC-372","868",1,0.000153936304013685,0.554170694449266,"timepoint3"
"386","POC-373","0",3,-0.000135682696335675,-0.488457706808431,"timepoint3"
"387","POC-373","1018",3,0.000107224642673016,0.386008713622858,"timepoint3"
"388","POC-373","105",3,-1.58261667611608e-05,-0.0569742003401788,"timepoint3"
"389","POC-373","160",3,2.18825747493763e-05,0.0787772690977548,"timepoint3"
"390","POC-373","20",3,-8.67894214197431e-05,-0.312441917111075,"timepoint3"
"391","POC-373","241",3,5.02769846599379e-05,0.180997144775776,"timepoint3"
"392","POC-373","504",3,0.000110740612668727,0.398666205607419,"timepoint3"
"393","POC-373","723",3,0.000123195092680026,0.443502333648095,"timepoint3"
"394","POC-373","74",3,-4.54465739205389e-05,-0.16360766611394,"timepoint3"
"395","POC-373","868",3,0.000118175216694416,0.425430780099898,"timepoint3"
"396","POC-375","0",4,-0.000125755827176108,-0.452720977833987,"timepoint3"
"397","POC-375","1018",4,0.000140542752203057,0.505953907931006,"timepoint3"
"398","POC-375","105",4,-4.9770836013203e-05,-0.179175009647531,"timepoint3"
"399","POC-375","160",4,-1.95655497279475e-06,-0.0070435979020611,"timepoint3"
"400","POC-375","20",4,-0.00011400110062172,-0.41040396223819,"timepoint3"
"401","POC-375","241",4,3.85475788811415e-05,0.138771283972109,"timepoint3"
"402","POC-375","504",4,0.000107756160967437,0.387922179482774,"timepoint3"
"403","POC-375","723",4,0.000129585728670479,0.466508623213726,"timepoint3"
"404","POC-375","74",4,-7.65784685583891e-05,-0.275682486810201,"timepoint3"
"405","POC-375","868",4,0.000136716300278514,0.49217868100265,"timepoint3"
"406","POC-377","0",4,-0.000126617685563769,-0.455823668029567,"timepoint3"
"407","POC-377","1018",4,8.30428502286348e-05,0.298954260823085,"timepoint3"
"408","POC-377","105",4,-5.15983273291589e-05,-0.185753978384972,"timepoint3"
"409","POC-377","160",4,-1.54900265997021e-05,-0.0557640957589276,"timepoint3"
"410","POC-377","20",4,-0.000103905856853524,-0.374061084672687,"timepoint3"
"411","POC-377","241",4,3.94805151710767e-06,0.0142129854615876,"timepoint3"
"412","POC-377","504",4,4.32118749591246e-05,0.155562749852849,"timepoint3"
"413","POC-377","723",4,6.31619578491672e-05,0.227383048257002,"timepoint3"
"414","POC-377","74",4,-7.81025262156461e-05,-0.281169094376326,"timepoint3"
"415","POC-377","868",4,5.6688057316826e-05,0.204077006340574,"timepoint3"
"416","POC-378","0",2,-9.64420769485302e-05,-0.347191477014709,"timepoint3"
"417","POC-378","1018",2,0.00012609734179558,0.453950430464087,"timepoint3"
"418","POC-378","105",2,-6.08814747624483e-06,-0.0219173309144814,"timepoint3"
"419","POC-378","160",2,1.90050753542445e-05,0.0684182712752803,"timepoint3"
"420","POC-378","20",2,-7.22457932786736e-05,-0.260084855803225,"timepoint3"
"421","POC-378","241",2,4.72907653862587e-05,0.170246755390531,"timepoint3"
"422","POC-378","504",2,0.00010220465698334,0.367936765140023,"timepoint3"
"423","POC-378","723",2,0.000118783713340599,0.427621368026157,"timepoint3"
"424","POC-378","74",2,-2.42695831784917e-05,-0.0873704994425701,"timepoint3"
"425","POC-378","868",2,0.000128520316453099,0.462673139231155,"timepoint3"
"426","POC-386","0",1,-8.29758379484824e-05,-0.298713016614536,"timepoint3"
"427","POC-386","1018",1,0.00012497608981245,0.44991392332482,"timepoint3"
"428","POC-386","105",1,1.12291224529199e-05,0.0404248408305115,"timepoint3"
"429","POC-386","160",1,4.62316541530708e-05,0.166433954951055,"timepoint3"
"430","POC-386","20",1,-6.05534188703127e-05,-0.217992307933126,"timepoint3"
"431","POC-386","241",1,6.91393282120703e-05,0.248901581563453,"timepoint3"
"432","POC-386","504",1,0.000114794437638041,0.413259975496949,"timepoint3"
"433","POC-386","723",1,0.000128977797498161,0.464320070993378,"timepoint3"
"434","POC-386","74",1,-4.51182472062989e-06,-0.0162425689942676,"timepoint3"
"435","POC-386","868",1,0.00012433735083088,0.447614462991168,"timepoint3"
"436","POC-391","0",3,-0.000106420853937703,-0.38311507417573,"timepoint3"
"437","POC-391","1018",3,3.28441549555936e-05,0.118238957840137,"timepoint3"
"438","POC-391","105",3,-5.16244558358868e-05,-0.185848041009193,"timepoint3"
"439","POC-391","160",3,-2.56883523165579e-05,-0.0924780683396084,"timepoint3"
"440","POC-391","20",3,-8.47674481459892e-05,-0.305162813325561,"timepoint3"
"441","POC-391","241",3,-1.10219112423802e-05,-0.0396788804725686,"timepoint3"
"442","POC-391","504",3,2.39826658015721e-05,0.0863375968856594,"timepoint3"
"443","POC-391","723",3,3.11094410980926e-05,0.111993987953133,"timepoint3"
"444","POC-391","74",3,-6.71158521851554e-05,-0.241617067866559,"timepoint3"
"445","POC-391","868",3,2.78351311422197e-05,0.100206472111991,"timepoint3"
"446","POC-395","0",2,-8.87242252524555e-05,-0.31940721090884,"timepoint3"
"447","POC-395","1018",2,0.000140488767899073,0.505759564436661,"timepoint3"
"448","POC-395","105",2,2.01654779958871e-06,0.00725957207851936,"timepoint3"
"449","POC-395","160",2,3.9279945881857e-05,0.141407805174685,"timepoint3"
"450","POC-395","20",2,-6.63883984821831e-05,-0.238998234535859,"timepoint3"
"451","POC-395","241",2,6.7166331825171e-05,0.241798794570616,"timepoint3"
"452","POC-395","504",2,0.000131726904661374,0.474216856780948,"timepoint3"
"453","POC-395","723",2,0.0001449361766099,0.52177023579564,"timepoint3"
"454","POC-395","74",2,-2.37629656297744e-05,-0.0855466762671879,"timepoint3"
"455","POC-395","868",2,0.000147690857937076,0.531687088573473,"timepoint3"
"456","POC-40","0",9,-0.000198174215577818,-0.713427176080144,"timepoint3"
"457","POC-40","1018",9,3.37528825979037e-05,0.121510377352453,"timepoint3"
"458","POC-40","105",9,-8.5628252891432e-05,-0.308261710409155,"timepoint3"
"459","POC-40","160",9,-5.49319110094044e-05,-0.197754879633856,"timepoint3"
"460","POC-40","20",9,-0.000174541675911597,-0.628350033281749,"timepoint3"
"461","POC-40","241",9,-3.05479677799126e-05,-0.109972684007685,"timepoint3"
"462","POC-40","504",9,8.68845869710204e-06,0.0312784513095674,"timepoint3"
"463","POC-40","723",9,2.19924860393281e-05,0.0791729497415813,"timepoint3"
"464","POC-40","74",9,-0.000118238333669329,-0.425658001209584,"timepoint3"
"465","POC-40","868",9,2.72911534657205e-05,0.0982481524765938,"timepoint3"
"466","POC-42","0",9,-0.000150388542149184,-0.541398751737062,"timepoint3"
"467","POC-42","1018",9,-3.56598584628048e-06,-0.0128375490466097,"timepoint3"
"468","POC-42","105",9,-8.50448910926573e-05,-0.306161607933566,"timepoint3"
"469","POC-42","160",9,-6.18173563537234e-05,-0.222542482873404,"timepoint3"
"470","POC-42","20",9,-0.000161214204635678,-0.580371136688441,"timepoint3"
"471","POC-42","241",9,-4.47792813409936e-05,-0.161205412827577,"timepoint3"
"472","POC-42","504",9,-2.44982907901694e-05,-0.08819384684461,"timepoint3"
"473","POC-42","723",9,-1.91538043796926e-05,-0.0689536957668934,"timepoint3"
"474","POC-42","74",9,-0.000100940235744872,-0.363384848681541,"timepoint3"
"475","POC-42","868",9,-2.23459220835268e-05,-0.0804453195006963,"timepoint3"
"476","POC-43","0",9,-0.000161869194289482,-0.582729099442134,"timepoint3"
"477","POC-43","1018",9,3.75671341790614e-05,0.135241683044621,"timepoint3"
"478","POC-43","105",9,-3.93611215916219e-05,-0.141700037729839,"timepoint3"
"479","POC-43","160",9,-7.72328752581836e-06,-0.0278038350929461,"timepoint3"
"480","POC-43","20",9,-0.000128279979666656,-0.461807926799963,"timepoint3"
"481","POC-43","241",9,-2.8275319491143e-06,-0.0101791150168115,"timepoint3"
"482","POC-43","504",9,3.0863947712431e-05,0.111110211764752,"timepoint3"
"483","POC-43","723",9,3.15023303414187e-05,0.113408389229107,"timepoint3"
"484","POC-43","74",9,-6.83565883732609e-05,-0.246083718143739,"timepoint3"
"485","POC-43","868",9,2.88392674452106e-05,0.103821362802758,"timepoint3"
"486","POC-44","0",9,-0.000183532826954705,-0.660718177036937,"timepoint3"
"487","POC-44","1018",9,3.99629066948326e-05,0.143866464101397,"timepoint3"
"488","POC-44","105",9,-6.68917627602996e-05,-0.240810345937079,"timepoint3"
"489","POC-44","160",9,-3.55566771479911e-05,-0.128004037732768,"timepoint3"
"490","POC-44","20",9,-0.00017072277447251,-0.614601988101035,"timepoint3"
"491","POC-44","241",9,-1.42810104795637e-05,-0.0514116377264291,"timepoint3"
"492","POC-44","504",9,1.47508192571043e-05,0.0531029493255755,"timepoint3"
"493","POC-44","723",9,3.20963898821957e-05,0.115547003575904,"timepoint3"
"494","POC-44","74",9,-9.49598334230264e-05,-0.341855400322895,"timepoint3"
"495","POC-44","868",9,3.7548233360085e-05,0.135173640096306,"timepoint3"
"496","POC-45","0",8,-0.000156074019766575,-0.56186647115967,"timepoint3"
"497","POC-45","1018",8,5.09913638790354e-05,0.183568909964527,"timepoint3"
"498","POC-45","105",8,-4.85978557237811e-05,-0.174952280605612,"timepoint3"
"499","POC-45","160",8,-1.91914645742831e-05,-0.0690892724674191,"timepoint3"
"500","POC-45","20",8,-0.000136733322725859,-0.492239961813092,"timepoint3"
"501","POC-45","241",8,4.18140558198048e-06,0.0150530600951297,"timepoint3"
"502","POC-45","504",8,4.191363134078e-05,0.150889072826808,"timepoint3"
"503","POC-45","723",8,5.22352611096728e-05,0.188046939994822,"timepoint3"
"504","POC-45","74",8,-8.80275370505994e-05,-0.316899133382158,"timepoint3"
"505","POC-45","868",8,5.05459281736853e-05,0.181965341425267,"timepoint3"
"506","POC-47","0",10,-9.25652735200105e-05,-0.333234984672038,"timepoint3"
"507","POC-47","1018",10,2.06237680326254e-05,0.0742455649174516,"timepoint3"
"508","POC-47","105",10,-6.5375779499535e-05,-0.235352806198326,"timepoint3"
"509","POC-47","160",10,-3.65565348987751e-05,-0.13160352563559,"timepoint3"
"510","POC-47","20",10,-9.73107342454252e-05,-0.350318643283531,"timepoint3"
"511","POC-47","241",10,-2.07328828346961e-05,-0.0746383782049058,"timepoint3"
"512","POC-47","504",10,1.15466539452726e-05,0.0415679542029814,"timepoint3"
"513","POC-47","723",10,2.12565766150696e-05,0.0765236758142504,"timepoint3"
"514","POC-47","74",10,-6.75846183901767e-05,-0.243304626204636,"timepoint3"
"515","POC-47","868",10,2.58688929482739e-05,0.0931280146137861,"timepoint3"
"516","POC-48","0",9,-0.00017815604780811,-0.641361772109195,"timepoint3"
"517","POC-48","1018",9,9.84209704093702e-05,0.354315493473733,"timepoint3"
"518","POC-48","105",9,-4.8420390175335e-05,-0.174313404631206,"timepoint3"
"519","POC-48","160",9,9.32270907586531e-07,0.00335617526731151,"timepoint3"
"520","POC-48","20",9,-0.000146169331813106,-0.52620959452718,"timepoint3"
"521","POC-48","241",9,2.88737226532164e-05,0.103945401551579,"timepoint3"
"522","POC-48","504",9,7.88783165656669e-05,0.283961939636401,"timepoint3"
"523","POC-48","723",9,9.31559082136171e-05,0.335361269569022,"timepoint3"
"524","POC-48","74",9,-7.32909042587697e-05,-0.263847255331571,"timepoint3"
"525","POC-48","868",9,9.36029492200455e-05,0.336970617192164,"timepoint3"
"526","POC-52","0",9,-0.000148534694692628,-0.53472490089346,"timepoint3"
"527","POC-52","1018",9,7.14050291390723e-05,0.25705810490066,"timepoint3"
"528","POC-52","105",9,-5.16833580299007e-05,-0.186060088907642,"timepoint3"
"529","POC-52","160",9,-2.41679112764884e-05,-0.0870044805953584,"timepoint3"
"530","POC-52","20",9,-0.000135449370582872,-0.48761773409834,"timepoint3"
"531","POC-52","241",9,4.96939242428595e-06,0.0178898127274294,"timepoint3"
"532","POC-52","504",9,4.52647927114248e-05,0.162953253761129,"timepoint3"
"533","POC-52","723",9,6.3056806875403e-05,0.227004504751451,"timepoint3"
"534","POC-52","74",9,-8.04551106768977e-05,-0.289638398436832,"timepoint3"
"535","POC-52","868",9,6.27080767450012e-05,0.225749076282004,"timepoint3"
"536","POC-53","0",9,-0.0001743018791822,-0.627486765055921,"timepoint3"
"537","POC-53","1018",9,7.06411492953514e-05,0.254308137463265,"timepoint3"
"538","POC-53","105",9,-9.47567173425028e-05,-0.34112418243301,"timepoint3"
"539","POC-53","160",9,-6.23762784380921e-05,-0.224554602377131,"timepoint3"
"540","POC-53","20",9,-0.000159071367746008,-0.57265692388563,"timepoint3"
"541","POC-53","241",9,-3.59359893770314e-05,-0.129369561757313,"timepoint3"
"542","POC-53","504",9,2.2518190150858e-05,0.0810654845430887,"timepoint3"
"543","POC-53","723",9,4.54466945963965e-05,0.163608100547027,"timepoint3"
"544","POC-53","74",9,-0.000120179011928992,-0.43264444294437,"timepoint3"
"545","POC-53","868",9,5.58252992339695e-05,0.20097107724229,"timepoint3"
"546","POC-55","0",9,-0.000147058640061403,-0.529411104221051,"timepoint3"
"547","POC-55","1018",9,8.0427129024965e-05,0.289537664489874,"timepoint3"
"548","POC-55","105",9,-4.7104607482327e-05,-0.169576586936377,"timepoint3"
"549","POC-55","160",9,-1.8150666456084e-05,-0.0653423992419025,"timepoint3"
"550","POC-55","20",9,-0.000139268565156671,-0.501366834564014,"timepoint3"
"551","POC-55","241",9,1.67027798714089e-05,0.0601300075370722,"timepoint3"
"552","POC-55","504",9,6.54770364305756e-05,0.235717331150072,"timepoint3"
"553","POC-55","723",9,6.26612752703475e-05,0.225580590973251,"timepoint3"
"554","POC-55","74",9,-8.38102412446452e-05,-0.301716868480723,"timepoint3"
"555","POC-55","868",9,5.70792493669364e-05,0.205485297720971,"timepoint3"
"556","POC-57","0",8,-0.000102118475801504,-0.367626512885414,"timepoint3"
"557","POC-57","1018",8,-7.59417660194089e-06,-0.0273390357669872,"timepoint3"
"558","POC-57","105",8,-4.54736314191351e-05,-0.163705073108886,"timepoint3"
"559","POC-57","160",8,-3.70444868790223e-05,-0.13336015276448,"timepoint3"
"560","POC-57","20",8,-9.96187550063791e-05,-0.358627518022965,"timepoint3"
"561","POC-57","241",8,-2.28032915881305e-05,-0.0820918497172698,"timepoint3"
"562","POC-57","504",8,-1.18506838941859e-05,-0.0426624620190693,"timepoint3"
"563","POC-57","723",8,-9.05307749439795e-06,-0.0325910789798326,"timepoint3"
"564","POC-57","74",8,-7.19539968750832e-05,-0.259034388750299,"timepoint3"
"565","POC-57","868",8,-9.88167177661432e-06,-0.0355740183958115,"timepoint3"
"566","POC-68","0",9,-0.000194542352452893,-0.700352468830416,"timepoint3"
"567","POC-68","1018",9,5.57468676835e-05,0.2006887236606,"timepoint3"
"568","POC-68","105",9,-9.80276610907382e-05,-0.352899579926658,"timepoint3"
"569","POC-68","160",9,-6.59752868954117e-05,-0.237511032823482,"timepoint3"
"570","POC-68","20",9,-0.000202793109698539,-0.730055194914741,"timepoint3"
"571","POC-68","241",9,-3.72907753201489e-05,-0.134246791152536,"timepoint3"
"572","POC-68","504",9,2.04811366327781e-06,0.00737320918780013,"timepoint3"
"573","POC-68","723",9,2.72268291630512e-05,0.0980165849869842,"timepoint3"
"574","POC-68","74",9,-0.000143060066956192,-0.515016241042291,"timepoint3"
"575","POC-68","868",9,3.95362025386039e-05,0.142330329138974,"timepoint3"
"576","POR-209","0",4,-0.000277101160608485,-0.997564178190547,"timepoint3"
"577","POR-209","1018",4,0.000289967348167862,1.0438824534043,"timepoint3"
"578","POR-209","105",4,-3.32570853335674e-05,-0.119725507200843,"timepoint3"
"579","POR-209","160",4,8.39761350439684e-05,0.302314086158286,"timepoint3"
"580","POR-209","20",4,-0.000243541090567811,-0.876747926044119,"timepoint3"
"581","POR-209","241",4,0.000139514520518162,0.502252273865383,"timepoint3"
"582","POR-209","504",4,0.000227428547794384,0.818742772059782,"timepoint3"
"583","POR-209","723",4,0.00026313597597433,0.947289513507587,"timepoint3"
"584","POR-209","74",4,-0.00013880492988279,-0.499697747578046,"timepoint3"
"585","POR-209","868",4,0.000267781691850505,0.964014090661818,"timepoint3"
"586","POR-214","0",4,-0.000196934570888099,-0.708964455197158,"timepoint3"
"587","POR-214","1018",4,0.000253082503810412,0.911097013717483,"timepoint3"
"588","POR-214","105",4,-5.81624028531819e-06,-0.0209384650271455,"timepoint3"
"589","POR-214","160",4,7.91150618167808e-05,0.284814222540411,"timepoint3"
"590","POR-214","20",4,-0.00016475961741595,-0.59313462269742,"timepoint3"
"591","POR-214","241",4,0.000148450588048367,0.53442211697412,"timepoint3"
"592","POR-214","504",4,0.000234214013583576,0.843170448900875,"timepoint3"
"593","POR-214","723",4,0.000253600158571899,0.912960570858836,"timepoint3"
"594","POR-214","74",4,-7.11105509860408e-05,-0.255997983549747,"timepoint3"
"595","POR-214","868",4,0.000218520938170526,0.786675377413894,"timepoint3"
"596","POR-216","0",7,-0.000216658113349521,-0.779969208058274,"timepoint3"
"597","POR-216","1018",7,0.000276088833882444,0.993919801976799,"timepoint3"
"598","POR-216","105",7,-0.000127593115397121,-0.459335215429637,"timepoint3"
"599","POR-216","160",7,-4.15358973926492e-05,-0.149529230613537,"timepoint3"
"600","POR-216","20",7,-0.000224247362193319,-0.807290503895949,"timepoint3"
"601","POR-216","241",7,2.22045641838615e-05,0.0799364310619014,"timepoint3"
"602","POR-216","504",7,0.000184558036937173,0.664408932973822,"timepoint3"
"603","POR-216","723",7,0.000241096386198862,0.867946990315903,"timepoint3"
"604","POR-216","74",7,-0.000172920220799306,-0.622512794877503,"timepoint3"
"605","POR-216","868",7,0.000234474952984478,0.844109830744122,"timepoint3"
"606","POR-221","0",6,-0.000156041978545189,-0.561751122762682,"timepoint3"
"607","POR-221","105",6,0.000248892644233494,0.896013519240578,"timepoint3"
"608","POR-221","160",6,0.000336470882426492,1.21129517673537,"timepoint3"
"609","POR-221","20",6,-8.98163442652707e-05,-0.323338839354975,"timepoint3"
"610","POR-221","241",6,0.000333313157837019,1.19992736821327,"timepoint3"
"611","POR-221","504",6,0.000365389334398445,1.3154016038344,"timepoint3"
"612","POR-221","74",6,3.23745540811537e-05,0.116548394692153,"timepoint3"
"613","POR-224","0",7,-0.000109360267317795,-0.393696962344063,"timepoint3"
"614","POR-224","1018",7,0.000169483971101777,0.610142295966398,"timepoint3"
"615","POR-224","105",7,3.48636873758187e-05,0.125509274552947,"timepoint3"
"616","POR-224","160",7,9.1164598700717e-05,0.328192555322581,"timepoint3"
"617","POR-224","20",7,-9.53694609918602e-05,-0.343330059570697,"timepoint3"
"618","POR-224","241",7,0.000108129034916359,0.389264525698893,"timepoint3"
"619","POR-224","504",7,0.000170266664909758,0.612959993675129,"timepoint3"
"620","POR-224","723",7,0.000182180026458925,0.65584809525213,"timepoint3"
"621","POR-224","74",7,-2.16066815038274e-05,-0.0777840534137788,"timepoint3"
"622","POR-224","868",7,0.000178494566862545,0.642580440705161,"timepoint3"
"623","POR-240","0",5,-0.000210635853481839,-0.758289072534622,"timepoint3"
"624","POR-240","1018",5,0.000216414288230717,0.779091437630581,"timepoint3"
"625","POR-240","105",5,-7.49654113040185e-05,-0.269875480694467,"timepoint3"
"626","POR-240","160",5,-1.75676445997191e-05,-0.0632435205589889,"timepoint3"
"627","POR-240","20",5,-0.000178402459349522,-0.642248853658279,"timepoint3"
"628","POR-240","241",5,6.04011210918606e-05,0.217444035930698,"timepoint3"
"629","POR-240","504",5,0.000149368922528259,0.537728121101733,"timepoint3"
"630","POR-240","723",5,0.000194490715849185,0.700166577057065,"timepoint3"
"631","POR-240","74",5,-0.000113649683245563,-0.409138859684026,"timepoint3"
"632","POR-240","868",5,0.00019194963120842,0.691018672350311,"timepoint3"
"633","POR-242","0",5,-0.000287237108129661,-1.03405358926678,"timepoint3"
"634","POR-242","1018",5,0.00034540361464094,1.24345301270738,"timepoint3"
"635","POR-242","105",5,-9.7569631102215e-05,-0.351250671967974,"timepoint3"
"636","POR-242","160",5,-1.01448922254318e-05,-0.0365216120115546,"timepoint3"
"637","POR-242","20",5,-0.000246811436280629,-0.888521170610263,"timepoint3"
"638","POR-242","241",5,7.13450449718885e-05,0.256842161898799,"timepoint3"
"639","POR-242","504",5,0.000218794676739039,0.787660836260541,"timepoint3"
"640","POR-242","723",5,0.000295870037630552,1.06513213546999,"timepoint3"
"641","POR-242","74",5,-0.000165132277212066,-0.594476197963436,"timepoint3"
"642","POR-242","868",5,0.000312084573458306,1.1235044644499,"timepoint3"
"643","POR-245","0",5,-0.000140918259232531,-0.50730573323711,"timepoint3"
"644","POR-245","1018",5,0.00024719884261408,0.889915833410689,"timepoint3"
"645","POR-245","105",5,-6.72897626303936e-05,-0.242243145469417,"timepoint3"
"646","POR-245","160",5,2.81230116077258e-06,0.0101242841787813,"timepoint3"
"647","POR-245","20",5,-0.00018175375166972,-0.654313506010991,"timepoint3"
"648","POR-245","241",5,7.74824803423328e-05,0.278936929232398,"timepoint3"
"649","POR-245","504",5,0.000154130015621901,0.554868056238843,"timepoint3"
"650","POR-245","723",5,0.000202034158351813,0.727322970066528,"timepoint3"
"651","POR-245","74",5,-0.000118676450309304,-0.427235221113493,"timepoint3"
"652","POR-245","868",5,0.000225538276638988,0.811937795900357,"timepoint3"
"653","POR-251","0",6,-9.10719335950254e-05,-0.327858960942091,"timepoint3"
"654","POR-251","105",6,0.000309160513500055,1.1129778486002,"timepoint3"
"655","POR-251","160",6,0.000342816173127441,1.23413822325879,"timepoint3"
"656","POR-251","20",6,-1.6937089863483e-05,-0.0609735235085387,"timepoint3"
"657","POR-251","241",6,0.000329282785407184,1.18541802746586,"timepoint3"
"658","POR-251","504",6,0.000304601921239315,1.09656691646154,"timepoint3"
"659","POR-251","74",6,0.000164182596573377,0.591057347664158,"timepoint3"
"660","POR-253","0",6,-6.61942303636192e-05,-0.238299229309029,"timepoint3"
"661","POR-253","105",6,0.00013609221526778,0.48993197496401,"timepoint3"
"662","POR-253","160",6,0.000191393074531611,0.689015068313801,"timepoint3"
"663","POR-253","20",6,-1.69081286314403e-05,-0.0608692630731851,"timepoint3"
"664","POR-253","241",6,0.000183682846183757,0.661258246261524,"timepoint3"
"665","POR-253","504",6,0.000179143050195897,0.644914980705229,"timepoint3"
"666","POR-253","74",6,3.81289309930016e-05,0.137264151574806,"timepoint3"
"667","POR-260","0",7,-0.000114436797935226,-0.411972472566815,"timepoint3"
"668","POR-260","1018",7,0.000202669759226095,0.729611133213942,"timepoint3"
"669","POR-260","105",7,-3.65181573139291e-05,-0.131465366330145,"timepoint3"
"670","POR-260","160",7,1.86583906196915e-05,0.0671702062308895,"timepoint3"
"671","POR-260","20",7,-0.000145657426430518,-0.524366735149865,"timepoint3"
"672","POR-260","241",7,7.33303637800166e-05,0.26398930960806,"timepoint3"
"673","POR-260","504",7,0.000176465667257079,0.635276402125486,"timepoint3"
"674","POR-260","723",7,0.000218790027148994,0.787644097736378,"timepoint3"
"675","POR-260","74",7,-7.91836360630322e-05,-0.285061089826916,"timepoint3"
"676","POR-260","868",7,0.000211561347979426,0.761620852725934,"timepoint3"
"677","POR-262","0",6,-0.000141532395427045,-0.509516623537361,"timepoint3"
"678","POR-262","105",6,7.7943732373921e-05,0.280597436546116,"timepoint3"
"679","POR-262","160",6,0.000144105160185461,0.518778576667658,"timepoint3"
"680","POR-262","20",6,-8.16388390555194e-05,-0.29389982059987,"timepoint3"
"681","POR-262","241",6,0.000110850813019486,0.399062926870148,"timepoint3"
"682","POR-262","504",6,0.000153478409517201,0.552522274261924,"timepoint3"
"683","POR-262","74",6,-8.75965903886614e-06,-0.0315347725399181,"timepoint3"
"684","POR-338","0",2,-0.000155186914299165,-0.558672891476996,"timepoint3"
"685","POR-338","1018",2,0.000250239831601031,0.90086339376371,"timepoint3"
"686","POR-338","105",2,3.43756846916935e-05,0.123752464890096,"timepoint3"
"687","POR-338","160",2,0.000122515387767616,0.441055395963417,"timepoint3"
"688","POR-338","20",2,-0.000123561436930529,-0.444821172949903,"timepoint3"
"689","POR-338","241",2,0.00017401684031457,0.626460625132451,"timepoint3"
"690","POR-338","504",2,0.000235944854317333,0.849401475542397,"timepoint3"
"691","POR-338","723",2,0.000268349995121945,0.966059982439001,"timepoint3"
"692","POR-338","74",2,-3.43102816769738e-05,-0.123517014037106,"timepoint3"
"693","POR-338","868",2,0.000259249413151958,0.93329788734705,"timepoint3"
"694","POR-340","0",3,-0.000290716616168922,-1.04657981820812,"timepoint3"
"695","POR-340","1018",3,0.00031644000156144,1.13918400562118,"timepoint3"
"696","POR-340","105",3,4.66949744319901e-06,0.0168101907955164,"timepoint3"
"697","POR-340","160",3,0.000119796178583406,0.43126624290026,"timepoint3"
"698","POR-340","20",3,-0.000254886787630013,-0.917592435468046,"timepoint3"
"699","POR-340","241",3,0.000203275664362922,0.731792391706517,"timepoint3"
"700","POR-340","504",3,0.000307335013606761,1.10640604898434,"timepoint3"
"701","POR-340","723",3,0.000321089251969538,1.15592130709034,"timepoint3"
"702","POR-340","74",3,-9.11741642258923e-05,-0.328226991213212,"timepoint3"
