sample_uid	sample_name	fastq_fwd_file_name	fastq_fwd_sha256_file_hash	fastq_rev_file_name	fastq_rev_sha256_file_hash	data_set_uid	data_set_name	raw_contigs	post_qc_absolute_seqs	post_qc_unique_seqs	post_taxa_id_absolute_symbiodiniaceae_seqs	post_taxa_id_unique_symbiodiniaceae_seqs	size_screening_violation_absolute	size_screening_violation_unique	post_taxa_id_absolute_non_symbiodiniaceae_seqs	post_taxa_id_unique_non_symbiodiniaceae_seqs	post_med_absolute	post_med_unique	noName Clade A	noName Clade B	noName Clade C	noName Clade D	noName Clade E	noName Clade F	noName Clade G	noName Clade H	noName Clade I	sample_type	host_phylum	host_class	host_order	host_family	host_genus	host_species	collection_latitude	collection_longitude	collection_date	collection_depth
164479	ACR_268_TP2	ACR-268-TP2_S182_L001_R1_001.fastq.gz	8966abc1b83bf47858aacb0e19c4802e1e95eb90a18fa79619e81e1773c9e58f	ACR-268-TP2_S182_L001_R2_001.fastq.gz	105bbb2aad28677b0d17b4d431bdc4e7bf0149a62bfe1b528096930ff99210ab	833	20230425T191341_rcunning	1.4727957326639474	1.0390963288358959	0.017947913398180106	1.0137433322874176	0.01587700031377471	0.0	0.0	0.025352996548478193	0.002070913084405397	1.0	0.0010040790712268592	0.003639786633197364	0	0	0.007342328208346407	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	acropora	pulchra	999.00000000	999.00000000	NoData	2
164469	ACR_256_TP1	ACR-256-TP1_S259_L001_R1_001.fastq.gz	7ce0cb92e1e1d0681a267a1b96e2cfeae458927cc3fcfe0b7e2d0ac26d5ac26e	ACR-256-TP1_S259_L001_R2_001.fastq.gz	a7dd7af6326725d006d74fe1fc04c83d12bb350054637c8b5574e73ee21f0cc0	833	20230425T191341_rcunning	1.2133537038566355	1.021636799075068	0.013543645222561731	1.0191593029977704	0.013295895614831943	0.0	0.0	0.0024774960772978778	0.0002477496077297878	1.0	0.0007432488231893633	0.004624659344289372	0	0	0.011809397968453216	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	acropora	pulchra	-17.48710000	-149.88766000	20200103	2
164499	ACR_368_TP4	ACR-368-TP4_S115_L001_R1_001.fastq.gz	edd658d968432107b1c0c4360747b4f4186c96cbf97256f786cc39592cf79899	ACR-368-TP4_S115_L001_R2_001.fastq.gz	005da9ef9ab3d9a1c1454c99f5f2f9bd7828c69e839ed7f6734ec802a3766392	833	20230425T191341_rcunning	1.1915743365112084	1.0138709954479086	0.012969166022502792	1.0130121102808554	0.012883277505797475	0.0	0.0	0.000858885167053165	8.58885167053165e-05	1.0	0.0007729966503478485	0.009404792579232156	0	0	0.011165507171691146	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	acropora	pulchra	-17.48150000	-149.84908000	20201031	2
164494	ACR_364_TP1	ACR-364-TP1_S243_L001_R1_001.fastq.gz	3a3306bbe33a5fcbd65688d3f39456f560c1f4525f81cf62cfa1cc9837395810	ACR-364-TP1_S243_L001_R2_001.fastq.gz	b2d1b439c4ca82fa3459d04c8f269eba1f4e0535199758ea9baf82a1df6381e9	833	20230425T191341_rcunning	1.3629168740667	1.0239422598307615	0.014086610253857641	1.0173718267794922	0.013588850174216028	0.0	0.0	0.006570433051269288	0.0004977600796416127	1.0	0.0007466401194624191	0.009805873568939772	0	0	0.00587356893977103	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	acropora	pulchra	-17.48150000	-149.84908000	20200106	2
164450	ACR_229_TP2	ACR-229-TP2_S48_L001_R1_001.fastq.gz	23d55a1fc59ce184b6b82ce93a410f8fa39d8030716642a055b0fb7cfae0fe4c	ACR-229-TP2_S48_L001_R2_001.fastq.gz	09f3f34227d17223755c06dd8ddba65466bf12f3e9eaa6b37c278c75490fe01f	833	20230425T191341_rcunning	1.2343835616438357	1.0168949771689497	0.01273972602739726	1.0163013698630137	0.012648401826484018	0.0	0.0	0.000593607305936073	9.132420091324201e-05	1.0	0.0008219178082191781	0.013150684931506848	0	0	0.005936073059360731	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	acropora	pulchra	-17.48710000	-149.88766000	20200303	2
164486	ACR_347_TP1	ACR-347-TP1_S247_L001_R1_001.fastq.gz	4cc01351bf4bcda7038609eb7b1f5031ea2f3c0e840192122e3743563531711f	ACR-347-TP1_S247_L001_R2_001.fastq.gz	92eab0fb2828796b9f580d41bb9ed84ccc75674b0279d05b804047ebe1d08769	833	20230425T191341_rcunning	1.2274958366202122	1.01985274783066	0.013541940573231659	1.0163905688491541	0.013191340170041196	0.0013585765623630468	0.00013147515119642388	0.002103602419142782	0.00021912525199403978	1.0	0.0012709264615654308	0.00837058462617232	0	0.001051801209571391	0.024454378122534842	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	acropora	pulchra	-17.48150000	-149.84908000	20200106	2
164487	ACR_347_TP2	ACR-347-TP2_S34_L001_R1_001.fastq.gz	539e8b07c6dacb9c9a8c6df301539b782d36e5a64c3c8b73c62af84235886d16	ACR-347-TP2_S34_L001_R2_001.fastq.gz	84201a4b34d54599f1c13aeb6f1ae9d7ac6e9d5685a9fb8b2a9543c1e717358e	833	20230425T191341_rcunning	1.291502225207826	1.0218742127802503	0.01435888823578806	1.01650012595516	0.014064992862540935	0.0	0.0	0.005374086825090268	0.00029389537324712404	1.0	0.0007137459064573012	0.011671844823242926	0	0	0.018095557981358635	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	acropora	pulchra	-17.48150000	-149.84908000	20200304	2
164406	ACR_150_TP4	ACR-150-TP4_S110_L001_R1_001.fastq.gz	bfd215c0491108549781c31db32e48fd00069a30a79e4e2e47e230f8613fa1d8	ACR-150-TP4_S110_L001_R2_001.fastq.gz	e805e6c8c550c0ed6eb8d689b47b4912e2b48887504760c4c21c4c7821476fab	833	20230425T191341_rcunning	1.226474278544542	1.0158092848180678	0.01066499372647428	1.0158092848180678	0.01066499372647428	0.0	0.0	0.0	0.0	1.0	0.0018820577164366374	0.0164366373902133	0	0	0.004642409033877039	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	acropora	pulchra	-17.47687200	-149.80594000	20201101	2
164426	ACR_186_TP3	ACR-186-TP3_S140_L001_R1_001.fastq.gz	d9ad4fb9dcc9fbbc3e0111c554f0b687052c20d56149111b18ed18225a00f24f	ACR-186-TP3_S140_L001_R2_001.fastq.gz	01215493864ff71cd15c677ea89c958b99c86a8fbf1e62ec010c6be522fa5377	833	20230425T191341_rcunning	1.2369512882241458	1.0236643958408032	0.010961430108077652	1.023510730932746	0.010910208472058598	0.0	0.0	0.00015366490805716334	5.122163601905445e-05	1.0	0.0008195461763048712	0.01613481534600215	0	0	0.009424781027506018	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	acropora	pulchra	-17.47687200	-149.80594000	20200911	2
164512	ACR_51_TP2	ACR-51-TP2_S33_L001_R1_001.fastq.gz	222afcf4106ce5afc9ab295693c95b34aacff0573190fa2ab032676816faf265	ACR-51-TP2_S33_L001_R2_001.fastq.gz	deeccce035d6f0ba76912aaafa1eb841044df4defda183e78322ae0def0b55dd	833	20230425T191341_rcunning	1.2330817168436758	1.0220310717106995	0.013122092512946546	1.020933906784868	0.012990432721846749	0.0	0.0	0.001097164925831651	0.00013165979109979812	1.0	0.0007021855525322566	0.013604845080312473	0	0	0.018476257351005002	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	acropora	pulchra	-17.47687200	-149.80594000	20200305	2
164456	ACR_237_TP1	ACR-237-TP1_S230_L001_R1_001.fastq.gz	0af4865deb58639c782310430a024a56d10a4b168835c22560afff90d176946d	ACR-237-TP1_S230_L001_R2_001.fastq.gz	a274eca12dcf5dc06538af98045ecc3b38166edb238e7ea42c9f395971a6be7e	833	20230425T191341_rcunning	1.2877818112342376	1.025171952617501	0.011988918609094382	1.0225448987390142	0.011702330913259458	0.0	0.0	0.002627053878486817	0.00028658769583492547	1.0	0.0006687046236148261	0.010173863202139855	0	0	0.005397401604891097	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	acropora	pulchra	-17.48710000	-149.88766000	20200103	2
164470	ACR_256_TP4	ACR-256-TP4_S105_L001_R1_001.fastq.gz	385809ed4b6c93c39e15f4b4d6371349dbd8b03bb1402b1fd40e0052958fc8c8	ACR-256-TP4_S105_L001_R2_001.fastq.gz	02ae377332c56c27cc27e09eb74c1c650162b19d65cb596aec4afbb67aff7b0d	833	20230425T191341_rcunning	1.252855924978687	1.020545609548167	0.014407502131287298	1.0199488491048594	0.014236999147485082	0.0	0.0	0.0005967604433077579	0.00017050298380221653	1.0	0.0014492753623188406	0.017050298380221655	0	0	0.009292412617220802	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	acropora	pulchra	-17.48710000	-149.88766000	20201030	2
164404	ACR_150_TP2	ACR-150-TP2_S35_L001_R1_001.fastq.gz	378c79ee3ffa4806005591c29005a739401f00476fa3647dba73e61af3659863	ACR-150-TP2_S35_L001_R2_001.fastq.gz	93c3c2c93105717fd0e480dd926f6441944cf29abfcfea7928f38d2a66694f80	833	20230425T191341_rcunning	1.2789858806554675	1.0167473977120478	0.01406781407812017	1.0155621972585798	0.013861692260125734	0.0	0.0	0.0011852004534679997	0.00020612181799443472	1.0	0.0008760177264763475	0.017365763166031126	0	0	0.005101514995362259	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	acropora	pulchra	-17.47687200	-149.80594000	20200305	2
164451	ACR_229_TP3	ACR-229-TP3_S185_L001_R1_001.fastq.gz	a9d8b147d53c88b6ad0af859f97e96f9534c7699585e97c0f066d27aaca4416c	ACR-229-TP3_S185_L001_R2_001.fastq.gz	325e6142e5b7dd69913e78b0d0c0f83691edf7fcf3f17666231fb90152a29a2e	833	20230425T191341_rcunning	1.243062317429406	1.0168573515092503	0.011988802336903602	1.0163704965920155	0.011867088607594937	0.0	0.0	0.0004868549172346641	0.00012171372930866602	1.0	0.0009128529698149952	0.017709347614410904	0	0	0.004138266796494644	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	acropora	pulchra	-17.48710000	-149.88766000	20200910	2
164461	ACR_241_TP4	ACR-241-TP4_S106_L001_R1_001.fastq.gz	ee592e42cb83141703578613926683ce47418c5caedd77fede49c8212307e656	ACR-241-TP4_S106_L001_R2_001.fastq.gz	105b8587d5de254d7c435277672615ac92bb97c68e7497900db159efe55e198e	833	20230425T191341_rcunning	1.2731751686500417	1.0218297582051088	0.016144925339195027	1.017888274084742	0.015614340938376412	0.0003031910861820662	7.579777154551656e-05	0.003638293034184795	0.0004547866292730994	1.0	0.0013643598878192982	0.022132949291290838	0	0	0.007655574926097173	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	acropora	pulchra	-17.48710000	-149.88766000	20201030	2
164427	ACR_186_TP4	ACR-186-TP4_S98_L001_R1_001.fastq.gz	07e4a4012780f6166f225bd3f3d058c79813cafe7e3e59c6bff3a0eb1517e248	ACR-186-TP4_S98_L001_R2_001.fastq.gz	be9d9dcb74c254ef4535e658641c311d6db7ccfa225ae0815c8ad330085df817	833	20230425T191341_rcunning	1.257617728531856	1.0170025790428885	0.012608654121692616	1.0170025790428885	0.012608654121692616	0.0	0.0	0.0	0.0	1.0	0.0017193619256853567	0.013372814977552775	0	0	0.007068487916706468	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	acropora	pulchra	-17.47687200	-149.80594000	20201101	2
164457	ACR_237_TP2	ACR-237-TP2_S54_L001_R1_001.fastq.gz	60c026f8e6044c881add1547321d454e6838c748d16e5ab788018e2c1a51db43	ACR-237-TP2_S54_L001_R2_001.fastq.gz	35e827140e8b706b1429bdc03940146339d0a1c88e7cd3046fa9b7feacfd4256	833	20230425T191341_rcunning	1.3223062936242596	1.0211742624200832	0.015250161299782978	1.0180069212270515	0.01483958003401959	0.0	0.0	0.0031673411930318494	0.0004105812657633879	1.0	0.0009971259311396562	0.021995424951610068	0	0	0.003753885858408118	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	acropora	pulchra	-17.48710000	-149.88766000	20200303	2
164509	ACR_396_TP2	ACR-396-TP2_S40_L001_R1_001.fastq.gz	72a1d3330c675a6bc0f35a9a60863881d4c62f8e87faa6c04a8c504f5518379a	ACR-396-TP2_S40_L001_R2_001.fastq.gz	8a902a04e23b87aae8b1b1151ba2e987cd9571ed94ce4a9a2b1f4a259e21fc08	833	20230425T191341_rcunning	1.2966050998280116	1.0187691617438122	0.012861736334405145	1.0161893367232484	0.01248784865026546	0.0	0.0	0.0025798250205638228	0.00037388768413968446	1.0	0.0006356090630374636	0.016226725491662305	0	0	0.003963209451880655	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	acropora	pulchra	-17.48150000	-149.84908000	20200304	2
164405	ACR_150_TP3	ACR-150-TP3_S189_L001_R1_001.fastq.gz	7a84fd1598c8690a51d378a805425f22028b59b2fb716bb89ebcde7c7fa3868d	ACR-150-TP3_S189_L001_R2_001.fastq.gz	f8143086db9568fd424a8d919df40dc1b08de7a17c2a7d0707dacc926cc4d572	833	20230425T191341_rcunning	1.2672666982472762	1.0163903363334912	0.01241117953576504	1.0154429180483184	0.01231643770724775	0.0	0.0	0.0009474182851729038	9.474182851729038e-05	1.0	0.0015158692562766462	0.020369493131217435	0	0	0.007958313595452392	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	acropora	pulchra	-17.47687200	-149.80594000	20200911	2
164425	ACR_186_TP2	ACR-186-TP2_S53_L001_R1_001.fastq.gz	739ea258396031acbca6af5577e616c2264a8929d2cdead85428db4ceae76002	ACR-186-TP2_S53_L001_R2_001.fastq.gz	8b782ccbaf186c1e4321867d88ee423b447f5addb6773cd075d62d05fd6cf61e	833	20230425T191341_rcunning	1.2601964080332655	1.0168096965407414	0.01256303636202778	1.0162788640184022	0.012474564274971246	0.0	0.0	0.000530832522339202	8.847208705653367e-05	1.0	0.0016809696540741395	0.02070246837122888	0	0	0.007343183225692294	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	acropora	pulchra	-17.47687200	-149.80594000	20200305	2
164508	ACR_396_TP1	ACR-396-TP1_S257_L001_R1_001.fastq.gz	e1d4c49d03f7dbd7ec9f6e6b5f1ba70c5c22769c64b02bd7bb1fc3a65be753e4	ACR-396-TP1_S257_L001_R2_001.fastq.gz	7cc2daea6ceb19576c1e9388666f0e12cf5eed7f81ab377af70bb0dfe7c549db	833	20230425T191341_rcunning	1.2512323189027004	1.0178418345477926	0.01366266609515645	1.0171453064723532	0.01350192884697814	0.0	0.0	0.0006965280754393485	0.0001607372481783112	1.0	0.0009644234890698671	0.018752678954136306	0	0	0.004714959279897128	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	acropora	pulchra	-17.48150000	-149.84908000	20200106	2
164468	ACR_247_TP1	ACR-247-TP1_S331_L001_R1_001.fastq.gz	dc9708c37e5ace68407b368bff64d91e5e3c5b56fc8a2e79ebe036100e4f6272	ACR-247-TP1_S331_L001_R2_001.fastq.gz	3712f92f5f8d85470707855174abd9b1af3df191a22c53b46b535b6a37d4b1ea	833	20230425T191341_rcunning	1.3066169617893755	1.0179869524697112	0.013233923578751165	1.0173345759552657	0.0130475302889096	0.0	0.0	0.00065237651444548	0.0001863932898415657	1.0	0.0016775396085740913	0.015470643056849954	0	0	0.013327120223671947	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	acropora	pulchra	-17.48710000	-149.88766000	20200103	2
164459	ACR_237_TP4	ACR-237-TP4_S116_L001_R1_001.fastq.gz	e9c8708b57476f4afca5adc4736d53a2613d5907115d88fc675a596ef69a1c8e	ACR-237-TP4_S116_L001_R2_001.fastq.gz	d896a56d841fa82b17c3a3c44172ed3f596616049500d832bf6c736b4e234319	833	20230425T191341_rcunning	1.2568472306755933	1.0101034692635422	0.010103469263542301	1.0101034692635422	0.010103469263542301	0.0	0.0	0.0	0.0	1.0	0.0020693852708460136	0.020328667072428485	0	0	0.010103469263542301	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	acropora	pulchra	-17.48710000	-149.88766000	20201030	2
164511	ACR_51_TP1	ACR-51-TP1_S266_L001_R1_001.fastq.gz	e4503a4c50211228cee7d34fe18d4c2fef73cca3ba16010596b5ce719659a24b	ACR-51-TP1_S266_L001_R2_001.fastq.gz	9938afc1bf4715f713aaa0efcb8ae14d518551552b1447bda6bc9f5fe00c2f16	833	20230425T191341_rcunning	1.2403241344137814	1.0172267240890802	0.012863376211254038	1.0172267240890802	0.012863376211254038	0.0	0.0	0.0	0.0	1.0	0.0010766702555675186	0.02402674675582252	0	0	0.00600668668895563	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	acropora	pulchra	-17.47687200	-149.80594000	20200110	2
164723	POR_262_TP4	POR-262-TP4_S329_L001_R1_001.fastq.gz	8b26bd40c01ec7fc88192a9b17bcf3043a4164b95c734aa6bf754f4a5ba2203e	POR-262-TP4_S329_L001_R2_001.fastq.gz	e0d639c7376e673e4144c5aa221a9e5a440c212966fd7fbb15095e47ceb36b2f	833	20230425T191341_rcunning	1.75062292358804	1.1492940199335548	0.017338039867109634	1.034779900332226	0.015780730897009966	0.10132890365448505	0.00031146179401993354	0.013185215946843853	0.0012458471760797341	1.0	0.0005191029900332226	0	0	0.009759136212624584	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	poritidae	porites	lobata	-17.48710000	-149.88766000	20201030	2
164801	POR_72_TP3	POR-72-TP3_S408_L001_R1_001.fastq.gz	fabfeb88d467931afcf3df51d0bb37ada30069c3a461ae3b184ca125c1129943	POR-72-TP3_S408_L001_R2_001.fastq.gz	6cebc70ade4e752d842829eaa3bf98ee1c4933564ba0f58ab23d4fe2fd015c6a	833	20230425T191341_rcunning	1.5449850936967633	1.2635753833049403	0.015332197614991482	1.0140012776831346	0.01283006814310051	0.24297274275979558	0.0019165247018739352	0.006601362862010221	0.0005856047700170358	1.0	0.0002661839863713799	0	0	0	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	poritidae	porites	lobata	-17.47687200	-149.80594000	20200911	2
164800	POR_72_TP2	POR-72-TP2_S291_L001_R1_001.fastq.gz	39fd2015a98379c5bfd501580fafafb04d7e0542f172ba855b03a3cdb097e2c6	POR-72-TP2_S291_L001_R2_001.fastq.gz	2b02e1bf8717ec2ea113af5005d9adac96ed44ce440fe914054f3cf3e8c3f440	833	20230425T191341_rcunning	1.7564793170037605	1.1825388759020226	0.01920926923467832	1.0150421790832402	0.017379815021851815	0.1527594267710133	0.0008130907612562252	0.014737270047769082	0.0010163634515702815	1.0	0.000609818070942169	0	0	0.014737270047769082	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	poritidae	porites	lobata	-17.47687200	-149.80594000	20200305	2
164699	POR_236_TP2	POR-236-TP2_S358_L001_R1_001.fastq.gz	2bb34086563f1a642a15d5d119254f019746d01c3508a44497d8e561a212563e	POR-236-TP2_S358_L001_R2_001.fastq.gz	27c4f9ff6e5ee20cec4ba1ae00c3d17a70812f62937deff9799b438a4980c606	833	20230425T191341_rcunning	1.3560120618168112	1.1568036185450434	0.016113833396155297	1.030154542027893	0.015077271013946476	0.12429325292122126	0.0006596306068601583	0.0023558235959291367	0.0003769317753486619	1.0	0.0008480964945344892	0	0	0.007161703731624576	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	poritidae	porites	lobata	-17.48710000	-149.88766000	20200303	2
164832	POR_81_TP3	POR-81-TP3_S433_L001_R1_001.fastq.gz	1db22e58ba919cb5254ef3ceaf5c1ead647156ceaa3536a1e026d962e6c3da67	POR-81-TP3_S433_L001_R2_001.fastq.gz	a5a9db16bed480fe60c5ae3d57fa7362913b882e0b3083b5237d1276e56682d2	833	20230425T191341_rcunning	1.617370235765539	1.2561737023576554	0.015935141179759575	1.0169602087410308	0.014164569937564066	0.22523529959929178	0.0008386916410399776	0.01397819401733296	0.0009318796011555307	1.0	0.0008386916410399776	0	0	0.02450843351039046	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	poritidae	porites	lobata	-17.47687200	-149.80594000	20200911	2
164830	POR_81_TP1	POR-81-TP1_S361_L001_R1_001.fastq.gz	ec3a813751baf3bd846cc6723d58acb263a872c6b3862557d40038699f67f2c5	POR-81-TP1_S361_L001_R2_001.fastq.gz	83093d7847f7aa11e5eabfdef40f761a77bcf3b71160b4e30ab3c3195f4ca6ea	833	20230425T191341_rcunning	1.598478783026421	1.206698692287163	0.015345609821190286	1.0178809714438217	0.014411529223378704	0.1860154790499066	0.0005337603416066186	0.0028022417934347476	0.00040032025620496394	1.0	0.0009340805978115826	0	0	0.027888977848945822	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	poritidae	porites	lobata	-17.47687200	-149.80594000	20200110	2
164735	POR_341_TP2	POR-341-TP2_S370_L001_R1_001.fastq.gz	e2cb641451c0bf36d5f763e42f897a4ff2bd6daea36398de9dca91438a8cd7a9	POR-341-TP2_S370_L001_R2_001.fastq.gz	4eae978913180dbc52672e5d40405346ce05d554e1bcc5867cbed109b7a00129	833	20230425T191341_rcunning	1.4351105777472999	1.1213783644779702	0.016972398422767015	1.0257157551860105	0.01594376821532659	0.09309103377335848	0.0005143151037202125	0.002571575518601063	0.0005143151037202125	1.0	0.0013715069432539003	0	0	0.01182924738556489	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	poritidae	porites	lobata	-17.48150000	-149.84908000	20200304	2
164726	POR_338_TP1	POR-338-TP1_S28_L001_R1_001.fastq.gz	13645a6dc51de49b3dc2472cdb176b1711e1652a36f69992e635b8285409239b	POR-338-TP1_S28_L001_R2_001.fastq.gz	72e19b3f457ffc888d4d984c3179ad824d518ed1772368a5ef9419d937e9b380	833	20230425T191341_rcunning	2.0630749804581807	1.089411340268174	0.017076543803740005	1.0288617641753353	0.01515242619205099	0.02820034874631712	0.00018038602609584512	0.032349227346521556	0.0017437315855931693	1.0	0.000601286753652817	0	0	0.011244062293307678	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	poritidae	porites	lobata	-17.48150000	-149.84908000	20200106	2
164784	POR_385_TP3	POR-385-TP3_S396_L001_R1_001.fastq.gz	2223fdb713e3d46dbd6e3f7e2b8b651ebea756967a407ec7d07f3017595d6c59	POR-385-TP3_S396_L001_R2_001.fastq.gz	79bf8ff2fb6cdb7ac52db76c826077d61aec3137d02f769b9d8b20c0d6bf19fa	833	20230425T191341_rcunning	1.7390948340032752	1.1193985410153342	0.01749292839065059	1.0251600416852762	0.01578085454816138	0.055381866904868245	0.00022331397945511388	0.038856632425189816	0.0014887598630340926	1.0	0.000595503945213637	0	0	0.011910078904272741	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	poritidae	porites	lobata	-17.48150000	-149.84908000	20200908	2
164709	POR_245_TP3	POR-245-TP3_S389_L001_R1_001.fastq.gz	473e62d29020da763aa20cc3c3dc5993ab9a7f9430cee63dd2d4f165e4c95a98	POR-245-TP3_S389_L001_R2_001.fastq.gz	e228d124cc5a27debde34fb1bf7eceee4492770c4d910ff7dfa65e95b9a0a7dc	833	20230425T191341_rcunning	1.2782970191939145	1.0995665890261521	0.011911430845888492	1.020520682843412	0.010967951174927028	0.0760680484712681	0.0006191585340684612	0.002977857711472123	0.0003243211368930035	1.0	0.0003243211368930035	0	0	0.013709938968658783	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	poritidae	porites	lobata	-17.48710000	-149.88766000	20200910	2
164722	POR_262_TP3	POR-262-TP3_S438_L001_R1_001.fastq.gz	1d91d45a63f6b904768beee37678698e90e1827bbe1c9eb753481ced029d8a12	POR-262-TP3_S438_L001_R2_001.fastq.gz	67397c8e54b23b912b65033e5c95adfcd557cd627a0d899b3aada315f7659d03	833	20230425T191341_rcunning	1.6011390284757119	1.1516247906197654	0.01407035175879397	1.0355778894472363	0.012797319932998324	0.08710217755443886	0.00020100502512562814	0.028944723618090452	0.0010720268006700168	1.0	0.00046901172529313233	0	0	0.025929648241206027	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	poritidae	porites	lobata	-17.48710000	-149.88766000	20200910	2
164785	POR_385_TP4	POR-385-TP4_S268_L001_R1_001.fastq.gz	9c2a7c4a28ce31728826607a937d126f5d089e0e85ebbf450298fb1fcaccecd4	POR-385-TP4_S268_L001_R2_001.fastq.gz	fc6ff49003f0309a98ca2a7e1cc94f9bf43c0350664c329789c2d393a698a8ef	833	20230425T191341_rcunning	1.6031706712905622	1.1385310874411692	0.01641070101560565	1.0336883824622245	0.014986376021798364	0.08812236809512014	0.0006192717364379489	0.016720336883824623	0.0008050532573693337	1.0	0.000557344562794154	0	0	0	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	poritidae	porites	lobata	-17.48150000	-149.84908000	20201031	2
164734	POR_341_TP1	POR-341-TP1_S9_L001_R1_001.fastq.gz	dd78d7599ade52a54c26aaf7dc2a2a3ed686a455b8f06caf237a029c66a2f768	POR-341-TP1_S9_L001_R2_001.fastq.gz	c234c0d8dccf7050869cdcfdcf24d4c8db60de9d7933b36e194c6b010cadf74a	833	20230425T191341_rcunning	2.0575738429947874	1.0998262517769704	0.01832253988311483	1.0269309745695783	0.015637340072658348	0.030484915495182435	7.8976465013426e-05	0.042410361712209764	0.002606223345443058	1.0	0.000710788185120834	0	0	0.02424577475912178	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	poritidae	porites	lobata	-17.48150000	-149.84908000	20200106	2
164737	POR_341_TP4	POR-341-TP4_S323_L001_R1_001.fastq.gz	091291ec43de859823866261776cda815a7d5f3edae80e9261c003d698088a5a	POR-341-TP4_S323_L001_R2_001.fastq.gz	c46c42acd66f50565c35f49aadaffa5e314c89139668285618e1762cb6f69ed7	833	20230425T191341_rcunning	1.6840968895486135	1.120639632953242	0.01841980972943796	1.0253019364415357	0.016193239322582823	0.08029147830780649	0.000809661966129141	0.015046218203899871	0.0014169084407259969	1.0	0.0005397746440860941	0	0	0.007624316847716079	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	poritidae	porites	lobata	-17.48150000	-149.84908000	20201031	2
164721	POR_262_TP1	POR-262-TP1_S371_L001_R1_001.fastq.gz	79e5afd183f1825ad5ddd62d228f3f014d8684bf88e1c906ec4550b973bf2505	POR-262-TP1_S371_L001_R2_001.fastq.gz	71cc650dccb2e1bd11131b0fb4f72dda62abddf595db43c41a04e44bc09c361b	833	20230425T191341_rcunning	1.6346265199768384	1.1493920092646208	0.021569195136074117	1.0403879559930516	0.020411117544875505	0.10596409959467284	0.00043427909669947886	0.003039953676896352	0.0007237984944991314	1.0	0.0011580775911986102	0	0	0.027070063694267517	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	poritidae	porites	lobata	-17.48710000	-149.88766000	20200103	2
