"Plot Title: 20715882"
"#","Date Time, GMT-10:00","High Range, μS/cm","Temp, °C","Specific Conductance, μS/cm","Coupler Detached","Coupler Attached","Host Connected","End Of File"
396,10/27/19 10:20:00 AM,42014.0,29.28,50344.3,,,,
397,10/27/19 10:30:00 AM,41950.3,29.21,50350.7,,,,
398,10/27/19 10:40:00 AM,41906.2,29.21,50310.7,,,,
399,10/27/19 10:50:00 AM,41808.7,29.19,50226.5,,,,
400,10/27/19 11:00:00 AM,41872.1,29.35,50156.5,,,,
401,10/27/19 11:10:00 AM,41823.3,29.38,50081.3,,,,
402,10/27/19 11:20:00 AM,41837.9,29.39,50101.8,,,,
403,10/27/19 11:30:00 AM,41745.5,29.39,50004.0,,,,
404,10/27/19 11:40:00 AM,41692.2,29.34,50002.3,,,,
405,10/27/19 11:50:00 AM,41687.3,29.41,49940.2,,,,
406,10/27/19 12:00:00 PM,41677.6,29.46,49892.2,,,,
407,10/27/19 12:10:00 PM,41716.4,29.56,49853.0,,,,
408,10/27/19 12:20:00 PM,41682.5,29.61,49776.3,,,,
409,10/27/19 12:30:00 PM,41648.6,29.59,49768.2,,,,
410,10/27/19 12:40:00 PM,41571.4,29.49,49786.7,,,,
411,10/27/19 12:50:00 PM,41479.9,29.40,49778.2,,,,
412,10/27/19 01:00:00 PM,41446.3,29.37,49780.2,,,,
413,10/27/19 01:10:00 PM,41436.7,29.33,49820.8,,,,
414,10/27/19 01:20:00 PM,41398.4,29.30,49817.0,,,,
415,10/27/19 01:30:00 PM,41350.6,29.32,49752.6,,,,
416,10/27/19 01:40:00 PM,41350.6,29.29,49794.9,,,,
417,10/27/19 01:50:00 PM,41298.1,29.26,49774.0,,,,
418,10/27/19 02:00:00 PM,41293.3,29.27,49771.1,,,,
419,10/27/19 02:10:00 PM,41274.3,29.24,49790.5,,,,
420,10/27/19 02:20:00 PM,41179.2,29.27,49659.0,,,,
421,10/27/19 02:30:00 PM,41174.4,29.23,49705.2,,,,
422,10/27/19 02:40:00 PM,41193.4,29.26,49711.4,,,,
423,10/27/19 02:50:00 PM,41146.0,29.23,49696.4,,,,
424,10/27/19 03:00:00 PM,41141.3,29.23,49703.4,,,,
425,10/27/19 03:10:00 PM,41093.9,29.21,49678.5,,,,
426,10/27/19 03:20:00 PM,41079.7,29.22,49664.2,,,,
427,10/27/19 03:30:00 PM,41056.1,29.22,49648.4,,,,
428,10/27/19 03:40:00 PM,41027.8,29.21,49636.7,,,,
429,10/27/19 03:50:00 PM,41056.1,29.32,49575.6,,,,
430,10/27/19 04:00:00 PM,41075.0,29.39,49542.5,,,,
431,10/27/19 04:10:00 PM,41004.3,29.32,49538.3,,,,
432,10/27/19 04:20:00 PM,40938.4,29.21,49579.2,,,,
433,10/27/19 04:30:00 PM,40868.0,29.07,49644.1,,,,
434,10/27/19 04:40:00 PM,40835.3,28.96,49725.6,,,,
435,10/27/19 04:50:00 PM,40807.2,28.86,49803.0,,,,
436,10/27/19 05:00:00 PM,40672.1,28.75,49759.6,,,,
437,10/27/19 05:10:00 PM,40681.4,28.67,49863.2,,,,
438,10/27/19 05:20:00 PM,40593.3,28.60,49837.5,,,,
439,10/27/19 05:30:00 PM,40602.5,28.55,49911.4,,,,
440,10/27/19 05:40:00 PM,40579.4,28.47,49975.6,,,,
441,10/27/19 05:50:00 PM,40551.6,28.41,50014.1,,,,
442,10/27/19 06:00:00 PM,40519.3,28.35,50047.2,,,,
443,10/27/19 06:10:00 PM,40464.0,28.28,50061.8,,,,
444,10/27/19 06:20:00 PM,40496.2,28.23,50164.7,,,,
445,10/27/19 06:30:00 PM,40459.4,28.17,50192.4,,,,
446,10/27/19 06:40:00 PM,40454.8,28.12,50249.9,,,,
447,10/27/19 06:50:00 PM,40399.6,28.08,50234.6,,,,
448,10/27/19 07:00:00 PM,40445.6,28.06,50324.8,,,,
449,10/27/19 07:10:00 PM,40441.0,28.03,50362.3,,,,
450,10/27/19 07:20:00 PM,40413.4,28.02,50350.9,,,,
451,10/27/19 07:30:00 PM,40427.2,28.00,50401.2,,,,
452,10/27/19 07:40:00 PM,40427.2,27.90,50515.7,,,,
453,10/27/19 07:50:00 PM,40376.6,27.81,50557.1,,,,
454,10/27/19 08:00:00 PM,40358.3,27.78,50577.7,,,,
455,10/27/19 08:10:00 PM,40344.6,27.72,50634.8,,,,
456,10/27/19 08:20:00 PM,40344.6,27.68,50688.6,,,,
457,10/27/19 08:30:00 PM,40326.2,27.66,50698.9,,,,
458,10/27/19 08:40:00 PM,40344.6,27.61,50786.3,,,,
459,10/27/19 08:50:00 PM,40321.7,27.56,50821.8,,,,
460,10/27/19 09:00:00 PM,40289.6,27.51,50845.8,,,,
461,10/27/19 09:10:00 PM,40271.4,27.46,50887.3,,,,
462,10/27/19 09:20:00 PM,40248.5,27.40,50933.3,,,,
463,10/27/19 09:30:00 PM,40289.6,27.37,51029.4,,,,
464,10/27/19 09:40:00 PM,40317.1,27.35,51097.9,,,,
465,10/27/19 09:50:00 PM,40285.1,27.29,51132.7,,,,
466,10/27/19 10:00:00 PM,40285.1,27.28,51156.1,,,,
467,10/27/19 10:10:00 PM,40303.4,27.24,51234.0,,,,
468,10/27/19 10:20:00 PM,40326.2,27.22,51296.8,,,,
469,10/27/19 10:30:00 PM,40335.4,27.19,51352.9,,,,
470,10/27/19 10:40:00 PM,40358.3,27.18,51405.6,,,,
471,10/27/19 10:50:00 PM,40344.6,27.17,51411.6,,,,
472,10/27/19 11:00:00 PM,40385.8,27.14,51508.6,,,,
473,10/27/19 11:10:00 PM,40362.9,27.12,51513.4,,,,
474,10/27/19 11:20:00 PM,40358.3,27.03,51615.4,,,,
475,10/27/19 11:30:00 PM,40266.8,26.90,51648.5,,,,
476,10/27/19 11:40:00 PM,40344.6,26.90,51761.4,,,,
477,10/27/19 11:50:00 PM,40307.9,26.92,51706.2,,,,
478,10/28/19 12:00:00 AM,40307.9,26.91,51729.8,,,,
479,10/28/19 12:10:00 AM,40353.7,26.90,51812.3,,,,
480,10/28/19 12:20:00 AM,40344.6,26.89,51824.3,,,,
481,10/28/19 12:30:00 AM,40335.4,26.85,51868.0,,,,
482,10/28/19 12:40:00 AM,40353.7,26.81,51947.2,,,,
483,10/28/19 12:50:00 AM,40381.2,26.79,52017.0,,,,
484,10/28/19 01:00:00 AM,40335.4,26.75,52013.8,,,,
485,10/28/19 01:10:00 AM,40312.5,26.74,52008.0,,,,
486,10/28/19 01:20:00 AM,40312.5,26.69,52074.6,,,,
487,10/28/19 01:30:00 AM,40353.7,26.67,52162.3,,,,
488,10/28/19 01:40:00 AM,40312.5,26.64,52154.4,,,,
489,10/28/19 01:50:00 AM,40344.6,26.60,52252.0,,,,
490,10/28/19 02:00:00 AM,40358.3,26.57,52315.2,,,,
491,10/28/19 02:10:00 AM,40381.2,26.54,52390.3,,,,
492,10/28/19 02:20:00 AM,40381.2,26.56,52382.0,,,,
493,10/28/19 02:30:00 AM,40454.8,26.54,52512.2,,,,
494,10/28/19 02:40:00 AM,40395.0,26.52,52469.4,,,,
495,10/28/19 02:50:00 AM,40427.2,26.49,52556.9,,,,
496,10/28/19 03:00:00 AM,40427.2,26.45,52613.4,,,,
497,10/28/19 03:10:00 AM,40321.7,26.30,52652.0,,,,
498,10/28/19 03:20:00 AM,40289.6,26.26,52666.9,,,,
499,10/28/19 03:30:00 AM,40399.6,26.34,52736.7,,,,
500,10/28/19 03:40:00 AM,40404.2,26.37,52723.3,,,,
501,10/28/19 03:50:00 AM,40464.0,26.38,52803.7,,,,
502,10/28/19 04:00:00 AM,40500.9,26.36,52886.9,,,,
503,10/28/19 04:10:00 AM,40413.4,26.34,52807.7,,,,
504,10/28/19 04:20:00 AM,40510.1,26.30,52991.1,,,,
505,10/28/19 04:30:00 AM,40450.2,26.28,52947.8,,,,
506,10/28/19 04:40:00 AM,40441.0,26.26,52971.0,,,,
507,10/28/19 04:50:00 AM,40454.8,26.21,53057.1,,,,
508,10/28/19 05:00:00 AM,40450.2,26.20,53075.4,,,,
509,10/28/19 05:10:00 AM,40477.8,26.18,53146.9,,,,
510,10/28/19 05:20:00 AM,40477.8,26.14,53204.2,,,,
511,10/28/19 05:30:00 AM,40487.0,26.12,53251.7,,,,
512,10/28/19 05:40:00 AM,40519.3,26.08,53351.7,,,,
513,10/28/19 05:50:00 AM,40487.0,26.08,53322.5,,,,
514,10/28/19 06:00:00 AM,40514.7,26.10,53350.2,,,,
515,10/28/19 06:10:00 AM,40584.0,26.14,53410.6,,,,
516,10/28/19 06:20:00 AM,40667.5,26.26,53401.1,,,,
517,10/28/19 06:30:00 AM,40755.9,26.40,53376.0,,,,
518,10/28/19 06:40:00 AM,40863.4,26.60,53310.1,,,,
519,10/28/19 06:50:00 AM,40910.2,26.70,53274.9,,,,
520,10/28/19 07:00:00 AM,41042.0,26.89,53252.0,,,,
521,10/28/19 07:10:00 AM,41112.8,27.04,53193.7,,,,
522,10/28/19 07:20:00 AM,41221.9,27.22,53152.5,,,,
523,10/28/19 07:30:00 AM,41298.1,27.46,53004.6,,,,
524,10/28/19 07:40:00 AM,41475.1,27.69,52997.4,,,,
525,10/28/19 07:50:00 AM,41499.1,27.89,52827.3,,,,
526,10/28/19 08:00:00 AM,41619.6,28.10,52770.1,,,,
527,10/28/19 08:10:00 AM,41701.9,28.29,52686.1,,,,
528,10/28/19 08:20:00 AM,41745.5,28.49,52543.4,,,,
529,10/28/19 08:30:00 AM,41818.4,28.60,52532.6,,,,
530,10/28/19 08:40:00 AM,41828.2,28.72,52432.2,,,,
531,10/28/19 08:50:00 AM,41872.1,28.77,52448.0,,,,
532,10/28/19 09:00:00 AM,41813.6,28.69,52471.4,,,,
533,10/28/19 09:10:00 AM,41818.4,28.86,52313.0,,,,
534,10/28/19 09:20:00 AM,41697.0,28.66,52382.5,,,,
535,10/28/19 09:30:00 AM,41706.7,28.72,52345.1,,,,
536,10/28/19 09:40:00 AM,41716.4,28.73,52359.8,,,,
537,10/28/19 09:50:00 AM,41687.3,28.83,52232.1,,,,
538,10/28/19 10:00:00 AM,41731.0,28.95,52175.2,,,,
539,10/28/19 10:10:00 AM,41794.1,29.13,52080.6,,,,
540,10/28/19 10:20:00 AM,41842.8,29.32,51958.5,,,,
541,10/28/19 10:30:00 AM,41872.1,29.38,51946.1,,,,
542,10/28/19 10:40:00 AM,41974.8,29.60,51860.9,,,,
543,10/28/19 10:50:00 AM,41960.1,29.61,51845.4,,,,
544,10/28/19 11:00:00 AM,41867.2,29.62,51733.3,,,,
545,10/28/19 11:10:00 AM,41969.9,29.79,51699.9,,,,
546,10/28/19 11:20:00 AM,41881.8,29.71,51685.4,,,,
547,10/28/19 11:30:00 AM,41701.9,29.40,51791.6,,,,
548,10/28/19 11:40:00 AM,41663.1,29.41,51746.0,,,,
549,10/28/19 11:50:00 AM,41706.7,29.67,51548.2,,,,
550,10/28/19 12:00:00 PM,41716.4,29.71,51532.4,,,,
551,10/28/19 12:10:00 PM,41692.2,29.72,51505.1,,,,
552,10/28/19 12:20:00 PM,41663.1,29.83,51370.8,,,,
553,10/28/19 12:30:00 PM,41605.1,29.81,51332.1,,,,
554,10/28/19 12:40:00 PM,41648.6,29.83,51378.4,,,,
555,10/28/19 12:50:00 PM,41576.2,29.87,51261.5,,,,
556,10/28/19 01:00:00 PM,41581.0,29.92,51229.8,,,,
557,10/28/19 01:10:00 PM,41576.2,29.99,51166.3,,,,
558,10/28/19 01:20:00 PM,41600.3,30.12,51078.6,,,,
559,10/28/19 01:30:00 PM,41706.7,30.39,50952.7,,,,
560,10/28/19 01:40:00 PM,41638.9,30.37,50902.3,,,,
561,10/28/19 01:50:00 PM,41532.8,30.18,50973.7,,,,
562,10/28/19 02:00:00 PM,41431.9,29.95,51091.9,,,,
563,10/28/19 02:10:00 PM,41341.0,29.79,51152.7,,,,
564,10/28/19 02:20:00 PM,41350.6,29.76,51207.4,,,,
565,10/28/19 02:30:00 PM,41350.6,29.74,51240.2,,,,
566,10/28/19 02:40:00 PM,41264.7,29.73,51156.4,,,,
567,10/28/19 02:50:00 PM,41274.3,29.74,51170.9,,,,
568,10/28/19 03:00:00 PM,41298.1,29.71,51243.2,,,,
569,10/28/19 03:10:00 PM,41217.2,29.70,51165.5,,,,
570,10/28/19 03:20:00 PM,41169.7,29.67,51149.4,,,,
571,10/28/19 03:30:00 PM,41188.7,29.65,51205.7,,,,
572,10/28/19 03:40:00 PM,41221.9,29.66,51249.5,,,,
573,10/28/19 03:50:00 PM,41193.4,29.66,51226.7,,,,
574,10/28/19 04:00:00 PM,0.0,26.98,0.0,,,,
575,10/28/19 04:10:00 PM,0.0,24.89,0.0,,,,
576,10/28/19 04:20:00 PM,0.0,24.19,0.0,,,,
577,10/28/19 04:30:00 PM,0.0,23.65,0.0,,,,
578,10/28/19 04:30:34 PM,,,,,Logged,,
579,10/28/19 04:30:44 PM,,,,,,Logged,Logged
