"","colony_id","Light_Value","Run","micromol.cm2.s","micromol.cm2.h"
"429","POC-200","733",4,6.69852468696214e-05,0.241146888730637
"430","POC-200","94",4,-3.37315807328895e-05,-0.121433690638402
"431","POC-201","0",2,-0.00010293001921166,-0.370548069161975
"432","POC-201","120",2,-3.16566118962951e-05,-0.113963802826662
"433","POC-201","175",2,-1.74558722075422e-05,-0.0628411399471518
"434","POC-201","26",2,-7.68232269554019e-05,-0.276563617039447
"435","POC-201","280",2,1.77086298171782e-05,0.0637510673418416
"436","POC-201","437",2,6.12687967061286e-05,0.220567668142063
"437","POC-201","652",2,9.97780791172403e-05,0.359201084822065
"438","POC-201","67",2,-5.38220406572746e-05,-0.193759346366189
"439","POC-201","733",2,0.000102898099896234,0.370433159626444
"440","POC-201","94",2,-4.65077605813237e-05,-0.167427938092765
"441","POC-205","0",4,-0.000110801153185635,-0.398884151468287
"442","POC-205","120",4,-3.25915970285517e-05,-0.117329749302786
"443","POC-205","175",4,-7.17069962921064e-06,-0.0258145186651583
"444","POC-205","26",4,-8.77726860378186e-05,-0.315981669736147
"445","POC-205","280",4,3.40629755523703e-05,0.122626711988533
"446","POC-205","437",4,5.99295157922415e-05,0.215746256852069
"447","POC-205","652",4,7.75919543328086e-05,0.279331035598111
"448","POC-205","67",4,-6.40913517748497e-05,-0.230728866389459
"449","POC-205","733",4,8.53151178908589e-05,0.307134424407092
"450","POC-205","94",4,-4.32740882668231e-05,-0.155786717760563
"451","POC-207","0",4,-8.7725897380451e-05,-0.315813230569624
"452","POC-207","120",4,-4.00361076326235e-05,-0.144129987477445
"453","POC-207","175",4,-2.99109985048382e-05,-0.107679594617418
"454","POC-207","26",4,-7.2453672446761e-05,-0.26083322080834
"455","POC-207","280",4,-7.68706704902791e-07,-0.00276734413765005
"456","POC-207","437",4,3.84118994118092e-05,0.138282837882513
"457","POC-207","652",4,6.03023191313028e-05,0.21708834887269
"458","POC-207","67",4,-5.6304690471885e-05,-0.202696885698786
"459","POC-207","733",4,7.27849280277948e-05,0.262025740900061
"460","POC-207","94",4,-4.97932224489888e-05,-0.17925560081636
"461","POC-217","0",3,-0.000116899309560857,-0.420837514419086
"462","POC-217","120",3,-2.79474541883125e-05,-0.100610835077925
"463","POC-217","175",3,1.02940144681593e-05,0.0370584520853735
"464","POC-217","26",3,-8.96410254805152e-05,-0.322707691729855
"465","POC-217","280",3,3.92894098753067e-05,0.141441875551104
"466","POC-217","437",3,8.19506078893621e-05,0.295022188401703
"467","POC-217","652",3,0.000120455688112124,0.433640477203647
"468","POC-217","67",3,-5.96519270037569e-05,-0.214746937213525
"469","POC-217","733",3,0.000133712864260329,0.481366311337185
"470","POC-217","94",3,-5.21055465829981e-05,-0.187579967698793
"471","POC-219","0",1,-0.000112599881673845,-0.405359574025843
"472","POC-219","120",1,-6.42904241975473e-05,-0.23144552711117
"473","POC-219","175",1,-7.24055147721931e-05,-0.260659853179895
"474","POC-219","26",1,-9.38761798347234e-05,-0.337954247405004
"475","POC-219","280",1,-2.8169443651348e-05,-0.101409997144853
"476","POC-219","437",1,2.49049526278157e-06,0.00896578294601365
"477","POC-219","652",1,3.17762713247845e-05,0.114394576769224
"478","POC-219","67",1,-8.21659355360839e-05,-0.295797367929902
"479","POC-219","733",1,3.43454538384459e-05,0.123643633818405
"480","POC-219","94",1,-7.52988430069512e-05,-0.271075834825024
"481","POC-222","0",5,-6.59391639002855e-05,-0.237380990041028
"482","POC-222","120",5,-9.5072608816224e-06,-0.0342261391738406
"483","POC-222","175",5,9.88114508231524e-06,0.0355721222963349
"484","POC-222","280",5,3.2990738934127e-05,0.118766660162857
"485","POC-222","437",5,5.62060168897296e-05,0.202341660803026
"486","POC-222","652",5,8.08410024945738e-05,0.291027608980466
"487","POC-222","67",5,-3.02487011010445e-05,-0.10889532396376
"488","POC-222","733",5,8.20786772446965e-05,0.295483238080907
"489","POC-222","835",5,8.964036017071e-05,0.322705296614556
"490","POC-222","94",5,-2.15921797641177e-05,-0.0777318471508238
"491","POC-238","0",3,-0.000128328550236609,-0.461982780851793
"492","POC-238","120",3,-4.18021354854304e-05,-0.150487687747549
"493","POC-238","175",3,-1.29981954037951e-05,-0.0467935034536623
"494","POC-238","26",3,-0.000109874034401593,-0.395546523845736
"495","POC-238","280",3,8.54653951313498e-06,0.0307675422472859
"496","POC-238","437",3,3.53886683753211e-05,0.127399206151156
"497","POC-238","652",3,5.32453564415782e-05,0.191683283189682
"498","POC-238","67",3,-8.62566861034806e-05,-0.31052406997253
"499","POC-238","733",3,6.29952539249245e-05,0.226782914129728
"500","POC-238","94",3,-8.11466412737985e-05,-0.292127908585675
"501","POC-239","0",1,-7.43884883590828e-05,-0.267798558092698
"502","POC-239","120",1,-2.7887627614368e-05,-0.100395459411725
"503","POC-239","175",1,-1.83234507695342e-05,-0.0659644227703233
"504","POC-239","26",1,-6.30683680248312e-05,-0.227046124889392
"505","POC-239","280",1,2.35468188221205e-05,0.0847685477596339
"506","POC-239","437",1,4.93997163130803e-05,0.177838978727089
"507","POC-239","652",1,7.45893945470033e-05,0.268521820369212
"508","POC-239","67",1,-4.85342920429562e-05,-0.174723451354642
"509","POC-239","733",1,8.1021773400682e-05,0.291678384242455
"510","POC-239","94",1,-3.6842582552965e-05,-0.132633297190674
"511","POC-248","0",2,-0.0001357823715314,-0.488816537513042
"512","POC-248","120",2,-2.72867810857877e-05,-0.0982324119088356
"513","POC-248","175",2,-8.49197194327019e-06,-0.0305710989957727
"514","POC-248","26",2,-9.30216077521678e-05,-0.334877787907804
"515","POC-248","280",2,2.9845220372379e-05,0.107442793340564
"516","POC-248","437",2,3.94713341282201e-05,0.142096802861592
"517","POC-248","652",2,8.68802108886543e-05,0.312768759199155
"518","POC-248","67",2,-7.2236706161704e-05,-0.260052142182135
"519","POC-248","733",2,8.76174453434696e-05,0.315422803236491
"520","POC-248","94",2,-4.76661598772718e-05,-0.171598175558178
"521","POC-254","0",1,-0.000158861066279509,-0.571899838606233
"522","POC-254","120",1,2.99775873907465e-05,0.107919314606687
"523","POC-254","175",1,6.18690937441468e-05,0.222728737478928
"524","POC-254","26",1,-0.000108538306788414,-0.390737904438291
"525","POC-254","280",1,0.000137193077520095,0.493895079072341
"526","POC-254","437",1,0.000181857546367879,0.654687166924366
"527","POC-254","652",1,0.000218864743521354,0.787913076676873
"528","POC-254","67",1,-4.60344512916693e-05,-0.16572402465001
"529","POC-254","733",1,0.000211705221506999,0.762138797425196
"530","POC-254","94",1,-5.37149958508778e-06,-0.019337398506316
"531","POC-255","0",2,-8.15322128227142e-05,-0.293515966161771
"532","POC-255","120",2,4.23361312114696e-05,0.152410072361291
"533","POC-255","175",2,6.57547984419051e-05,0.236717274390858
"534","POC-255","26",2,-4.68046064003702e-05,-0.168496583041333
"535","POC-255","280",2,9.71435707887933e-05,0.349716854839656
"536","POC-255","437",2,0.000116537840336866,0.419536225212717
"537","POC-255","652",2,0.000139110697093201,0.500798509535525
"538","POC-255","67",2,-1.42843222805453e-05,-0.0514235602099629
"539","POC-255","733",2,0.000146285855689813,0.526629080483328
"540","POC-255","94",2,1.31451861030704e-05,0.0473226699710533
"541","POC-259","0",3,-5.57468739349389e-05,-0.20068874616578
"542","POC-259","120",3,-5.53329233396531e-06,-0.0199198524022751
"543","POC-259","175",3,1.54394851039889e-05,0.0555821463743602
"544","POC-259","26",3,-4.12607810086015e-05,-0.148538811630966
"545","POC-259","280",3,3.75469531523126e-05,0.135169031348326
"546","POC-259","437",3,6.16547813065349e-05,0.221957212703526
"547","POC-259","652",3,8.37630551999236e-05,0.301546998719725
"548","POC-259","67",3,-2.55500530189965e-05,-0.0919801908683875
"549","POC-259","733",3,8.60631414166839e-05,0.309827309100062
"550","POC-259","94",3,-1.61742979732899e-05,-0.0582274727038436
"551","POC-346","0",9,-0.000136474679807475,-0.491308847306908
"552","POC-346","120",9,-1.54418660940388e-05,-0.0555907179385397
"553","POC-346","175",9,2.97023670986192e-05,0.106928521555029
"554","POC-346","280",9,6.07182320050211e-05,0.218585635218076
"555","POC-346","437",9,8.59560961835423e-05,0.309441946260752
"556","POC-346","652",9,0.000108598041338008,0.390952948816827
"557","POC-346","67",9,-7.57656564460027e-05,-0.27275636320561
"558","POC-346","733",9,0.000104762364750432,0.377144513101557
"559","POC-346","833",9,0.000107977420142469,0.388718712512888
"560","POC-346","94",9,-3.42010933938196e-05,-0.123123936217751
"561","POC-358","0",7,-0.000104270436007056,-0.375373569625402
"562","POC-358","120",7,-1.27202309634442e-05,-0.045792831468399
"563","POC-358","175",7,1.16765489310661e-06,0.00420355761518379
"564","POC-358","280",7,1.92050972655917e-05,0.0691383501561303
"565","POC-358","437",7,3.88759148126497e-05,0.139953293325539
"566","POC-358","652",7,5.54696845126488e-05,0.199690864245536
"567","POC-358","67",7,-4.45643865708285e-05,-0.160431791654983
"568","POC-358","733",7,6.33045313943931e-05,0.227896313019815
"569","POC-358","835",7,6.74799819113177e-05,0.242927934880744
"570","POC-358","94",7,-2.37312688199819e-05,-0.085432567751935
"571","POC-359","0",10,-0.000100419997045667,-0.361511989364403
"572","POC-359","120",10,-4.46472353502098e-05,-0.160730047260755
"573","POC-359","175",10,-2.68787701690588e-05,-0.0967635726086117
"574","POC-359","280",10,-1.02244712102226e-06,-0.00368080963568013
"575","POC-359","437",10,2.58959867267423e-05,0.0932255522162724
"576","POC-359","652",10,5.22923709007007e-05,0.188252535242523
"577","POC-359","67",10,-7.47961790987371e-05,-0.269266244755453
"578","POC-359","733",10,5.54963270533392e-05,0.199786777392021
"579","POC-359","833",10,5.26258222651887e-05,0.189452960154679
"580","POC-359","94",10,-6.34471330000987e-05,-0.228409678800355
"581","POC-366","0",9,-3.69551023784468e-05,-0.133038368562408
"582","POC-366","120",9,-1.71932057878689e-05,-0.061895540836328
"583","POC-366","175",9,-9.79416282212929e-06,-0.0352589861596655
"584","POC-366","280",9,1.23756667040121e-06,0.00445524001344434
"585","POC-366","437",9,6.27811621130163e-06,0.0226012183606859
"586","POC-366","652",9,1.94592179013235e-05,0.0700531844447644
"587","POC-366","67",9,-2.42930038472757e-05,-0.0874548138501927
"588","POC-366","733",9,2.14662123654286e-05,0.0772783645155428
"589","POC-366","833",9,2.34329413611652e-05,0.0843585889001948
"590","POC-366","94",9,-2.09767393763402e-05,-0.0755162617548247
"591","POC-369","0",7,-8.34999421161236e-05,-0.300599791618045
"592","POC-369","120",7,-5.57736668081016e-07,-0.00200785200509166
"593","POC-369","175",7,2.19888582400043e-05,0.0791598896640154
"594","POC-369","280",7,4.73947200795157e-05,0.170620992286257
"595","POC-369","437",7,7.1405671181035e-05,0.257060416251726
"596","POC-369","652",7,9.64937759061423e-05,0.347377593262112
"597","POC-369","67",7,-3.81651928438357e-05,-0.137394694237808
"598","POC-369","733",7,0.000105004411715669,0.378015882176407
"599","POC-369","835",7,0.000120563269568767,0.434027770447563
"600","POC-369","94",7,-1.7246045611146e-05,-0.0620857642001256
"601","POC-371","0",6,-6.10768987214521e-05,-0.219876835397228
"602","POC-371","120",6,-2.04085867809893e-06,-0.00734709124115614
"603","POC-371","175",6,9.06238737105361e-06,0.032624594535793
"604","POC-371","280",6,3.89230989733623e-05,0.140123156304104
"605","POC-371","437",6,5.5496269765431e-05,0.199786571155551
"606","POC-371","652",6,6.29099480821404e-05,0.226475813095705
"607","POC-371","67",6,-2.67411975173208e-05,-0.096268311062355
"608","POC-371","733",6,5.62864713541767e-05,0.202631296875036
"609","POC-371","835",6,6.2606386812825e-05,0.22538299252617
"610","POC-371","94",6,-9.80191857777608e-06,-0.0352869068799939
"611","POC-372","0",9,-0.000101599028576953,-0.365756502877032
"612","POC-372","120",9,-4.89032083078792e-05,-0.176051549908365
"613","POC-372","175",9,-2.10551132082979e-05,-0.0757984075498723
"614","POC-372","280",9,1.60777493457825e-05,0.0578798976448169
"615","POC-372","437",9,8.0046771932803e-06,0.0288168378958091
"616","POC-372","652",9,4.0433993423734e-05,0.145562376325442
"617","POC-372","67",9,-7.42440605466623e-05,-0.267278617967984
"618","POC-372","733",9,3.91320437367789e-05,0.140875357452404
"619","POC-372","833",9,3.90555337560212e-05,0.140599921521676
"620","POC-372","94",9,-7.02119868755955e-05,-0.252763152752144
"621","POC-373","0",8,-8.47306031348498e-05,-0.305030171285459
"622","POC-373","120",8,7.50187543085496e-06,0.0270067515510779
"623","POC-373","175",8,2.22153890444142e-05,0.079975400559891
"624","POC-373","280",8,4.44062417277961e-05,0.159862470220066
"625","POC-373","437",8,5.90590204499301e-05,0.212612473619748
"626","POC-373","652",8,7.25688314462083e-05,0.26124779320635
"627","POC-373","67",8,-2.57155809431751e-05,-0.0925760913954303
"628","POC-373","733",8,7.84762020894658e-05,0.282514327522077
"629","POC-373","833",8,8.44177531894608e-05,0.303903911482059
"630","POC-373","94",8,-2.53266732670943e-06,-0.00911760237615395
"631","POC-375","0",10,-0.000100284806096533,-0.361025301947519
"632","POC-375","120",10,-4.74049984101556e-06,-0.017065799427656
"633","POC-375","175",10,2.51852708880628e-05,0.0906669751970263
"634","POC-375","280",10,6.40607813401787e-05,0.230618812824643
"635","POC-375","437",10,0.000120586283127189,0.434110619257881
"636","POC-375","652",10,0.000166553934633607,0.599594164680987
"637","POC-375","67",10,-4.77874406407308e-05,-0.172034786306631
"638","POC-375","733",10,0.00016656224350363,0.599624076613067
"639","POC-375","833",10,0.000174848917239761,0.62945610206314
"640","POC-375","94",10,-2.45694041812923e-05,-0.0884498550526522
"641","POC-377","0",6,-6.8057171063847e-05,-0.245005815829849
"642","POC-377","120",6,-3.16401892140608e-05,-0.113904681170619
"643","POC-377","175",6,-1.02728046792456e-05,-0.0369820968452842
"644","POC-377","280",6,1.92153047550583e-05,0.0691750971182099
"645","POC-377","437",6,5.02512278017332e-05,0.180904420086239
"646","POC-377","652",6,7.52446832432993e-05,0.270880859675877
"647","POC-377","67",6,-4.49211162453974e-05,-0.161716018483431
"648","POC-377","733",6,8.19544732445233e-05,0.295036103680284
"649","POC-377","835",6,9.91567020914922e-05,0.356964127529372
"650","POC-377","94",6,-3.80069339736009e-05,-0.136824962304963
"651","POC-378","0",7,-0.000106103061228487,-0.381971020422552
"652","POC-378","120",7,-4.14376764178966e-05,-0.149175635104428
"653","POC-378","175",7,-1.95032538614418e-05,-0.0702117139011905
"654","POC-378","280",7,1.21899484340132e-05,0.0438838143624475
"655","POC-378","437",7,5.72511946878583e-05,0.20610430087629
"656","POC-378","652",7,9.00913981522143e-05,0.324329033347971
"657","POC-378","67",7,-7.10786304358245e-05,-0.255883069568968
"658","POC-378","733",7,0.000101979913850316,0.367127689861138
"659","POC-378","835",7,0.000110485072176393,0.397746259835015
"660","POC-378","94",7,-5.54102023596375e-05,-0.199476728494695
"661","POC-386","0",10,-0.00011945232742658,-0.430028378735689
"662","POC-386","120",10,1.23411863619228e-05,0.0444282709029222
"663","POC-386","175",10,4.71561508107539e-05,0.169762142918714
"664","POC-386","280",10,8.53121766852343e-05,0.307123836066844
"665","POC-386","437",10,0.000117344496436028,0.422440187169701
"666","POC-386","652",10,0.000143210637442343,0.515558294792436
"667","POC-386","67",10,-4.31917980184451e-05,-0.155490472866402
"668","POC-386","733",10,0.000148584543993346,0.534904358376046
"669","POC-386","833",10,0.000158794523843766,0.571660285837557
"670","POC-386","94",10,-1.32620893516629e-05,-0.0477435216659863
"671","POC-391","0",8,-7.75990637784563e-05,-0.279356629602443
"672","POC-391","120",8,-1.583273731923e-05,-0.0569978543492279
"673","POC-391","175",8,-2.27164354258386e-07,-0.000817791675330191
"674","POC-391","280",8,2.75036455389274e-05,0.0990131239401386
"675","POC-391","437",8,6.39012068895692e-05,0.230044344802449
"676","POC-391","652",8,8.12299348519256e-05,0.292427765466932
"677","POC-391","67",8,-4.00648582605755e-05,-0.144233489738072
"678","POC-391","733",8,9.09313710086051e-05,0.327352935630978
"679","POC-391","833",8,8.70939539216841e-05,0.313538234118063
"680","POC-391","94",8,-2.69122716187969e-05,-0.0968841778276687
"681","POC-394","0",8,-0.000104633817880696,-0.376681744370507
"682","POC-394","120",8,-6.26040586663569e-06,-0.0225374611198885
"683","POC-394","175",8,2.04821635198226e-05,0.0737357886713613
"684","POC-394","280",8,6.50935603590274e-05,0.234336817292499
"685","POC-394","437",8,0.000135456753782857,0.487644313618284
"686","POC-394","652",8,0.00017253002101735,0.621108075662458
"687","POC-394","67",8,-4.83792098388817e-05,-0.174165155419974
"688","POC-394","733",8,0.000193377387976639,0.696158596715902
"689","POC-394","833",8,0.000193963066572098,0.698267039659552
"690","POC-394","94",8,-2.77604217842581e-05,-0.0999375184233291
"691","POC-395","0",6,-0.000157109029080956,-0.56559250469144
"692","POC-395","120",6,-4.4094912333887e-05,-0.158741684401993
"693","POC-395","175",6,-1.33789431350625e-05,-0.0481641952862251
"694","POC-395","280",6,3.62024202965087e-05,0.130328713067431
"695","POC-395","437",6,9.93722726867012e-05,0.357740181672124
"696","POC-395","652",6,0.000133609426314092,0.48099393473073
"697","POC-395","67",6,-0.000100303142988864,-0.361091314759911
"698","POC-395","733",6,0.000129283205975454,0.465419541511634
"699","POC-395","835",6,0.000139216172771487,0.501178221977355
"700","POC-395","94",6,-7.47223702581895e-05,-0.269000532929482
"701","POC-40","0",11,-0.000101390083682158,-0.36500430125577
"702","POC-40","120",11,-4.87098665234892e-06,-0.0175355519484561
"703","POC-40","175",11,2.85318959087069e-05,0.102714825271345
"704","POC-40","280",11,5.93392347302786e-05,0.213621245029003
"705","POC-40","437",11,7.36351755827942e-05,0.265086632098059
"706","POC-40","652",11,9.88751506875038e-05,0.355950542475014
"707","POC-40","67",11,-5.14169420314093e-05,-0.185100991313074
"708","POC-40","733",11,0.000106668796534224,0.384007667523205
"709","POC-40","833",11,9.07554614280002e-05,0.326719661140801
"710","POC-40","94",11,-1.47266322572371e-05,-0.0530158761260535
"711","POC-41","0",13,-0.000122718446253715,-0.441786406513375
"712","POC-41","120",13,-8.67368484984072e-06,-0.0312252654594266
"713","POC-41","175",13,3.20131838321443e-05,0.115247461795719
"714","POC-41","280",13,8.27240420033628e-05,0.297806551212106
"715","POC-41","437",13,8.91393847350789e-05,0.320901785046284
"716","POC-41","652",13,0.000133067797591202,0.479044071328327
"717","POC-41","67",13,-6.97464579692385e-05,-0.251087248689259
"718","POC-41","733",13,0.000141556961222338,0.509605060400418
"719","POC-41","833",13,0.00014077667239881,0.506796020635717
"720","POC-41","94",13,-3.70025908016142e-05,-0.133209326885811
"721","POC-42","0",11,-0.000117162460841137,-0.421784859028093
"722","POC-42","120",11,-3.84543019338591e-05,-0.138435486961893
"723","POC-42","175",11,-1.05399903035156e-05,-0.0379439650926561
"724","POC-42","280",11,3.41318724138579e-05,0.122874740689888
"725","POC-42","437",11,9.23217375626212e-05,0.332358255225436
"726","POC-42","652",11,0.000149496112221059,0.538186003995811
"727","POC-42","67",11,-8.04253287974153e-05,-0.289531183670695
"728","POC-42","733",11,0.00016168279969675,0.582058078908302
"729","POC-42","833",11,0.0001884335002857,0.678360601028521
"730","POC-42","94",11,-5.40356039057151e-05,-0.194528174060574
"731","POC-43","0",13,-0.000133107729422121,-0.479187825919637
"732","POC-43","120",13,-2.1877362280509e-05,-0.0787585042098322
"733","POC-43","175",13,1.44790179278025e-05,0.0521244645400891
"734","POC-43","280",13,6.10805573298376e-05,0.219890006387415
"735","POC-43","437",13,9.4820874768465e-05,0.341355149166474
"736","POC-43","652",13,0.000141811671548274,0.510522017573788
"737","POC-43","67",13,-7.64920007010156e-05,-0.275371202523656
"738","POC-43","733",13,0.000148879793449358,0.53596725641769
"739","POC-43","833",13,0.000160282905850099,0.577018461060356
"740","POC-43","94",13,-4.97068161819995e-05,-0.178944538255198
"741","POC-44","0",11,-0.000122476889049928,-0.44091680057974
"742","POC-44","120",11,-4.33998205204082e-05,-0.15623935387347
"743","POC-44","175",11,-1.42719077874589e-05,-0.0513788680348519
"744","POC-44","280",11,1.94194665632905e-05,0.069910079627846
"745","POC-44","437",11,6.01631682094488e-05,0.216587405554016
"746","POC-44","652",11,0.000103447858990888,0.372412292367196
"747","POC-44","67",11,-8.62358107220157e-05,-0.310448918599257
"748","POC-44","733",11,0.000109425456393493,0.393931643016575
"749","POC-44","833",11,0.000110101217426582,0.396364382735694
"750","POC-44","94",11,-5.30169554079099e-05,-0.190861039468476
"751","POC-45","0",15,-0.000110003842536003,-0.396013833129612
"752","POC-45","120",15,-7.65895403768514e-06,-0.0275722345356665
"753","POC-45","175",15,1.97318316885029e-05,0.0710345940786105
"754","POC-45","280",15,6.10405376118004e-05,0.219745935402481
"755","POC-45","437",15,0.000111419872454639,0.401111540836702
"756","POC-45","652",15,0.000157771287826541,0.567976636175547
"757","POC-45","67",15,-4.93391446740593e-05,-0.177620920826614
"758","POC-45","733",15,0.000154675821198337,0.556832956314013
"759","POC-45","833",15,0.000171357820040239,0.61688815214486
"760","POC-45","94",15,-3.07128190774752e-05,-0.110566148678911
"761","POC-47","0",12,-6.44304897350171e-05,-0.231949763046062
"762","POC-47","120",12,1.82530311821018e-05,0.0657109122555665
"763","POC-47","175",12,3.85894296811727e-05,0.138921946852222
"764","POC-47","280",12,6.67078638851983e-05,0.240148309986714
"765","POC-47","437",12,9.39326418960248e-05,0.338157510825689
"766","POC-47","652",12,0.000113152085792133,0.407347508851679
"767","POC-47","67",12,-1.91928553867927e-05,-0.0690942793924537
"768","POC-47","733",12,0.000118078587150234,0.425082913740842
"769","POC-47","833",12,0.000122226698311373,0.440016113920943
"770","POC-47","94",12,1.70623332203769e-06,0.0061424399593357
"771","POC-48","0",12,-0.000113690789384227,-0.409286841783219
"772","POC-48","120",12,-4.0903834450469e-05,-0.147253804021688
"773","POC-48","175",12,-9.22466373501513e-06,-0.0332087894460545
"774","POC-48","280",12,3.21772338479146e-05,0.115838041852493
"775","POC-48","437",12,6.99120152746519e-05,0.251683254988747
"776","POC-48","652",12,0.000123429179640913,0.444345046707286
"777","POC-48","67",12,-7.32007907814722e-05,-0.2635228468133
"778","POC-48","733",12,0.000141393149574368,0.509015338467724
"779","POC-48","833",12,9.8502665128479e-05,0.354609594462524
"780","POC-48","94",12,-5.95659597944566e-05,-0.214437455260044
"781","POC-50","0",15,-9.06382647814649e-05,-0.326297753213274
"782","POC-50","120",15,7.18446354374356e-06,0.0258640687574768
"783","POC-50","175",15,2.9627742199215e-05,0.106659871917174
"784","POC-50","280",15,5.98173656953862e-05,0.21534251650339
"785","POC-50","437",15,0.000102673540900712,0.369624747242563
"786","POC-50","652",15,0.000114500706079362,0.412202541885704
"787","POC-50","67",15,-3.70226662122901e-05,-0.133281598364244
"788","POC-50","733",15,0.000116704585298864,0.42013650707591
"789","POC-50","833",15,0.000118148992871124,0.425336374336047
"790","POC-50","94",15,-1.23152750739391e-05,-0.0443349902661808
"791","POC-52","0",13,-0.000112488854010024,-0.404959874436087
"792","POC-52","120",13,-2.73321632138127e-05,-0.0983957875697258
"793","POC-52","175",13,2.61848314105518e-06,0.00942653930779866
"794","POC-52","280",13,4.17903873984319e-05,0.150445394634355
"795","POC-52","437",13,0.00010072194448301,0.362599000138836
"796","POC-52","652",13,0.000140130654085017,0.504470354706062
"797","POC-52","67",13,-6.81989725015185e-05,-0.245516301005466
"798","POC-52","733",13,0.000145791040436002,0.524847745569607
"799","POC-52","833",13,0.000156043896126442,0.561758026055191
"800","POC-52","94",13,-4.84105002165763e-05,-0.174277800779675
"801","POC-53","0",14,-7.17171690302139e-05,-0.25818180850877
"802","POC-53","120",14,5.11679879224741e-05,0.184204756520907
"803","POC-53","175",14,0.000108327061523161,0.389977421483379
"804","POC-53","280",14,0.000115141514113588,0.414509450808916
"805","POC-53","437",14,0.000142632190184788,0.513475884665236
"806","POC-53","652",14,0.00018761092244883,0.675399320815787
"807","POC-53","67",14,-6.30340306151537e-06,-0.0226922510214553
"808","POC-53","733",14,0.000161834894847219,0.582605621449988
"809","POC-53","833",14,0.000183966842467341,0.662280632882429
"810","POC-53","94",14,2.77279951415117e-05,0.0998207825094421
"811","POC-55","0",14,-6.97255332821967e-05,-0.251011919815908
"812","POC-55","120",14,1.41699963682461e-05,0.0510119869256858
"813","POC-55","175",14,5.01964909722281e-05,0.180707367500021
"814","POC-55","280",14,7.8071275676219e-05,0.281056592434388
"815","POC-55","437",14,0.000121764700826627,0.438352922975858
"816","POC-55","652",14,0.000162948789997738,0.586615643991859
"817","POC-55","67",14,-2.04920856151511e-05,-0.0737715082145441
"818","POC-55","733",14,0.000151392711829562,0.545013762586424
"819","POC-55","833",14,0.000155502975616249,0.559810712218495
"820","POC-55","94",14,-9.03509735764858e-06,-0.0325263504875349
"821","POC-56","0",12,-0.000153458655083283,-0.55245115829982
"822","POC-56","120",12,-3.99415212663626e-05,-0.143789476558905
"823","POC-56","175",12,7.61405788109764e-06,0.0274106083719515
"824","POC-56","280",12,5.63018426216871e-05,0.202686633438074
"825","POC-56","437",12,0.000105036548155013,0.378131573358048
"826","POC-56","652",12,0.000129124729943216,0.464849027795578
"827","POC-56","67",12,-0.00010352866230356,-0.372703184292818
"828","POC-56","733",12,0.00012496762469578,0.449883448904807
"829","POC-56","833",12,0.000124380860033644,0.447771096121119
"830","POC-56","94",12,-4.97872477645566e-05,-0.179234091952404
"831","POC-57","0",14,-9.2836185041912e-05,-0.334210266150883
"832","POC-57","120",14,2.5367267475219e-05,0.0913221629107885
"833","POC-57","175",14,5.17514280775245e-05,0.186305141079088
"834","POC-57","280",14,7.82264849979407e-05,0.281615345992587
"835","POC-57","437",14,0.000103964816157865,0.374273338168314
"836","POC-57","652",14,0.000140178931212158,0.50464415236377
"837","POC-57","67",14,-2.27584950319269e-05,-0.0819305821149369
"838","POC-57","733",14,0.000117730681424017,0.423830453126462
"839","POC-57","833",14,0.000135228943288569,0.486824195838848
"840","POC-57","94",14,2.93459147271003e-06,0.0105645293017561
"841","POC-68","0",15,-9.68293366758053e-05,-0.348585612032899
"842","POC-68","120",15,7.36005080526714e-06,0.0264961828989617
"843","POC-68","175",15,3.8685457491465e-05,0.139267646969274
"844","POC-68","280",15,7.36048314349982e-05,0.264977393165994
"845","POC-68","437",15,0.000117328921455612,0.422384117240204
"846","POC-68","652",15,0.000155000379623155,0.558001366643356
"847","POC-68","67",15,-4.05990373351349e-05,-0.146156534406486
"848","POC-68","733",15,0.000163097185972306,0.587149869500303
"849","POC-68","833",15,0.000169890811656161,0.61160692196218
"850","POC-68","94",15,-1.22319863529714e-05,-0.044035150870697
"851","POR-209","0",3,-0.000614125042452743,-2.21085015282988
"852","POR-209","120",3,3.71407276550294e-05,0.133706619558106
"853","POR-209","175",3,0.000308063191889433,1.10902749080196
"854","POR-209","26",3,-0.000500690254388613,-1.80248491579901
"855","POR-209","280",3,0.000492914672283547,1.77449282022077
"856","POR-209","437",3,0.000639052908045097,2.30059046896235
"857","POR-209","652",3,0.000750199918485505,2.70071970654782
"858","POR-209","67",3,-0.000287854596693763,-1.03627654809755
"859","POR-209","733",3,0.000782345217549318,2.81644278317754
"860","POR-209","94",3,-0.00014297571268519,-0.514712565666684
"861","POR-214","0",1,-0.000361022116713901,-1.29967962017004
"862","POR-214","120",1,-0.000117746573239763,-0.423887663663146
"863","POR-214","175",1,-0.000219720642787892,-0.790994314036413
"864","POR-214","26",1,-0.00035871169698993,-1.29136210916375
"865","POR-214","280",1,0.000106443270147716,0.383195772531778
"866","POR-214","437",1,0.000126655384058755,0.455959382611517
"867","POR-214","652",1,0.000149662640651913,0.538785506346888
"868","POR-214","67",1,-0.000206962615764434,-0.745065416751963
"869","POR-214","733",1,0.00018324430707142,0.659679505457111
"870","POR-214","94",1,-0.000214857939563097,-0.773488582427149
"871","POR-216","0",5,-0.000327268813502846,-1.17816772861025
