colony_id,Am,AQY,Rd,Ik,Ic,timepoint
POC-200,0.7032210432524647,0.002690523408321017,0.39454881534534036,408.01349477306826,177.15417734797109,timepoint1
POC-201,1.0046236283080503,0.001968345734637971,0.38715010584567844,707.0778825396299,213.15125761518212,timepoint1
POC-205,0.7874982104788967,0.0026090928345666848,0.41234544447418137,459.8700510219088,185.50466620015948,timepoint1
POC-207,0.7816426669946835,0.0013487669496252152,0.33034686812050884,824.4489794357605,270.2467880061177,timepoint1
POC-217,1.088115953220994,0.0027726134498362045,0.44434688685011214,552.7142054950496,175.56905248561074,timepoint1
POC-219,0.7776241682007973,0.00117768809531593,0.42762130700766204,1023.399557151112,434.735643739614,timepoint1
POC-222,0.6739402961268793,0.0018138076351663732,0.25703200591883807,513.2695904438197,153.29527136780544,timepoint1
POC-238,0.7652389558374322,0.002737908436538187,0.49433618379375965,460.05013272971223,236.52757888085569,timepoint1
POC-239,0.7816260555901272,0.0015998154937213523,0.31013233666486,682.4276902803543,211.19078075774377,timepoint1
POC-248,0.7423483387759418,0.0027422782676219115,0.42243739663482716,424.751109018876,187.3358984428823,timepoint1
POC-254,1.5247499863941023,0.0063687743445618745,0.6025251639616784,334.0164112066875,102.98826198214718,timepoint1
POC-255,0.9676094580311431,0.004590675995245858,0.33563694294611585,283.88986770726393,77.95264524868018,timepoint1
POC-259,0.697519483463908,0.0018445483953977316,0.23821562102514982,507.2976707056198,137.4073663602052,timepoint1
POC-346,1.0547528946835223,0.004880757738503438,0.5755488919762185,334.0263692661033,140.71859032308953,timepoint1
POC-358,0.6615009588047922,0.0031690671072981,0.4017879900204049,335.52112114525136,159.59655948543173,timepoint1
POC-359,0.6587043171932063,0.0017097494844052802,0.38391336879290355,609.8072820000143,276.32966382481646,timepoint1
POC-366,0.2920077037599506,6.735068641935929e-4,0.15806066258232873,668.2461460599333,279.10670786589947,timepoint1
POC-369,0.8558471540511507,0.002680129397645768,0.3349992716614261,444.32422806101044,135.8316515087597,timepoint1
POC-371,0.5232059757343092,0.002195839779254759,0.24719064531732102,350.84373110004105,127.72628825572903,timepoint1
POC-372,0.5879030339139735,0.0020346140843301146,0.4036473917938072,487.3407853333735,272.8713912373158,timepoint1
POC-373,0.6801439397328343,0.0035503191351431464,0.3421913965608955,287.95589843573595,111.52647615737484,timepoint1
POC-375,1.2021352902497369,0.0028759611987382934,0.37733689775216894,549.1980172384915,138.18780050095046,timepoint1
POC-377,0.8612757055880806,0.0014624798384711556,0.29698361619436475,791.9831038445386,216.33655885208114,timepoint1
POC-378,1.0579208008664207,0.0020719033927145457,0.4378981303272741,721.9539947921596,232.17392763451235,timepoint1
POC-386,1.0813547765875773,0.0044332157061035375,0.45291395382271504,346.08483595732787,112.50766972956845,timepoint1
POC-391,0.7557893627534937,0.001990810735208757,0.3090479086700256,534.8761952058994,170.108831608866,timepoint1
POC-394,1.2873395954716986,0.0027584614328385808,0.37437784121753365,602.407348135098,141.8506943425054,timepoint1
POC-395,1.315436618981462,0.0037457039551626304,0.6398233400064258,522.0006659343676,195.49930363865317,timepoint1
POC-40,0.7859943588727446,0.0035153547648067137,0.38781534949195023,333.9093169531738,126.83445112276507,timepoint1
POC-41,1.1953134934039125,0.004453164632312066,0.5437797428510517,390.5297422952076,137.1217047743148,timepoint1
POC-42,1.58009657749254,0.0024672677192773607,0.48091493677475766,835.3416608032096,204.62593640621566,timepoint1
POC-43,1.2076965653547365,0.003482548165100922,0.512586214637453,493.97243008190725,162.55518360929563,timepoint1
POC-44,0.9842912023221966,0.0023647920535333346,0.4539685610642371,608.1971398869806,216.355367297509,timepoint1
POC-45,1.111856815222088,0.0027890428192117386,0.3809708704316462,535.2473168825887,145.39712033575108,timepoint1
POC-47,0.8181318887755145,0.002882948292656114,0.2645561711425973,375.54889994943716,96.97597943729158,timepoint1
POC-48,1.05397013191718,0.002490578016525329,0.44986516217716566,603.8097518392079,199.73500045310738,timepoint1
POC-50,0.9016384640572561,0.0033931683550384286,0.3664396047392785,373.7150462674798,118.19492872596297,timepoint1
POC-52,1.2574487932483798,0.002791077495694947,0.4597438541108277,615.2436290313915,176.97164792334485,timepoint1
POC-53,0.9718550976909014,0.0044747999123412536,0.2788341592947613,279.4961297680216,65.04680736607565,timepoint1
POC-55,0.9689830256827208,0.002769507471841942,0.26851811163652806,446.83076319567124,100.90698168332996,timepoint1
POC-56,1.0206029192503596,0.0036953373081288305,0.5305870354042822,419.7695163692924,168.0822228230089,timepoint1
POC-57,0.9338734173683055,0.004275260154611634,0.37039782262054105,305.0741224676015,94.37834925951319,timepoint1
POC-68,1.0424564667744856,0.002980659538096463,0.3401183019327382,463.8486049937044,120.71413037488752,timepoint1
POR-209,3.8111003370305006,0.016134555580324172,1.6610802683459251,339.15905387872357,114.38854256437877,timepoint1
POR-214,1.0484428299824042,0.003168937883359392,0.6392996681405482,532.5893281107095,254.53339194126295,timepoint1
POR-216,1.5337790296953528,0.005015781839557044,0.704368238127582,446.2210158687028,158.08648774356524,timepoint1
POR-221,2.4830985531455925,0.00489225046805421,1.0383289981700168,719.7970697351036,233.6477412250863,timepoint1
POR-224,1.8424633325746274,0.005483024140800271,0.5977581316566177,445.05028640546607,115.25408171091571,timepoint1
POR-235,1.6364766341333132,0.005943708890752315,0.75562413690131,402.45927500864656,143.32329033748107,timepoint1
POR-236,1.921311888534772,0.0051060342763114075,1.0078724506887649,573.671107695653,231.84967291495076,timepoint1
POR-240,2.5033246808401954,0.014851470512403172,1.0721372210251168,240.74800531565361,79.88840656610813,timepoint1
POR-242,2.6610688177607376,0.007158985655798242,0.9740000056078391,507.76311032617355,146.19780617557768,timepoint1
POR-245,1.6189200474418444,0.006163199839831422,0.7239741586576207,380.1425017825722,131.33107170854143,timepoint1
POR-251,2.26427916997196,0.006080599373913374,0.9094065406664432,521.93632822678,163.309128567087,timepoint1
POR-253,2.411169189468792,0.004518111442930976,0.7794613573756557,706.1867745286582,182.30806332007757,timepoint1
POR-260,2.0056826208181686,0.005231617783063116,0.806348512583688,537.5069911463239,168.33283527532143,timepoint1
POR-262,1.5838414503893739,0.004336361651541465,0.6859273143480594,523.4269987445787,175.4915035114004,timepoint1
POR-266,1.3477811301355132,0.0039935754843872,0.5254119729690921,469.0516331612649,142.86727368521343,timepoint1
POR-338,1.185962701732727,0.00441671655280496,0.5774898993737132,399.26777732352105,149.69710913412212,timepoint1
POR-340,2.680964828596728,0.013912649218242161,1.3091892934283598,286.80045471089915,107.8319264657794,timepoint1
POR-341,2.7020241741712496,0.014712633484124436,1.5975945268254623,292.2399110693667,134.64225553521956,timepoint1
POR-349,1.8337959284658918,0.007499475968151719,0.811875126036223,352.78078971618504,120.73488682669645,timepoint1
POR-353,1.8332706182945873,0.006960782777908863,0.7013161010863221,364.1238062226016,109.0471302059316,timepoint1
POR-354,1.4208392209883145,0.004093795184665759,0.7001014707771531,518.0866643524164,196.52912429381706,timepoint1
POR-355,2.097606108196525,0.006766719210185527,0.7512190375569253,421.0053731009392,118.90346360957369,timepoint1
POR-357,2.6929688092074398,0.013251491408582805,1.2970677882168757,301.1009458784409,111.68979299322733,timepoint1
POR-362,1.8876503906878046,0.007580757627640142,0.8078037764182391,355.56527454171186,117.90108956392199,timepoint1
POR-365,1.578733951985653,0.005583065155770014,0.8820711868059434,440.7623895000386,190.49780525991082,timepoint1
POR-367,1.040735024458571,0.005737976154685941,0.5954826525593496,285.1558864847664,126.53972448395965,timepoint1
POR-381,0.8788500324461754,0.0035945664226633782,0.45685508380962814,371.59004986924646,148.77768645601577,timepoint1
POR-383,3.4138406066418505,0.011187638063849571,1.4788395151881257,437.3291389931188,146.66006054540574,timepoint1
POR-384,2.357712272271252,0.00831172976246043,1.205193116338829,428.659916820418,168.7057211476175,timepoint1
POR-385,1.35111192821921,0.0055246708885416124,0.6466628456506495,361.60973462026925,133.31062333936612,timepoint1
POR-69,3.2202391925947866,0.008469338744212754,1.3819128288809281,543.3897687255036,180.64564183744088,timepoint1
POR-70,2.451916437454598,0.00756977189020237,0.9061553908539196,443.6159869830296,128.82773788349394,timepoint1
POR-71,1.8970603296352173,0.010094073494255666,1.0402519715037615,290.9937502248764,123.23563812406273,timepoint1
POR-72,2.121468604167623,0.0076766761128708476,0.9389567132009504,398.6654213843165,136.40029556394495,timepoint1
POR-73,0.8562464959017342,0.0032740589275853213,0.41094794862537504,387.04081769893145,143.071082483714,timepoint1
POR-74,1.947028859445424,0.005836265333606262,0.9127279160270644,489.99773176957814,177.04786147756397,timepoint1
POR-75,2.7034097830185804,0.007245347518967459,1.1779757142304224,535.7072917604016,180.63374529713664,timepoint1
POR-76,1.545455481640732,0.0035090431738891413,0.58121368509413,606.0538617932799,178.75601959522334,timepoint1
POR-77,1.8870628631525534,0.00791980583050908,1.0616477894879162,372.32107904480387,162.14367660089692,timepoint1
POR-78,1.9927027972622597,0.0068524442292932095,0.9100867904032356,423.613748690794,149.2914139657104,timepoint1
POR-79,1.4978456644516913,0.005841337160478452,0.790359669872767,391.7262899676615,159.28436304151722,timepoint1
POR-80,2.382496232659912,0.010263184388713749,1.0383151149793912,333.308963190909,112.40504658777024,timepoint1
POR-81,1.7640450818897817,0.005723077824184531,0.8710121782038718,460.42659929565383,175.01509035033607,timepoint1
POR-82,2.281687339924856,0.009855347229032118,0.9695997476369471,329.9008154663576,108.68450265501507,timepoint1
POR-83,3.1998492207368656,0.00719655294045777,1.13077154072557,601.7632048694367,167.96406815017647,timepoint1
