Serial Number:20697597 --

"Date Time, GMT -1000","Temp, (*F)","mV","pH","Water Detect","Button Down","Button Up","Host Connect","Start Calibration","Calibration Values","Calibration Buffers","End Calibration","Low Power","Safe Shutdown","Stopped","EOF"
2020-04-13 00:40:00,90.45,-109.30,8.43, , , , , , , , , , , , 
2020-04-13 00:50:00,90.50,-109.57,8.44, , , , , , , , , , , , 
2020-04-13 01:00:00,90.50,-109.39,8.43, , , , , , , , , , , , 
2020-04-13 01:10:00,90.45,-109.49,8.44, , , , , , , , , , , , 
2020-04-13 01:20:00,90.45,-109.49,8.44, , , , , , , , , , , , 
2020-04-13 01:30:00,90.45,-109.11,8.43, , , , , , , , , , , , 
2020-04-13 01:40:00,90.45,-108.74,8.42, , , , , , , , , , , , 
2020-04-13 01:50:00,90.41,-108.61,8.42, , , , , , , , , , , , 
2020-04-13 02:00:00,90.41,-108.32,8.42, , , , , , , , , , , , 
2020-04-13 02:10:00,90.41,-108.16,8.41, , , , , , , , , , , , 
2020-04-13 02:20:00,90.41,-108.14,8.41, , , , , , , , , , , , 
2020-04-13 02:30:00,90.41,-108.00,8.41, , , , , , , , , , , , 
2020-04-13 02:40:00,90.31,-107.99,8.41, , , , , , , , , , , , 
2020-04-13 02:50:00,90.31,-107.94,8.41, , , , , , , , , , , , 
2020-04-13 03:00:00,90.31,-108.19,8.41, , , , , , , , , , , , 
2020-04-13 03:10:00,90.27,-108.47,8.42, , , , , , , , , , , , 
2020-04-13 03:20:00,90.22,-108.94,8.43, , , , , , , , , , , , 
2020-04-13 03:30:00,90.22,-108.94,8.43, , , , , , , , , , , , 
2020-04-13 03:40:00,90.22,-108.78,8.42, , , , , , , , , , , , 
2020-04-13 03:50:00,90.22,-108.75,8.42, , , , , , , , , , , , 
2020-04-13 04:00:00,90.27,-108.66,8.42, , , , , , , , , , , , 
2020-04-13 04:10:00,90.17,-108.82,8.42, , , , , , , , , , , , 
2020-04-13 04:20:00,90.17,-108.22,8.41, , , , , , , , , , , , 
2020-04-13 04:30:00,90.22,-108.47,8.42, , , , , , , , , , , , 
2020-04-13 04:40:00,90.22,-108.14,8.41, , , , , , , , , , , , 
2020-04-13 04:50:00,90.13,-108.11,8.41, , , , , , , , , , , , 
2020-04-13 05:00:00,90.13,-108.19,8.41, , , , , , , , , , , , 
2020-04-13 05:10:00,90.17,-108.10,8.41, , , , , , , , , , , , 
2020-04-13 05:20:00,90.08,-108.33,8.42, , , , , , , , , , , , 
2020-04-13 05:30:00,90.13,-107.94,8.41, , , , , , , , , , , , 
2020-04-13 05:40:00,90.13,-108.21,8.41, , , , , , , , , , , , 
2020-04-13 05:50:00,90.13,-108.25,8.42, , , , , , , , , , , , 
2020-04-13 06:00:00,90.13,-108.02,8.41, , , , , , , , , , , , 
2020-04-13 06:10:00,90.03,-107.72,8.41, , , , , , , , , , , , 
2020-04-13 06:20:00,90.08,-107.55,8.40, , , , , , , , , , , , 
2020-04-13 06:30:00,90.08,-107.22,8.40, , , , , , , , , , , , 
2020-04-13 06:40:00,90.08,-107.02,8.40, , , , , , , , , , , , 
2020-04-13 06:50:00,90.03,-107.00,8.39, , , , , , , , , , , , 
2020-04-13 07:00:00,90.08,-106.86,8.39, , , , , , , , , , , , 
2020-04-13 07:10:00,90.08,-106.71,8.39, , , , , , , , , , , , 
2020-04-13 07:20:00,90.03,-107.14,8.40, , , , , , , , , , , , 
2020-04-13 07:30:00,90.13,-107.63,8.41, , , , , , , , , , , , 
2020-04-13 07:40:00,90.22,-108.14,8.41, , , , , , , , , , , , 
2020-04-13 07:50:00,90.27,-108.14,8.41, , , , , , , , , , , , 
2020-04-13 08:00:00,90.36,-108.35,8.42, , , , , , , , , , , , 
2020-04-13 08:10:00,90.36,-108.74,8.42, , , , , , , , , , , , 
2020-04-13 08:20:00,90.41,-109.19,8.43, , , , , , , , , , , , 
2020-04-13 08:30:00,90.50,-110.14,8.45, , , , , , , , , , , , 
2020-04-13 08:40:00,90.59,-110.57,8.45, , , , , , , , , , , , 
2020-04-13 08:50:00,90.59,-111.08,8.46, , , , , , , , , , , , 
2020-04-13 09:00:00,90.68,-111.38,8.47, , , , , , , , , , , , 
2020-04-13 09:10:00,90.78,-112.21,8.48, , , , , , , , , , , , 
2020-04-13 09:20:00,90.87,-112.82,8.49, , , , , , , , , , , , 
2020-04-13 09:30:00,90.96,-113.44,8.50, , , , , , , , , , , , 
2020-04-13 09:40:00,90.96,-113.58,8.50, , , , , , , , , , , , 
2020-04-13 09:50:00,91.01,-113.25,8.50, , , , , , , , , , , , 
2020-04-13 10:00:00,91.01,-113.64,8.50, , , , , , , , , , , , 
2020-04-13 10:10:00,90.96,-113.96,8.51, , , , , , , , , , , , 
2020-04-13 10:20:00,90.82,-113.75,8.51, , , , , , , , , , , , 
2020-04-13 10:30:00,90.73,-113.75,8.51, , , , , , , , , , , , 
2020-04-13 10:40:00,90.68,-114.41,8.52, , , , , , , , , , , , 
2020-04-13 10:50:00,90.64,-114.46,8.52, , , , , , , , , , , , 
2020-04-13 11:00:00,90.68,-114.52,8.52, , , , , , , , , , , , 
2020-04-13 11:10:00,90.64,-114.53,8.52, , , , , , , , , , , , 
2020-04-13 11:20:00,90.68,-114.41,8.52, , , , , , , , , , , , 
2020-04-13 11:30:00,90.68,-114.41,8.52, , , , , , , , , , , , 
2020-04-13 11:40:00,90.73,-115.07,8.53, , , , , , , , , , , , 
2020-04-13 11:50:00,90.54,-114.66,8.52, , , , , , , , , , , , 
2020-04-13 12:00:00,90.41,-114.91,8.53, , , , , , , , , , , , 
2020-04-13 12:10:00,90.50,-114.63,8.52, , , , , , , , , , , , 
2020-04-13 12:20:00,90.82,-115.19,8.53, , , , , , , , , , , , 
2020-04-13 12:30:00,91.06,-114.33,8.51, , , , , , , , , , , , 
2020-04-13 12:40:00,91.06,-114.52,8.52, , , , , , , , , , , , 
2020-04-13 12:50:00,91.10,-114.30,8.51, , , , , , , , , , , , 
2020-04-13 13:00:00,91.15,-113.97,8.51, , , , , , , , , , , , 
2020-04-13 13:10:00,91.20,-114.39,8.52, , , , , , , , , , , , 
2020-04-13 13:20:00,91.15,-113.96,8.51, , , , , , , , , , , , 
2020-04-13 13:30:00,91.15,-113.71,8.50, , , , , , , , , , , , 
2020-04-13 13:40:00,91.20,-114.14,8.51, , , , , , , , , , , , 
2020-04-13 13:50:00,91.20,-114.08,8.51, , , , , , , , , , , , 
2020-04-13 14:00:00,91.20,-114.25,8.51, , , , , , , , , , , , 
2020-04-13 14:10:00,91.15,-114.44,8.52, , , , , , , , , , , , 
2020-04-13 14:20:00,91.15,-114.07,8.51, , , , , , , , , , , , 
2020-04-13 14:30:00,91.20,-114.52,8.52, , , , , , , , , , , , 
2020-04-13 14:40:00,91.24,-114.94,8.52, , , , , , , , , , , , 
2020-04-13 14:50:00,91.20,-114.47,8.52, , , , , , , , , , , , 
2020-04-13 15:00:00,91.20,-114.85,8.52, , , , , , , , , , , , 
2020-04-13 15:10:00,91.24,-114.72,8.52, , , , , , , , , , , , 
2020-04-13 15:20:00,91.29,-114.43,8.52, , , , , , , , , , , , 
2020-04-13 15:30:00,91.24,-114.25,8.51, , , , , , , , , , , , 
2020-04-13 15:40:00,91.20,-114.94,8.52, , , , , , , , , , , , 
2020-04-13 15:50:00,91.24,-114.99,8.53, , , , , , , , , , , , 
2020-04-13 16:00:00,91.20,-113.11,8.49, , , , , , , , , , , , 
2020-04-13 16:10:00,91.20,-113.11,8.49, , , , , , , , , , , , 
2020-04-13 16:20:00,91.06,-113.39,8.50, , , , , , , , , , , , 
2020-04-13 16:30:00,91.10,-112.47,8.48, , , , , , , , , , , , 
2020-04-13 16:40:00,91.24,-112.13,8.48, , , , , , , , , , , , 
2020-04-13 16:50:00,91.34,-111.74,8.47, , , , , , , , , , , , 
2020-04-13 17:00:00,91.34,-111.38,8.46, , , , , , , , , , , , 
2020-04-13 17:10:00,91.24,-111.16,8.46, , , , , , , , , , , , 
2020-04-13 17:20:00,91.34,-110.85,8.46, , , , , , , , , , , , 
2020-04-13 17:30:00,91.48,-110.50,8.45, , , , , , , , , , , , 
2020-04-13 17:40:00,91.57,-110.16,8.44, , , , , , , , , , , , 
2020-04-13 17:50:00,91.57,-110.05,8.44, , , , , , , , , , , , 
2020-04-13 18:00:00,91.57,-109.74,8.44, , , , , , , , , , , , 
2020-04-13 18:10:00,91.62,-109.43,8.43, , , , , , , , , , , , 
2020-04-13 18:20:00,91.57,-109.24,8.43, , , , , , , , , , , , 
2020-04-13 18:30:00,91.52,-108.91,8.42, , , , , , , , , , , , 
2020-04-13 18:40:00,91.43,-108.99,8.42, , , , , , , , , , , , 
2020-04-13 18:50:00,91.38,-108.85,8.42, , , , , , , , , , , , 
2020-04-13 19:00:00,91.34,-108.63,8.42, , , , , , , , , , , , 
2020-04-13 19:10:00,91.34,-108.74,8.42, , , , , , , , , , , , 
2020-04-13 19:20:00,91.24,-108.69,8.42, , , , , , , , , , , , 
2020-04-13 19:30:00,91.20,-108.68,8.42, , , , , , , , , , , , 
2020-04-13 19:40:00,91.15,-108.68,8.42, , , , , , , , , , , , 
2020-04-13 19:50:00,91.10,-108.49,8.42, , , , , , , , , , , , 
2020-04-13 20:00:00,91.15,-108.78,8.42, , , , , , , , , , , , 
2020-04-13 20:10:00,91.06,-109.05,8.43, , , , , , , , , , , , 
2020-04-13 20:20:00,91.10,-109.07,8.43, , , , , , , , , , , , 
2020-04-13 20:30:00,91.15,-108.96,8.42, , , , , , , , , , , , 
2020-04-13 20:40:00,91.20,-108.74,8.42, , , , , , , , , , , , 
2020-04-13 20:50:00,91.15,-109.03,8.43, , , , , , , , , , , , 
2020-04-13 21:00:00,91.20,-108.91,8.42, , , , , , , , , , , , 
2020-04-13 21:10:00,91.20,-108.91,8.42, , , , , , , , , , , , 
2020-04-13 21:20:00,91.24,-108.80,8.42, , , , , , , , , , , , 
2020-04-13 21:30:00,91.24,-108.69,8.42, , , , , , , , , , , , 
2020-04-13 21:40:00,91.15,-108.58,8.42, , , , , , , , , , , , 
2020-04-13 21:50:00,91.20,-108.77,8.42, , , , , , , , , , , , 
2020-04-13 22:00:00,91.20,-108.83,8.42, , , , , , , , , , , , 
2020-04-13 22:10:00,91.24,-108.66,8.42, , , , , , , , , , , , 
2020-04-13 22:20:00,91.20,-108.63,8.42, , , , , , , , , , , , 
2020-04-13 22:30:00,91.20,-108.83,8.42, , , , , , , , , , , , 
2020-04-13 22:40:00,91.20,-108.69,8.42, , , , , , , , , , , , 
2020-04-13 22:50:00,91.20,-108.66,8.42, , , , , , , , , , , , 
2020-04-13 23:00:00,91.20,-108.53,8.42, , , , , , , , , , , , 
2020-04-13 23:10:00,91.10,-108.75,8.42, , , , , , , , , , , , 
2020-04-13 23:20:00,91.10,-108.64,8.42, , , , , , , , , , , , 
2020-04-13 23:30:00,91.10,-108.50,8.42, , , , , , , , , , , , 
2020-04-13 23:40:00,91.10,-108.64,8.42, , , , , , , , , , , , 
2020-04-13 23:50:00,91.06,-108.72,8.42, , , , , , , , , , , , 
2020-04-14 00:00:00,91.06,-108.47,8.42, , , , , , , , , , , , 
2020-04-14 00:10:00,91.06,-108.57,8.42, , , , , , , , , , , , 
2020-04-14 00:20:00,91.06,-108.74,8.42, , , , , , , , , , , , 
2020-04-14 00:30:00,91.06,-108.25,8.41, , , , , , , , , , , , 
2020-04-14 00:40:00,90.96,-108.41,8.42, , , , , , , , , , , , 
2020-04-14 00:50:00,90.96,-108.35,8.42, , , , , , , , , , , , 
2020-04-14 01:00:00,90.96,-108.21,8.41, , , , , , , , , , , , 
2020-04-14 01:10:00,90.92,-108.44,8.42, , , , , , , , , , , , 
2020-04-14 01:20:00,90.82,-108.41,8.42, , , , , , , , , , , , 
2020-04-14 01:30:00,90.82,-108.47,8.42, , , , , , , , , , , , 
2020-04-14 01:40:00,90.78,-108.39,8.42, , , , , , , , , , , , 
2020-04-14 01:50:00,90.78,-108.18,8.41, , , , , , , , , , , , 
2020-04-14 02:00:00,90.73,-108.24,8.41, , , , , , , , , , , , 
2020-04-14 02:10:00,90.59,-108.13,8.41, , , , , , , , , , , , 
2020-04-14 02:20:00,90.59,-108.07,8.41, , , , , , , , , , , , 
2020-04-14 02:30:00,90.54,-108.10,8.41, , , , , , , , , , , , 
2020-04-14 02:40:00,90.54,-108.18,8.41, , , , , , , , , , , , 
2020-04-14 02:50:00,90.45,-108.77,8.42, , , , , , , , , , , , 
2020-04-14 03:00:00,90.45,-108.80,8.42, , , , , , , , , , , , 
2020-04-14 03:10:00,90.45,-108.55,8.42, , , , , , , , , , , , 
2020-04-14 03:20:00,90.45,-108.47,8.42, , , , , , , , , , , , 
2020-04-14 03:30:00,90.45,-108.22,8.41, , , , , , , , , , , , 
2020-04-14 03:40:00,90.36,-108.58,8.42, , , , , , , , , , , , 
2020-04-14 03:50:00,90.36,-108.74,8.42, , , , , , , , , , , , 
2020-04-14 04:00:00,90.36,-108.47,8.42, , , , , , , , , , , , 
2020-04-14 04:10:00,90.36,-108.50,8.42, , , , , , , , , , , , 
2020-04-14 04:20:00,90.31,-108.49,8.42, , , , , , , , , , , , 
2020-04-14 04:30:00,90.31,-108.38,8.42, , , , , , , , , , , , 
2020-04-14 04:40:00,90.31,-108.35,8.42, , , , , , , , , , , , 
2020-04-14 04:50:00,90.36,-108.50,8.42, , , , , , , , , , , , 
2020-04-14 05:00:00,90.31,-108.50,8.42, , , , , , , , , , , , 
2020-04-14 05:10:00,90.36,-108.53,8.42, , , , , , , , , , , , 
2020-04-14 05:20:00,90.36,-108.33,8.42, , , , , , , , , , , , 
2020-04-14 05:30:00,90.41,-108.36,8.42, , , , , , , , , , , , 
2020-04-14 05:40:00,90.36,-108.53,8.42, , , , , , , , , , , , 
2020-04-14 05:50:00,90.36,-108.39,8.42, , , , , , , , , , , , 
2020-04-14 06:00:00,90.41,-108.21,8.41, , , , , , , , , , , , 
2020-04-14 06:10:00,90.41,-108.14,8.41, , , , , , , , , , , , 
2020-04-14 06:20:00,90.36,-108.39,8.42, , , , , , , , , , , , 
2020-04-14 06:30:00,90.41,-108.18,8.41, , , , , , , , , , , , 
2020-04-14 06:40:00,90.41,-108.03,8.41, , , , , , , , , , , , 
2020-04-14 06:50:00,90.45,-108.11,8.41, , , , , , , , , , , , 
2020-04-14 07:00:00,90.41,-108.41,8.42, , , , , , , , , , , , 
2020-04-14 07:10:00,90.41,-108.61,8.42, , , , , , , , , , , , 
2020-04-14 07:20:00,90.45,-108.75,8.42, , , , , , , , , , , , 
2020-04-14 07:30:00,90.45,-108.86,8.42, , , , , , , , , , , , 
2020-04-14 07:40:00,90.54,-109.03,8.43, , , , , , , , , , , , 
2020-04-14 07:50:00,90.54,-109.58,8.44, , , , , , , , , , , , 
2020-04-14 08:00:00,90.59,-109.49,8.44, , , , , , , , , , , , 
2020-04-14 08:10:00,90.68,-109.83,8.44, , , , , , , , , , , , 
2020-04-14 08:20:00,90.73,-109.89,8.44, , , , , , , , , , , , 
2020-04-14 08:30:00,90.73,-110.61,8.45, , , , , , , , , , , , 
2020-04-14 08:40:00,90.78,-110.82,8.46, , , , , , , , , , , , 
2020-04-14 08:50:00,90.82,-111.24,8.46, , , , , , , , , , , , 
2020-04-14 09:00:00,90.87,-111.78,8.47, , , , , , , , , , , , 
2020-04-14 09:10:00,90.87,-111.96,8.48, , , , , , , , , , , , 
2020-04-14 09:20:00,90.82,-112.57,8.49, , , , , , , , , , , , 
2020-04-14 09:30:00,90.87,-112.13,8.48, , , , , , , , , , , , 
2020-04-14 09:40:00,90.92,-112.91,8.49, , , , , , , , , , , , 
2020-04-14 09:50:00,90.92,-112.78,8.49, , , , , , , , , , , , 
2020-04-14 10:00:00,90.92,-112.68,8.49, , , , , , , , , , , , 
2020-04-14 10:10:00,90.92,-112.66,8.49, , , , , , , , , , , , 
2020-04-14 10:20:00,90.96,-112.58,8.49, , , , , , , , , , , , 
2020-04-14 10:30:00,90.96,-112.94,8.49, , , , , , , , , , , , 
2020-04-14 10:40:00,90.96,-112.71,8.49, , , , , , , , , , , , 
2020-04-14 10:50:00,90.92,-113.14,8.50, , , , , , , , , , , , 
2020-04-14 11:00:00,90.92,-112.93,8.49, , , , , , , , , , , , 
2020-04-14 11:10:00,90.92,-112.75,8.49, , , , , , , , , , , , 
2020-04-14 11:20:00,90.92,-112.74,8.49, , , , , , , , , , , , 
2020-04-14 11:30:00,90.87,-113.11,8.50, , , , , , , , , , , , 
2020-04-14 11:40:00,90.92,-113.16,8.50, , , , , , , , , , , , 
2020-04-14 11:50:00,90.92,-112.99,8.49, , , , , , , , , , , , 
2020-04-14 12:00:00,90.96,-113.05,8.49, , , , , , , , , , , , 
2020-04-14 12:10:00,91.01,-112.80,8.49, , , , , , , , , , , , 
2020-04-14 12:20:00,90.92,-112.75,8.49, , , , , , , , , , , , 
2020-04-14 12:30:00,90.92,-113.18,8.50, , , , , , , , , , , , 
2020-04-14 12:40:00,90.92,-113.24,8.50, , , , , , , , , , , , 
2020-04-14 12:50:00,90.92,-113.19,8.50, , , , , , , , , , , , 
2020-04-14 13:00:00,90.82,-113.22,8.50, , , , , , , , , , , , 
2020-04-14 13:10:00,90.87,-113.10,8.49, , , , , , , , , , , , 
2020-04-14 13:20:00,90.87,-113.33,8.50, , , , , , , , , , , , 
2020-04-14 13:30:00,90.82,-113.57,8.50, , , , , , , , , , , , 
2020-04-14 13:40:00,90.82,-113.69,8.50, , , , , , , , , , , , 
2020-04-14 13:50:00,90.68,-114.14,8.51, , , , , , , , , , , , 
2020-04-14 14:00:00,90.59,-114.32,8.52, , , , , , , , , , , , 
2020-04-14 14:10:00,90.54,-114.60,8.52, , , , , , , , , , , , 
2020-04-14 14:20:00,90.45,-114.57,8.52, , , , , , , , , , , , 
2020-04-14 14:30:00,90.31,-114.61,8.52, , , , , , , , , , , , 
2020-04-14 14:40:00,90.27,-114.57,8.52, , , , , , , , , , , , 
2020-04-14 14:50:00,90.27,-114.97,8.53, , , , , , , , , , , , 
2020-04-14 15:00:00,90.27,-115.11,8.53, , , , , , , , , , , , 
2020-04-14 15:10:00,90.22,-114.82,8.53, , , , , , , , , , , , 
2020-04-14 15:20:00,90.22,-114.74,8.52, , , , , , , , , , , , 
2020-04-14 15:30:00,90.45,-114.74,8.52, , , , , , , , , , , , 
2020-04-14 15:40:00,90.87,-114.46,8.52, , , , , , , , , , , , 
2020-04-14 15:50:00,91.10,-113.88,8.51, , , , , , , , , , , , 
2020-04-14 16:00:00,91.29,-113.74,8.50, , , , , , , , , , , , 
2020-04-14 16:10:00,91.38,-113.77,8.50, , , , , , , , , , , , 
2020-04-14 16:20:00,91.43,-113.58,8.50, , , , , , , , , , , , 
2020-04-14 16:30:00,91.43,-113.03,8.49, , , , , , , , , , , , 
2020-04-14 16:40:00,91.34,-112.72,8.49, , , , , , , , , , , , 
2020-04-14 16:50:00,91.34,-112.30,8.48, , , , , , , , , , , , 
2020-04-14 17:00:00,91.29,-111.55,8.47, , , , , , , , , , , , 
2020-04-14 17:10:00,91.20,-111.52,8.47, , , , , , , , , , , , 
2020-04-14 17:20:00,91.10,-111.18,8.46, , , , , , , , , , , , 
2020-04-14 17:30:00,91.06,-110.93,8.46, , , , , , , , , , , , 
2020-04-14 17:40:00,91.06,-110.61,8.45, , , , , , , , , , , , 
2020-04-14 17:50:00,91.06,-110.24,8.45, , , , , , , , , , , , 
2020-04-14 18:00:00,91.01,-109.89,8.44, , , , , , , , , , , , 
2020-04-14 18:10:00,90.92,-109.78,8.44, , , , , , , , , , , , 
2020-04-14 18:20:00,90.82,-109.55,8.44, , , , , , , , , , , , 
2020-04-14 18:30:00,90.78,-109.14,8.43, , , , , , , , , , , , 
2020-04-14 18:40:00,90.78,-109.08,8.43, , , , , , , , , , , , 
2020-04-14 18:50:00,90.68,-108.85,8.42, , , , , , , , , , , , 
2020-04-14 19:00:00,90.64,-108.82,8.42, , , , , , , , , , , , 
2020-04-14 19:10:00,90.59,-108.72,8.42, , , , , , , , , , , , 
2020-04-14 19:20:00,90.59,-108.71,8.42, , , , , , , , , , , , 
2020-04-14 19:30:00,90.59,-108.38,8.42, , , , , , , , , , , , 
2020-04-14 19:40:00,90.54,-108.75,8.42, , , , , , , , , , , , 
2020-04-14 19:50:00,90.59,-108.96,8.43, , , , , , , , , , , , 
2020-04-14 20:00:00,90.64,-108.83,8.42, , , , , , , , , , , , 
2020-04-14 20:10:00,90.64,-108.74,8.42, , , , , , , , , , , , 
2020-04-14 20:20:00,90.68,-108.85,8.42, , , , , , , , , , , , 
2020-04-14 20:30:00,90.64,-108.89,8.42, , , , , , , , , , , , 
2020-04-14 20:40:00,90.68,-109.14,8.43, , , , , , , , , , , , 
2020-04-14 20:50:00,90.73,-109.33,8.43, , , , , , , , , , , , 
2020-04-14 21:00:00,90.78,-109.49,8.43, , , , , , , , , , , , 
2020-04-14 21:10:00,90.68,-109.46,8.43, , , , , , , , , , , , 
2020-04-14 21:20:00,90.68,-109.36,8.43, , , , , , , , , , , , 
2020-04-14 21:30:00,90.68,-109.43,8.43, , , , , , , , , , , , 
2020-04-14 21:40:00,90.68,-109.32,8.43, , , , , , , , , , , , 
2020-04-14 21:50:00,90.82,-109.27,8.43, , , , , , , , , , , , 
2020-04-14 22:00:00,90.73,-109.83,8.44, , , , , , , , , , , , 
2020-04-14 22:10:00,90.78,-109.68,8.44, , , , , , , , , , , , 
2020-04-14 22:20:00,90.78,-109.64,8.44, , , , , , , , , , , , 
2020-04-14 22:30:00,90.78,-109.64,8.44, , , , , , , , , , , , 
2020-04-14 22:40:00,90.73,-109.68,8.44, , , , , , , , , , , , 
2020-04-14 22:50:00,90.73,-109.89,8.44, , , , , , , , , , , , 
2020-04-14 23:00:00,90.73,-109.85,8.44, , , , , , , , , , , , 
2020-04-14 23:10:00,90.73,-109.78,8.44, , , , , , , , , , , , 
2020-04-14 23:20:00,90.64,-109.93,8.44, , , , , , , , , , , , 
2020-04-14 23:30:00,90.64,-110.02,8.44, , , , , , , , , , , , 
2020-04-14 23:40:00,90.59,-109.93,8.44, , , , , , , , , , , , 
2020-04-14 23:50:00,90.50,-109.96,8.44, , , , , , , , , , , , 
2020-04-15 00:00:00,90.45,-110.10,8.45, , , , , , , , , , , , 
2020-04-15 00:10:00,90.36,-110.44,8.45, , , , , , , , , , , , 
2020-04-15 00:20:00,90.41,-110.52,8.45, , , , , , , , , , , , 
2020-04-15 00:30:00,90.50,-110.39,8.45, , , , , , , , , , , , 
2020-04-15 00:40:00,90.54,-110.25,8.45, , , , , , , , , , , , 
2020-04-15 00:50:00,90.50,-110.44,8.45, , , , , , , , , , , , 
2020-04-15 01:00:00,90.54,-110.21,8.45, , , , , , , , , , , , 
2020-04-15 01:10:00,90.54,-110.28,8.45, , , , , , , , , , , , 
2020-04-15 01:20:00,90.54,-109.99,8.44, , , , , , , , , , , , 
2020-04-15 01:30:00,90.50,-110.11,8.45, , , , , , , , , , , , 
2020-04-15 01:40:00,90.50,-110.18,8.45, , , , , , , , , , , , 
2020-04-15 01:50:00,90.45,-109.96,8.44, , , , , , , , , , , , 
2020-04-15 02:00:00,90.36,-110.22,8.45, , , , , , , , , , , , 
2020-04-15 02:10:00,90.27,-110.36,8.45, , , , , , , , , , , , 
2020-04-15 02:20:00,90.31,-110.50,8.45, , , , , , , , , , , , 
2020-04-15 02:30:00,90.31,-110.32,8.45, , , , , , , , , , , , 
2020-04-15 02:40:00,90.36,-110.47,8.45, , , , , , , , , , , , 
2020-04-15 02:50:00,90.31,-110.55,8.45, , , , , , , , , , , , 
2020-04-15 03:00:00,90.31,-110.32,8.45, , , , , , , , , , , , 
2020-04-15 03:10:00,90.36,-110.52,8.45, , , , , , , , , , , , 
2020-04-15 03:20:00,90.36,-110.14,8.45, , , , , , , , , , , , 
2020-04-15 03:30:00,90.27,-110.05,8.45, , , , , , , , , , , , 
2020-04-15 03:40:00,90.27,-110.32,8.45, , , , , , , , , , , , 
2020-04-15 03:50:00,90.31,-110.36,8.45, , , , , , , , , , , , 
2020-04-15 04:00:00,90.31,-110.64,8.46, , , , , , , , , , , , 
2020-04-15 04:10:00,90.31,-110.49,8.45, , , , , , , , , , , , 
2020-04-15 04:20:00,90.36,-110.52,8.45, , , , , , , , , , , , 
2020-04-15 04:30:00,90.36,-110.19,8.45, , , , , , , , , , , , 
2020-04-15 04:40:00,90.27,-109.99,8.44, , , , , , , , , , , , 
2020-04-15 04:50:00,90.27,-109.97,8.44, , , , , , , , , , , , 
2020-04-15 05:00:00,90.31,-110.07,8.45, , , , , , , , , , , , 
2020-04-15 05:10:00,90.27,-110.10,8.45, , , , , , , , , , , , 
2020-04-15 05:20:00,90.31,-110.16,8.45, , , , , , , , , , , , 
2020-04-15 05:30:00,90.31,-110.07,8.45, , , , , , , , , , , , 
2020-04-15 05:40:00,90.27,-110.24,8.45, , , , , , , , , , , , 
2020-04-15 05:50:00,90.31,-110.36,8.45, , , , , , , , , , , , 
2020-04-15 06:00:00,90.36,-110.21,8.45, , , , , , , , , , , , 
2020-04-15 06:10:00,90.41,-109.97,8.44, , , , , , , , , , , , 
2020-04-15 06:20:00,90.36,-110.00,8.44, , , , , , , , , , , , 
2020-04-15 06:30:00,90.41,-109.91,8.44, , , , , , , , , , , , 
2020-04-15 06:40:00,90.45,-110.07,8.45, , , , , , , , , , , , 
2020-04-15 06:50:00,90.41,-110.27,8.45, , , , , , , , , , , , 
2020-04-15 07:00:00,90.45,-110.24,8.45, , , , , , , , , , , , 
2020-04-15 07:10:00,90.54,-110.44,8.45, , , , , , , , , , , , 
2020-04-15 07:20:00,90.50,-110.46,8.45, , , , , , , , , , , , 
2020-04-15 07:30:00,90.54,-110.75,8.46, , , , , , , , , , , , 
2020-04-15 07:40:00,90.59,-110.89,8.46, , , , , , , , , , , , 
2020-04-15 07:50:00,90.64,-111.57,8.47, , , , , , , , , , , , 
2020-04-15 08:00:00,90.68,-111.75,8.47, , , , , , , , , , , , 
2020-04-15 08:10:00,90.68,-112.21,8.48, , , , , , , , , , , , 
2020-04-15 08:20:00,90.78,-112.35,8.48, , , , , , , , , , , , 
2020-04-15 08:30:00,90.82,-112.46,8.48, , , , , , , , , , , , 
2020-04-15 08:40:00,90.87,-112.82,8.49, , , , , , , , , , , , 
2020-04-15 08:50:00,90.87,-113.13,8.50, , , , , , , , , , , , 
2020-04-15 09:00:00,90.92,-113.22,8.50, , , , , , , , , , , , 
2020-04-15 09:10:00,91.01,-113.61,8.50, , , , , , , , , , , , 
2020-04-15 09:20:00,91.06,-113.30,8.50, , , , , , , , , , , , 
2020-04-15 09:30:00,91.10,-113.71,8.50, , , , , , , , , , , , 
2020-04-15 09:40:00,91.10,-113.77,8.51, , , , , , , , , , , , 
2020-04-15 09:50:00,91.10,-113.47,8.50, , , , , , , , , , , , 
2020-04-15 10:00:00,91.10,-113.64,8.50, , , , , , , , , , , , 
2020-04-15 10:10:00,91.20,-113.47,8.50, , , , , , , , , , , , 
2020-04-15 10:20:00,91.15,-113.89,8.51, , , , , , , , , , , , 
2020-04-15 10:30:00,91.20,-113.55,8.50, , , , , , , , , , , , 
2020-04-15 10:40:00,91.20,-113.24,8.50, , , , , , , , , , , , 
2020-04-15 10:50:00,91.20,-113.25,8.50, , , , , , , , , , , , 
2020-04-15 11:00:00,91.24,-112.64,8.49, , , , , , , , , , , , 
2020-04-15 11:10:00,91.24,-113.11,8.49, , , , , , , , , , , , 
2020-04-15 11:20:00,91.29,-113.43,8.50, , , , , , , , , , , , 
2020-04-15 11:30:00,91.34,-113.11,8.49, , , , , , , , , , , , 
2020-04-15 11:40:00,91.43,-113.35,8.50, , , , , , , , , , , , 
2020-04-15 11:50:00,91.48,-113.14,8.49, , , , , , , , , , , , 
