"Plot Title: 20715881"
"#","Date Time, GMT-10:00","High Range, μS/cm (LGR S/N: 20715881, SEN S/N: 20715881)","Temp, °F (LGR S/N: 20715881, SEN S/N: 20715881)","Coupler Detached (LGR S/N: 20715881)","Coupler Attached (LGR S/N: 20715881)","Host Connected (LGR S/N: 20715881)","End Of File (LGR S/N: 20715881)"
2080,11/08/19 02:00:00 AM,40420.2,82.13,,,,
2081,11/08/19 02:10:00 AM,40373.1,82.11,,,,
2082,11/08/19 02:20:00 AM,40462.8,82.11,,,,
2083,11/08/19 02:30:00 AM,40358.9,82.11,,,,
2084,11/08/19 02:40:00 AM,40415.5,82.11,,,,
2085,11/08/19 02:50:00 AM,40420.2,82.11,,,,
2086,11/08/19 03:00:00 AM,40420.2,82.11,,,,
2087,11/08/19 03:10:00 AM,40415.5,82.11,,,,
2088,11/08/19 03:20:00 AM,40415.5,82.11,,,,
2089,11/08/19 03:30:00 AM,39850.7,82.11,,,,
2090,11/08/19 03:40:00 AM,39217.4,82.11,,,,
2091,11/08/19 03:50:00 AM,40138.5,82.11,,,,
2092,11/08/19 04:00:00 AM,40185.3,82.11,,,,
2093,11/08/19 04:10:00 AM,40218.0,82.13,,,,
2094,11/08/19 04:20:00 AM,39671.4,82.17,,,,
2095,11/08/19 04:30:00 AM,35333.1,82.17,,,,
2096,11/08/19 04:40:00 AM,40448.6,82.17,,,,
2097,11/08/19 04:50:00 AM,40425.0,82.17,,,,
2098,11/08/19 05:00:00 AM,40420.2,82.17,,,,
2099,11/08/19 05:10:00 AM,40340.1,82.17,,,,
2100,11/08/19 05:20:00 AM,40443.9,82.18,,,,
2101,11/08/19 05:30:00 AM,40373.1,82.17,,,,
2102,11/08/19 05:40:00 AM,40354.2,82.18,,,,
2103,11/08/19 05:50:00 AM,40307.2,82.18,,,,
2104,11/08/19 06:00:00 AM,40307.2,82.20,,,,
2105,11/08/19 06:10:00 AM,40279.0,82.22,,,,
2106,11/08/19 06:20:00 AM,40321.3,82.27,,,,
2107,11/08/19 06:30:00 AM,40213.4,82.29,,,,
2108,11/08/19 06:40:00 AM,40283.7,82.36,,,,
2109,11/08/19 06:50:00 AM,40264.9,82.40,,,,
2110,11/08/19 07:00:00 AM,40260.2,82.44,,,,
2111,11/08/19 07:10:00 AM,40232.1,82.44,,,,
2112,11/08/19 07:20:00 AM,40358.9,82.67,,,,
2113,11/08/19 07:30:00 AM,40246.2,82.56,,,,
2114,11/08/19 07:40:00 AM,40307.2,82.72,,,,
2115,11/08/19 07:50:00 AM,40260.2,82.54,,,,
2116,11/08/19 08:00:00 AM,40236.8,82.85,,,,
2117,11/08/19 08:10:00 AM,40218.0,82.87,,,,
2118,11/08/19 08:20:00 AM,40293.1,82.87,,,,
2119,11/08/19 08:30:00 AM,40227.4,82.92,,,,
2120,11/08/19 08:40:00 AM,40213.4,82.90,,,,
2121,11/08/19 08:50:00 AM,40316.6,83.37,,,,
2122,11/08/19 09:00:00 AM,40311.9,83.50,,,,
2123,11/08/19 09:10:00 AM,40199.3,83.28,,,,
2124,11/08/19 09:20:00 AM,40297.8,83.48,,,,
2125,11/08/19 09:30:00 AM,40307.2,83.62,,,,
2126,11/08/19 09:40:00 AM,40302.5,83.75,,,,
2127,11/08/19 09:50:00 AM,40232.1,83.46,,,,
2128,11/08/19 10:00:00 AM,40269.6,83.50,,,,
2129,11/08/19 10:10:00 AM,40255.5,83.64,,,,
2130,11/08/19 10:20:00 AM,40222.7,83.66,,,,
2131,11/08/19 10:30:00 AM,40087.2,83.62,,,,
2132,11/08/19 10:40:00 AM,40091.9,83.64,,,,
2133,11/08/19 10:50:00 AM,40101.2,83.86,,,,
2134,11/08/19 11:00:00 AM,40040.7,83.75,,,,
2135,11/08/19 11:10:00 AM,39989.6,83.91,,,,
2136,11/08/19 11:20:00 AM,40073.3,83.86,,,,
2137,11/08/19 11:30:00 AM,40147.9,83.75,,,,
2138,11/08/19 11:40:00 AM,39887.7,83.26,,,,
2139,11/08/19 11:50:00 AM,39906.2,83.19,,,,
2140,11/08/19 12:00:00 PM,39855.3,83.55,,,,
2141,11/08/19 12:10:00 PM,39813.8,83.28,,,,
2142,11/08/19 12:20:00 PM,39896.9,83.71,,,,
2143,11/08/19 12:30:00 PM,39947.8,83.84,,,,
2144,11/08/19 12:40:00 PM,39790.8,83.57,,,,
2145,11/08/19 12:50:00 PM,39735.6,83.32,,,,
2146,11/08/19 01:00:00 PM,39731.0,83.80,,,,
2147,11/08/19 01:10:00 PM,39575.4,83.30,,,,
2148,11/08/19 01:20:00 PM,39703.5,83.80,,,,
2149,11/08/19 01:30:00 PM,39566.2,83.23,,,,
2150,11/08/19 01:40:00 PM,39726.4,82.99,,,,
2151,11/08/19 01:50:00 PM,39818.4,83.32,,,,
2152,11/08/19 02:00:00 PM,39657.6,83.68,,,,
2153,11/08/19 02:10:00 PM,39712.7,83.48,,,,
2154,11/08/19 02:20:00 PM,39625.6,83.12,,,,
2155,11/08/19 02:30:00 PM,39593.6,83.30,,,,
2156,11/08/19 02:40:00 PM,39598.2,83.32,,,,
2157,11/08/19 02:50:00 PM,39497.9,82.94,,,,
2158,11/08/19 03:00:00 PM,39525.2,83.12,,,,
2159,11/08/19 03:10:00 PM,39511.5,82.96,,,,
2160,11/08/19 03:20:00 PM,39511.5,83.03,,,,
2161,11/08/19 03:30:00 PM,39653.1,82.99,,,,
2162,11/08/19 03:40:00 PM,39557.1,82.87,,,,
2163,11/08/19 03:50:00 PM,39777.0,83.03,,,,
2164,11/08/19 04:00:00 PM,39767.8,83.05,,,,
2165,11/08/19 04:10:00 PM,39772.4,83.03,,,,
2166,11/08/19 04:20:00 PM,39767.8,82.94,,,,
2167,11/08/19 04:30:00 PM,39703.5,82.92,,,,
2168,11/08/19 04:40:00 PM,39767.8,82.85,,,,
2169,11/08/19 04:50:00 PM,39777.0,82.81,,,,
2170,11/08/19 05:00:00 PM,39721.8,82.76,,,,
2171,11/08/19 05:10:00 PM,39786.2,82.72,,,,
2172,11/08/19 05:20:00 PM,39694.3,82.58,,,,
2173,11/08/19 05:30:00 PM,39662.2,82.51,,,,
2174,11/08/19 05:40:00 PM,39648.5,82.45,,,,
2175,11/08/19 05:50:00 PM,39625.6,82.44,,,,
2176,11/08/19 06:00:00 PM,39616.5,82.45,,,,
2177,11/08/19 06:10:00 PM,39552.5,82.45,,,,
2178,11/08/19 06:20:00 PM,39552.5,82.45,,,,
2179,11/08/19 06:30:00 PM,39502.4,82.44,,,,
2180,11/08/19 06:40:00 PM,39507.0,82.40,,,,
2181,11/08/19 06:50:00 PM,39470.6,82.36,,,,
2182,11/08/19 07:00:00 PM,39452.4,82.35,,,,
2183,11/08/19 07:10:00 PM,39443.4,82.35,,,,
2184,11/08/19 07:20:00 PM,38097.3,82.35,,,,
2185,11/08/19 07:30:00 PM,38334.4,82.31,,,,
2186,11/08/19 07:40:00 PM,37782.0,82.31,,,,
2187,11/08/19 07:50:00 PM,38904.6,82.35,,,,
2188,11/08/19 08:00:00 PM,40227.4,82.36,,,,
2189,11/08/19 08:10:00 PM,40143.2,82.36,,,,
2190,11/08/19 08:20:00 PM,40143.2,82.35,,,,
2191,11/08/19 08:30:00 PM,40068.6,82.35,,,,
2192,11/08/19 08:40:00 PM,40082.6,82.31,,,,
2193,11/08/19 08:50:00 PM,39984.9,82.31,,,,
2194,11/08/19 09:00:00 PM,38622.2,82.31,,,,
2195,11/08/19 09:10:00 PM,40087.2,82.29,,,,
2196,11/08/19 09:20:00 PM,40068.6,82.29,,,,
2197,11/08/19 09:30:00 PM,39961.7,82.27,,,,
2198,11/08/19 09:40:00 PM,39864.6,82.26,,,,
2199,11/08/19 09:50:00 PM,39823.1,82.20,,,,
2200,11/08/19 10:00:00 PM,39860.0,82.17,,,,
2201,11/08/19 10:10:00 PM,39860.0,82.13,,,,
2202,11/08/19 10:20:00 PM,39818.4,82.13,,,,
2203,11/08/19 10:30:00 PM,39795.4,82.11,,,,
2204,11/08/19 10:40:00 PM,39818.4,82.13,,,,
2205,11/08/19 10:50:00 PM,39841.5,82.20,,,,
2206,11/08/19 11:00:00 PM,39818.4,82.26,,,,
2207,11/08/19 11:10:00 PM,39841.5,82.27,,,,
2208,11/08/19 11:20:00 PM,39772.4,82.29,,,,
2209,11/08/19 11:30:00 PM,39694.3,82.29,,,,
2210,11/08/19 11:40:00 PM,39657.6,82.29,,,,
2211,11/08/19 11:50:00 PM,39662.2,82.29,,,,
2212,11/09/19 12:00:00 AM,35302.8,82.27,,,,
2213,11/09/19 12:10:00 AM,39763.2,82.26,,,,
2214,11/09/19 12:20:00 AM,39754.0,82.26,,,,
2215,11/09/19 12:30:00 AM,39790.8,82.20,,,,
2216,11/09/19 12:40:00 AM,39754.0,82.18,,,,
2217,11/09/19 12:50:00 AM,37672.2,82.17,,,,
2218,11/09/19 01:00:00 AM,39781.6,82.17,,,,
2219,11/09/19 01:10:00 AM,39607.3,82.17,,,,
2220,11/09/19 01:20:00 AM,39616.5,82.17,,,,
2221,11/09/19 01:30:00 AM,39662.2,82.17,,,,
2222,11/09/19 01:40:00 AM,39621.0,82.17,,,,
2223,11/09/19 01:50:00 AM,39685.1,82.13,,,,
2224,11/09/19 02:00:00 AM,39685.1,82.13,,,,
2225,11/09/19 02:10:00 AM,39607.3,82.13,,,,
2226,11/09/19 02:20:00 AM,39566.2,82.13,,,,
2227,11/09/19 02:30:00 AM,39625.6,82.13,,,,
2228,11/09/19 02:40:00 AM,39538.9,82.13,,,,
2229,11/09/19 02:50:00 AM,39557.1,82.13,,,,
2230,11/09/19 03:00:00 AM,39598.2,82.13,,,,
2231,11/09/19 03:10:00 AM,39529.8,82.13,,,,
2232,11/09/19 03:20:00 AM,39343.7,82.17,,,,
2233,11/09/19 03:30:00 AM,39321.1,82.17,,,,
2234,11/09/19 03:40:00 AM,39244.4,82.18,,,,
2235,11/09/19 03:50:00 AM,39226.4,82.17,,,,
2236,11/09/19 04:00:00 AM,39172.5,82.13,,,,
2237,11/09/19 04:10:00 AM,39199.4,82.11,,,,
2238,11/09/19 04:20:00 AM,39195.0,82.11,,,,
2239,11/09/19 04:30:00 AM,39199.4,82.13,,,,
2240,11/09/19 04:40:00 AM,39221.9,82.13,,,,
2241,11/09/19 04:50:00 AM,39203.9,82.11,,,,
2242,11/09/19 05:00:00 AM,39199.4,82.09,,,,
2243,11/09/19 05:10:00 AM,39203.9,82.08,,,,
2244,11/09/19 05:20:00 AM,39203.9,82.09,,,,
2245,11/09/19 05:30:00 AM,39181.5,82.11,,,,
2246,11/09/19 05:40:00 AM,39212.9,82.13,,,,
2247,11/09/19 05:50:00 AM,39181.5,82.17,,,,
2248,11/09/19 06:00:00 AM,39226.4,82.18,,,,
2249,11/09/19 06:10:00 AM,39163.5,82.20,,,,
2250,11/09/19 06:20:00 AM,39118.7,82.27,,,,
2251,11/09/19 06:30:00 AM,39168.0,82.38,,,,
2252,11/09/19 06:40:00 AM,39199.4,82.47,,,,
2253,11/09/19 06:50:00 AM,39262.4,82.49,,,,
2254,11/09/19 07:00:00 AM,39217.4,82.45,,,,
2255,11/09/19 07:10:00 AM,39181.5,82.45,,,,
2256,11/09/19 07:20:00 AM,39141.1,82.45,,,,
2257,11/09/19 07:30:00 AM,39181.5,82.47,,,,
2258,11/09/19 07:40:00 AM,39141.1,82.40,,,,
2259,11/09/19 07:50:00 AM,39190.5,82.51,,,,
2260,11/09/19 08:00:00 AM,39221.9,82.44,,,,
2261,11/09/19 08:10:00 AM,39172.5,82.58,,,,
2262,11/09/19 08:20:00 AM,39303.0,82.63,,,,
2263,11/09/19 08:30:00 AM,39276.0,82.72,,,,
2264,11/09/19 08:40:00 AM,39163.5,82.78,,,,
2265,11/09/19 08:50:00 AM,39060.5,82.85,,,,
2266,11/09/19 09:00:00 AM,38989.1,82.65,,,,
2267,11/09/19 09:10:00 AM,38971.3,82.69,,,,
2268,11/09/19 09:20:00 AM,38953.5,82.60,,,,
2269,11/09/19 09:30:00 AM,38998.0,82.51,,,,
2270,11/09/19 09:40:00 AM,38944.6,82.47,,,,
2271,11/09/19 09:50:00 AM,38958.0,82.47,,,,
2272,11/09/19 10:00:00 AM,38949.1,82.45,,,,
2273,11/09/19 10:10:00 AM,38953.5,82.35,,,,
2274,11/09/19 10:20:00 AM,38966.9,82.35,,,,
2275,11/09/19 10:30:00 AM,38918.0,82.36,,,,
2276,11/09/19 10:40:00 AM,38847.0,82.27,,,,
2277,11/09/19 10:50:00 AM,38816.0,82.22,,,,
2278,11/09/19 11:00:00 AM,38864.7,82.26,,,,
2279,11/09/19 11:10:00 AM,38886.9,82.31,,,,
2280,11/09/19 11:20:00 AM,38838.1,82.29,,,,
2281,11/09/19 11:30:00 AM,38824.9,82.35,,,,
2282,11/09/19 11:40:00 AM,38798.3,82.35,,,,
2283,11/09/19 11:50:00 AM,38811.6,82.38,,,,
2284,11/09/19 12:00:00 PM,38802.7,82.27,,,,
2285,11/09/19 12:10:00 PM,38829.3,82.35,,,,
2286,11/09/19 12:20:00 PM,38829.3,82.31,,,,
2287,11/09/19 12:30:00 PM,38785.1,82.36,,,,
2288,11/09/19 12:40:00 PM,38754.2,82.35,,,,
2289,11/09/19 12:50:00 PM,38666.1,82.18,,,,
2290,11/09/19 01:00:00 PM,38666.1,82.18,,,,
2291,11/09/19 01:10:00 PM,38631.0,82.18,,,,
2292,11/09/19 01:20:00 PM,38477.9,82.26,,,,
2293,11/09/19 01:30:00 PM,38408.2,82.44,,,,
2294,11/09/19 01:40:00 PM,38343.1,82.31,,,,
2295,11/09/19 01:50:00 PM,38351.7,82.63,,,,
2296,11/09/19 02:00:00 PM,38295.4,82.40,,,,
2297,11/09/19 02:10:00 PM,38334.4,82.54,,,,
2298,11/09/19 02:20:00 PM,38382.1,82.35,,,,
2299,11/09/19 02:30:00 PM,38377.8,82.38,,,,
2300,11/09/19 02:40:00 PM,38382.1,82.40,,,,
2301,11/09/19 02:50:00 PM,38364.8,82.45,,,,
2302,11/09/19 03:00:00 PM,38286.8,82.29,,,,
2303,11/09/19 03:10:00 PM,38273.8,82.35,,,,
2304,11/09/19 03:20:00 PM,38347.4,82.27,,,,
2305,11/09/19 03:30:00 PM,38347.4,82.18,,,,
2306,11/09/19 03:40:00 PM,38308.4,82.17,,,,
2307,11/09/19 03:50:00 PM,38282.5,82.11,,,,
2308,11/09/19 04:00:00 PM,38063.0,82.09,,,,
2309,11/09/19 04:10:00 PM,37871.0,82.02,,,,
2310,11/09/19 04:20:00 PM,37832.8,82.02,,,,
2311,11/09/19 04:30:00 PM,37828.6,82.00,,,,
2312,11/09/19 04:40:00 PM,37790.4,81.95,,,,
2313,11/09/19 04:50:00 PM,37832.8,81.91,,,,
2314,11/09/19 05:00:00 PM,37828.6,81.90,,,,
2315,11/09/19 05:10:00 PM,37765.1,81.86,,,,
2316,11/09/19 05:20:00 PM,37820.1,81.84,,,,
2317,11/09/19 05:30:00 PM,37760.8,81.82,,,,
2318,11/09/19 05:40:00 PM,37705.9,81.81,,,,
2319,11/09/19 05:50:00 PM,37680.7,81.77,,,,
2320,11/09/19 06:00:00 PM,37731.3,81.77,,,,
2321,11/09/19 06:10:00 PM,37714.4,81.75,,,,
2322,11/09/19 06:20:00 PM,37676.4,81.73,,,,
2323,11/09/19 06:30:00 PM,37748.2,81.75,,,,
2324,11/09/19 06:40:00 PM,37786.2,81.73,,,,
2325,11/09/19 06:50:00 PM,37752.4,81.73,,,,
2326,11/09/19 07:00:00 PM,37926.3,81.73,,,,
2327,11/09/19 07:10:00 PM,37917.8,81.73,,,,
2328,11/09/19 07:20:00 PM,37990.3,81.75,,,,
2329,11/09/19 07:30:00 PM,37896.5,81.73,,,,
2330,11/09/19 07:40:00 PM,37892.3,81.73,,,,
2331,11/09/19 07:50:00 PM,37926.3,81.75,,,,
2332,11/09/19 08:00:00 PM,37888.0,81.77,,,,
2333,11/09/19 08:10:00 PM,37896.5,81.75,,,,
2334,11/09/19 08:20:00 PM,37930.6,81.75,,,,
2335,11/09/19 08:30:00 PM,37862.5,81.73,,,,
2336,11/09/19 08:40:00 PM,37854.0,81.75,,,,
2337,11/09/19 08:50:00 PM,37866.8,81.73,,,,
2338,11/09/19 09:00:00 PM,37905.0,81.72,,,,
2339,11/09/19 09:10:00 PM,37926.3,81.72,,,,
2340,11/09/19 09:20:00 PM,37854.0,81.68,,,,
2341,11/09/19 09:30:00 PM,37811.6,81.68,,,,
2342,11/09/19 09:40:00 PM,37820.1,81.72,,,,
2343,11/09/19 09:50:00 PM,37828.6,81.73,,,,
2344,11/09/19 10:00:00 PM,37854.0,81.77,,,,
2345,11/09/19 10:10:00 PM,37879.5,81.77,,,,
2346,11/09/19 10:20:00 PM,37854.0,81.81,,,,
2347,11/09/19 10:30:00 PM,37909.3,81.81,,,,
2348,11/09/19 10:40:00 PM,37879.5,81.81,,,,
2349,11/09/19 10:50:00 PM,37862.5,81.81,,,,
2350,11/09/19 11:00:00 PM,37803.1,81.77,,,,
2351,11/09/19 11:10:00 PM,37790.4,81.77,,,,
2352,11/09/19 11:20:00 PM,37815.9,81.77,,,,
2353,11/09/19 11:30:00 PM,37765.1,81.75,,,,
2354,11/09/19 11:40:00 PM,37794.7,81.75,,,,
2355,11/09/19 11:50:00 PM,37735.5,81.73,,,,
2356,11/10/19 12:00:00 AM,37697.5,81.73,,,,
2357,11/10/19 12:10:00 AM,37701.7,81.68,,,,
2358,11/10/19 12:20:00 AM,37659.6,81.66,,,,
2359,11/10/19 12:30:00 AM,37647.0,81.63,,,,
2360,11/10/19 12:40:00 AM,37617.5,81.59,,,,
2361,11/10/19 12:50:00 AM,37705.9,81.59,,,,
2362,11/10/19 01:00:00 AM,37705.9,81.59,,,,
2363,11/10/19 01:10:00 AM,37705.9,81.63,,,,
2364,11/10/19 01:20:00 AM,37642.8,81.63,,,,
2365,11/10/19 01:30:00 AM,37689.1,81.59,,,,
2366,11/10/19 01:40:00 AM,37634.4,81.63,,,,
2367,11/10/19 01:50:00 AM,37668.0,81.59,,,,
2368,11/10/19 02:00:00 AM,37676.4,81.59,,,,
2369,11/10/19 02:10:00 AM,37676.4,81.59,,,,
2370,11/10/19 02:20:00 AM,37668.0,81.57,,,,
2371,11/10/19 02:30:00 AM,37676.4,81.59,,,,
2372,11/10/19 02:40:00 AM,37634.4,81.57,,,,
2373,11/10/19 02:50:00 AM,37697.5,81.59,,,,
2374,11/10/19 03:00:00 AM,37680.7,81.63,,,,
2375,11/10/19 03:10:00 AM,37684.9,81.63,,,,
2376,11/10/19 03:20:00 AM,37609.1,81.63,,,,
2377,11/10/19 03:30:00 AM,37668.0,81.63,,,,
2378,11/10/19 03:40:00 AM,37626.0,81.59,,,,
2379,11/10/19 03:50:00 AM,37630.2,81.59,,,,
2380,11/10/19 04:00:00 AM,37651.2,81.59,,,,
2381,11/10/19 04:10:00 AM,37609.1,81.59,,,,
2382,11/10/19 04:20:00 AM,37663.8,81.59,,,,
2383,11/10/19 04:30:00 AM,37668.0,81.59,,,,
2384,11/10/19 04:40:00 AM,37609.1,81.57,,,,
2385,11/10/19 04:50:00 AM,37626.0,81.55,,,,
2386,11/10/19 05:00:00 AM,37609.1,81.54,,,,
2387,11/10/19 05:10:00 AM,37634.4,81.50,,,,
2388,11/10/19 05:20:00 AM,37592.4,81.48,,,,
2389,11/10/19 05:30:00 AM,37596.6,81.46,,,,
2390,11/10/19 05:40:00 AM,37621.7,81.46,,,,
2391,11/10/19 05:50:00 AM,37609.1,81.46,,,,
2392,11/10/19 06:00:00 AM,37672.2,81.48,,,,
2393,11/10/19 06:10:00 AM,37672.2,81.46,,,,
2394,11/10/19 06:20:00 AM,37647.0,81.46,,,,
2395,11/10/19 06:30:00 AM,37638.6,81.48,,,,
2396,11/10/19 06:40:00 AM,37558.8,81.50,,,,
2397,11/10/19 06:50:00 AM,37584.0,81.54,,,,
2398,11/10/19 07:00:00 AM,37651.2,81.63,,,,
2399,11/10/19 07:10:00 AM,37609.1,81.68,,,,
2400,11/10/19 07:20:00 AM,37705.9,81.75,,,,
2401,11/10/19 07:30:00 AM,37638.6,81.82,,,,
2402,11/10/19 07:40:00 AM,37693.3,81.91,,,,
2403,11/10/19 07:50:00 AM,37693.3,82.11,,,,
2404,11/10/19 08:00:00 AM,37680.7,81.95,,,,
2405,11/10/19 08:10:00 AM,37680.7,82.02,,,,
2406,11/10/19 08:20:00 AM,37634.4,81.99,,,,
2407,11/10/19 08:30:00 AM,37663.8,81.91,,,,
2408,11/10/19 08:40:00 AM,37626.0,81.93,,,,
2409,11/10/19 08:50:00 AM,37659.6,82.04,,,,
2410,11/10/19 09:00:00 AM,37782.0,82.51,,,,
2411,11/10/19 09:10:00 AM,37735.5,82.44,,,,
2412,11/10/19 09:20:00 AM,37693.3,82.31,,,,
2413,11/10/19 09:30:00 AM,37849.8,82.63,,,,
2414,11/10/19 09:40:00 AM,37760.8,82.74,,,,
2415,11/10/19 09:50:00 AM,37748.2,82.49,,,,
2416,11/10/19 10:00:00 AM,37803.1,82.69,,,,
2417,11/10/19 10:10:00 AM,37718.6,82.69,,,,
2418,11/10/19 10:20:00 AM,37777.7,82.72,,,,
2419,11/10/19 10:30:00 AM,37849.8,82.60,,,,
2420,11/10/19 10:40:00 AM,37845.5,82.69,,,,
2421,11/10/19 10:50:00 AM,37777.7,82.44,,,,
2422,11/10/19 11:00:00 AM,37824.3,82.31,,,,
2423,11/10/19 11:10:00 AM,37684.9,82.09,,,,
2424,11/10/19 11:20:00 AM,37621.7,82.04,,,,
2425,11/10/19 11:30:00 AM,37596.6,81.99,,,,
2426,11/10/19 11:40:00 AM,37567.2,81.81,,,,
2427,11/10/19 11:50:00 AM,37454.3,81.72,,,,
2428,11/10/19 12:00:00 PM,37325.4,81.64,,,,
2429,11/10/19 12:10:00 PM,37180.7,81.64,,,,
2430,11/10/19 12:20:00 PM,37275.7,81.64,,,,
2431,11/10/19 12:30:00 PM,37391.8,82.04,,,,
2432,11/10/19 12:40:00 PM,37466.8,81.84,,,,
2433,11/10/19 12:50:00 PM,37508.6,82.51,,,,
2434,11/10/19 01:00:00 PM,37563.0,82.40,,,,
2435,11/10/19 01:10:00 PM,37546.2,82.29,,,,
2436,11/10/19 01:20:00 PM,37575.6,82.44,,,,
2437,11/10/19 01:30:00 PM,37533.7,82.47,,,,
2438,11/10/19 01:40:00 PM,37621.7,82.58,,,,
2439,11/10/19 01:50:00 PM,37731.3,82.65,,,,
2440,11/10/19 02:00:00 PM,37546.2,82.38,,,,
2441,11/10/19 02:10:00 PM,37592.4,82.44,,,,
2442,11/10/19 02:20:00 PM,37647.0,82.27,,,,
2443,11/10/19 02:30:00 PM,37579.8,82.27,,,,
2444,11/10/19 02:40:00 PM,37575.6,82.27,,,,
2445,11/10/19 02:50:00 PM,37546.2,82.18,,,,
2446,11/10/19 03:00:00 PM,37579.8,82.09,,,,
2447,11/10/19 03:10:00 PM,37900.8,82.20,,,,
2448,11/10/19 03:20:00 PM,37875.3,82.36,,,,
2449,11/10/19 03:30:00 PM,37748.2,82.26,,,,
2450,11/10/19 03:40:00 PM,37798.9,82.26,,,,
2451,11/10/19 03:50:00 PM,37684.9,82.20,,,,
2452,11/10/19 04:00:00 PM,37701.7,82.18,,,,
2453,11/10/19 04:10:00 PM,37676.4,82.00,,,,
2454,11/10/19 04:20:00 PM,37630.2,81.99,,,,
2455,11/10/19 04:30:00 PM,37558.8,81.84,,,,
2456,11/10/19 04:40:00 PM,37563.0,81.75,,,,
2457,11/10/19 04:50:00 PM,37604.9,81.75,,,,
2458,11/10/19 05:00:00 PM,37537.9,81.72,,,,
2459,11/10/19 05:10:00 PM,41348.0,81.68,,,,
2460,11/10/19 05:20:00 PM,41333.3,81.68,,,,
2461,11/10/19 05:30:00 PM,41313.8,81.68,,,,
2462,11/10/19 05:40:00 PM,41245.4,81.66,,,,
2463,11/10/19 05:50:00 PM,41338.2,81.64,,,,
2464,11/10/19 06:00:00 PM,41269.8,81.59,,,,
2465,11/10/19 06:10:00 PM,41294.2,81.57,,,,
2466,11/10/19 06:20:00 PM,41191.9,81.55,,,,
2467,11/10/19 06:30:00 PM,41255.2,81.54,,,,
2468,11/10/19 06:40:00 PM,41245.4,81.54,,,,
2469,11/10/19 06:50:00 PM,41153.0,81.54,,,,
2470,11/10/19 07:00:00 PM,41177.3,81.50,,,,
2471,11/10/19 07:10:00 PM,41172.4,81.50,,,,
2472,11/10/19 07:20:00 PM,41172.4,81.50,,,,
2473,11/10/19 07:30:00 PM,41167.6,81.54,,,,
2474,11/10/19 07:40:00 PM,41143.3,81.54,,,,
2475,11/10/19 07:50:00 PM,41143.3,81.54,,,,
2476,11/10/19 08:00:00 PM,41085.1,81.54,,,,
2477,11/10/19 08:10:00 PM,41187.0,81.54,,,,
2478,11/10/19 08:20:00 PM,41133.6,81.57,,,,
2479,11/10/19 08:30:00 PM,41211.3,81.59,,,,
2480,11/10/19 08:40:00 PM,41123.9,81.63,,,,
2481,11/10/19 08:50:00 PM,41128.7,81.63,,,,
2482,11/10/19 09:00:00 PM,41085.1,81.59,,,,
2483,11/10/19 09:10:00 PM,41099.6,81.59,,,,
2484,11/10/19 09:20:00 PM,41056.0,81.59,,,,
2485,11/10/19 09:30:00 PM,41114.2,81.59,,,,
2486,11/10/19 09:40:00 PM,41148.1,81.59,,,,
2487,11/10/19 09:50:00 PM,41133.6,81.59,,,,
2488,11/10/19 10:00:00 PM,41075.4,81.57,,,,
2489,11/10/19 10:10:00 PM,41046.3,81.57,,,,
2490,11/10/19 10:20:00 PM,41046.3,81.57,,,,
2491,11/10/19 10:30:00 PM,41085.1,81.57,,,,
2492,11/10/19 10:40:00 PM,41099.6,81.57,,,,
2493,11/10/19 10:50:00 PM,41051.2,81.55,,,,
2494,11/10/19 11:00:00 PM,41041.5,81.55,,,,
2495,11/10/19 11:10:00 PM,41031.8,81.57,,,,
2496,11/10/19 11:20:00 PM,41085.1,81.57,,,,
2497,11/10/19 11:30:00 PM,41065.7,81.59,,,,
2498,11/10/19 11:40:00 PM,40935.3,81.63,,,,
2499,11/10/19 11:50:00 PM,40973.9,81.59,,,,
2500,11/11/19 12:00:00 AM,41022.2,81.59,,,,
2501,11/11/19 12:10:00 AM,40954.6,81.59,,,,
2502,11/11/19 12:20:00 AM,40988.3,81.57,,,,
2503,11/11/19 12:30:00 AM,40906.4,81.57,,,,
2504,11/11/19 12:40:00 AM,41007.7,81.57,,,,
2505,11/11/19 12:50:00 AM,40940.1,81.55,,,,
2506,11/11/19 01:00:00 AM,40940.1,81.57,,,,
2507,11/11/19 01:10:00 AM,40954.6,81.55,,,,
2508,11/11/19 01:20:00 AM,40892.0,81.55,,,,
2509,11/11/19 01:30:00 AM,40906.4,81.55,,,,
2510,11/11/19 01:40:00 AM,40920.8,81.55,,,,
2511,11/11/19 01:50:00 AM,40896.8,81.55,,,,
2512,11/11/19 02:00:00 AM,40925.7,81.55,,,,
2513,11/11/19 02:10:00 AM,40896.8,81.55,,,,
2514,11/11/19 02:20:00 AM,40896.8,81.55,,,,
2515,11/11/19 02:30:00 AM,40863.1,81.55,,,,
2516,11/11/19 02:40:00 AM,40940.1,81.55,,,,
2517,11/11/19 02:50:00 AM,40896.8,81.55,,,,
2518,11/11/19 03:00:00 AM,40853.5,81.55,,,,
2519,11/11/19 03:10:00 AM,40824.7,81.54,,,,
2520,11/11/19 03:20:00 AM,40863.1,81.54,,,,
2521,11/11/19 03:30:00 AM,40925.7,81.50,,,,
2522,11/11/19 03:40:00 AM,40824.7,81.50,,,,
2523,11/11/19 03:50:00 AM,40815.1,81.50,,,,
2524,11/11/19 04:00:00 AM,40882.4,81.50,,,,
